date,open,high,low,close,volume
2026-01-08,931.6,960.0,931.6,960.0,3
2026-01-09,860.8,860.8,806.2,806.2,2
2026-01-12,720.4,772.2,666.6,666.6,19
2026-01-13,702.8,736.0,697.0,727.6,22
2026-01-14,631.4,761.2,568.0,716.0,48
2026-01-15,710.2,736.0,683.8,735.4,7
2026-01-16,658.0,712.0,658.0,679.6,9
2026-01-19,682.6,700.4,612.2,641.2,74
2026-01-20,624.2,748.0,624.2,748.0,27
2026-01-21,620.4,620.4,580.0,593.2,19
2026-01-22,554.2,590.8,554.2,568.0,15
2026-01-23,524.8,534.6,450.4,457.6,172
2026-01-26,457.0,615.2,457.0,552.2,182
2026-01-27,581.8,694.0,525.4,547.0,78
2026-01-28,542.6,586.4,510.2,510.2,70
2026-01-29,564.4,594.8,473.4,541.8,136
2026-01-30,555.0,704.6,555.0,596.4,76
2026-02-02,631.6,934.8,630.6,896.2,78
2026-02-03,741.4,789.0,613.8,613.8,15
2026-02-04,670.2,708.8,602.8,620.4,28
2026-02-05,677.0,791.6,671.2,712.6,36
2026-02-06,821.0,825.0,650.2,731.8,53
2026-02-09,653.0,653.0,571.6,579.6,30
2026-02-10,570.6,605.0,540.4,546.2,31
2026-02-11,542.2,552.6,496.2,544.2,39
2026-02-12,545.6,565.6,465.8,482.6,136
2026-02-13,520.8,603.4,498.4,603.4,112
2026-02-24,485.6,519.8,415.0,476.0,146
2026-02-25,459.2,459.2,345.4,365.4,565
2026-02-26,360.0,395.6,323.6,330.0,472
2026-02-27,360.0,365.4,266.6,271.0,931
2026-03-02,316.2,409.4,278.8,326.6,905
2026-03-03,317.8,609.4,295.4,594.8,583
2026-03-04,642.2,670.8,497.0,651.2,286
2026-03-05,530.0,640.4,518.0,592.6,154
2026-03-06,575.0,612.4,473.2,498.0,159
2026-03-09,671.4,810.6,511.8,526.6,88
2026-03-10,421.4,477.0,393.0,399.8,285
2026-03-11,392.2,410.0,349.2,394.2,252
2026-03-12,405.0,491.8,374.4,424.8,251
2026-03-13,451.4,523.2,380.8,513.4,353
2026-03-16,500.0,638.4,499.8,518.6,320
2026-03-17,493.2,688.8,491.8,675.0,309
2026-03-18,662.6,710.4,611.8,616.2,85
2026-03-19,707.2,822.8,701.0,794.2,147
2026-03-20,752.4,832.8,703.0,811.0,116
