date,open,high,low,close,volume
2025-04-21,116.2,116.8,90.0,94.4,125
2025-04-22,91.6,98.4,89.4,89.4,108
2025-04-23,83.0,88.2,76.6,77.4,168
2025-04-24,85.2,96.0,82.8,85.8,20
2025-04-25,81.0,89.2,74.6,80.0,121
2025-04-28,89.0,96.6,85.2,85.8,236
2025-04-29,91.4,92.8,78.0,78.8,45
2025-04-30,78.8,80.2,72.4,78.6,92
2025-05-06,63.6,63.6,38.6,40.4,220
2025-05-07,30.2,42.0,30.0,38.8,170
2025-05-08,35.2,36.2,28.6,30.0,182
2025-05-09,32.2,41.0,32.2,39.0,222
2025-05-12,32.6,35.2,27.8,29.6,168
2025-05-13,30.8,33.6,25.8,31.4,106
2025-05-14,27.2,34.0,27.2,30.0,270
2025-05-15,32.0,41.0,31.0,35.4,134
2025-05-16,37.0,37.0,30.4,34.8,146
2025-05-19,34.8,37.8,26.0,26.8,410
2025-05-20,27.8,27.8,23.0,24.0,214
2025-05-21,24.4,27.6,23.4,26.6,326
2025-05-22,29.4,35.2,26.2,35.2,261
2025-05-23,34.6,44.8,31.0,44.8,442
2025-05-26,44.8,45.4,37.4,39.6,354
2025-05-27,41.2,45.0,34.6,34.6,509
2025-05-28,32.6,38.8,32.4,36.0,262
2025-05-29,33.0,34.0,21.8,22.2,625
2025-05-30,25.8,28.0,24.2,25.2,382
2025-06-03,24.0,24.0,18.8,19.6,436
2025-06-04,19.6,19.8,15.0,15.6,399
2025-06-05,16.4,16.6,13.6,14.0,350
2025-06-06,13.2,15.0,13.2,13.8,259
2025-06-09,13.4,13.8,9.4,9.6,500
2025-06-10,10.6,15.0,9.4,12.4,579
2025-06-11,12.0,12.0,9.6,11.2,408
2025-06-12,12.6,13.0,10.6,12.4,370
2025-06-13,14.4,17.0,12.6,15.2,676
2025-06-16,14.0,14.4,9.6,9.8,800
2025-06-17,9.0,11.0,8.8,9.4,569
2025-06-18,9.4,11.8,8.8,9.6,855
2025-06-19,10.6,12.6,9.6,11.6,1817
2025-06-20,10.0,10.6,8.6,10.4,1327
2025-06-23,13.0,13.0,4.8,5.8,2362
2025-06-24,5.2,5.6,2.8,3.2,1699
2025-06-25,3.0,3.0,2.0,2.6,1448
2025-06-26,2.8,3.0,1.8,2.4,1110
2025-06-27,2.2,2.6,2.0,2.0,791
2025-06-30,1.8,2.0,1.6,2.0,440
2025-07-01,2.0,2.2,1.8,1.8,481
2025-07-02,2.0,2.0,1.4,1.6,577
2025-07-03,1.4,1.8,1.2,1.8,258
2025-07-04,1.6,2.2,1.2,1.8,889
2025-07-07,2.0,2.0,1.0,1.4,449
2025-07-08,1.2,1.4,0.8,1.2,718
2025-07-09,1.4,1.4,0.8,1.2,366
2025-07-10,1.2,1.2,0.6,0.8,566
2025-07-11,0.8,1.0,0.6,0.6,283
2025-07-14,0.6,0.6,0.2,0.2,438
2025-07-15,0.4,0.4,0.2,0.4,213
2025-07-16,0.2,0.4,0.2,0.2,148
2025-07-17,0.2,0.2,0.2,0.2,39
2025-07-18,0.2,0.2,0.2,0.2,17
