date,open,high,low,close,volume
2025-07-21,68.6,72.2,67.2,67.2,12
2025-07-22,71.4,76.4,71.4,76.4,2
2025-07-23,79.4,99.2,79.4,87.2,38
2025-07-24,96.6,111.8,96.6,111.8,60
2025-07-25,110.4,115.6,105.2,115.6,21
2025-07-28,109.0,121.8,98.8,103.2,110
2025-07-29,103.4,106.0,89.0,105.4,22
2025-07-30,100.0,111.8,91.2,98.2,120
2025-07-31,94.4,96.0,67.0,68.8,82
2025-08-01,69.4,71.0,57.4,58.8,107
2025-08-04,54.4,70.6,53.4,70.6,54
2025-08-05,75.6,84.2,69.2,84.2,81
2025-08-06,83.8,103.2,81.4,98.4,215
2025-08-07,107.0,108.4,88.2,99.0,156
2025-08-08,94.4,95.8,86.8,91.8,153
2025-08-11,97.8,130.8,92.4,119.0,261
2025-08-12,121.8,128.8,111.6,126.8,295
2025-08-13,143.4,194.0,132.4,183.8,423
2025-08-14,185.4,203.6,146.0,152.2,575
2025-08-15,159.0,235.0,159.0,230.0,872
2025-08-18,260.6,363.4,242.8,319.0,1421
2025-08-19,317.0,355.8,289.0,299.8,1109
2025-08-20,278.0,374.4,245.0,374.4,865
2025-08-21,388.8,390.2,295.0,329.8,519
2025-08-22,344.8,402.4,328.0,397.6,665
2025-08-25,438.0,512.8,414.4,444.0,537
2025-08-26,448.4,485.6,422.8,431.2,332
2025-08-27,454.8,490.8,339.4,339.4,484
2025-08-28,363.4,414.8,291.6,414.8,408
2025-08-29,385.2,437.0,353.2,390.0,490
2025-09-01,419.8,440.0,372.0,389.4,589
2025-09-02,392.4,393.0,292.8,316.2,764
2025-09-03,340.0,340.0,231.6,245.2,773
2025-09-04,256.0,274.6,172.4,189.0,2465
2025-09-05,194.0,287.4,189.4,277.0,2663
2025-09-08,275.4,304.8,245.8,285.0,1256
2025-09-09,269.8,291.8,213.8,233.8,1891
2025-09-10,233.8,281.8,210.6,210.6,1859
2025-09-11,208.0,347.8,183.8,343.0,2193
2025-09-12,345.2,392.6,333.8,335.0,1202
2025-09-15,346.8,359.2,325.6,330.2,862
2025-09-16,350.0,403.2,313.0,393.4,950
2025-09-17,385.2,481.8,381.4,472.4,1079
2025-09-18,469.0,562.6,322.0,370.0,1708
2025-09-19,396.4,414.6,332.0,355.6,1889
2025-09-22,370.0,382.6,333.0,381.8,2243
2025-09-23,387.4,403.4,236.0,306.8,5246
2025-09-24,297.8,434.8,283.6,424.8,4260
2025-09-25,428.4,458.2,385.6,405.2,1444
2025-09-26,384.8,421.6,326.0,327.2,2068
2025-09-29,341.6,449.8,308.2,421.8,1860
2025-09-30,435.6,501.0,430.0,469.0,1575
2025-10-09,499.8,561.0,473.8,518.0,1252
2025-10-10,482.0,501.6,408.0,427.0,792
2025-10-13,250.4,410.0,250.4,386.0,1567
2025-10-14,433.0,470.6,224.6,259.0,1046
2025-10-15,277.0,371.8,236.6,366.6,2508
2025-10-16,332.4,355.0,274.2,300.0,1366
2025-10-17,295.2,328.8,128.6,129.8,2417
