date,open,high,low,close,volume
2024-11-18,277.0,277.0,201.2,201.2,81
2024-11-19,218.0,242.2,216.6,216.6,6
2024-11-20,281.6,281.6,281.6,281.6,2
2024-11-21,273.4,286.8,258.0,261.2,6
2024-11-22,263.4,267.8,212.2,212.2,46
2024-11-25,174.2,182.6,170.0,182.6,17
2024-11-26,185.6,198.0,179.2,179.2,5
2024-11-27,154.6,186.8,148.4,186.8,48
2024-11-28,205.0,207.0,190.6,195.2,9
2024-11-29,195.2,205.0,192.0,202.6,31
2024-12-02,287.6,300.0,287.6,300.0,3
2024-12-03,277.4,287.0,277.4,280.2,11
2024-12-04,286.0,286.0,244.0,245.0,8
2024-12-05,248.0,290.0,248.0,276.4,26
2024-12-06,266.6,332.2,265.0,317.4,32
2024-12-09,322.8,322.8,262.0,262.0,13
2024-12-10,391.4,391.4,306.6,306.6,50
2024-12-11,328.4,356.8,327.0,343.2,12
2024-12-12,343.2,361.4,329.6,361.4,8
2024-12-13,335.4,335.4,289.0,289.2,14
2024-12-16,274.0,274.0,221.6,221.6,31
2024-12-17,207.4,217.0,174.4,174.4,39
2024-12-18,176.0,210.0,174.8,190.0,95
2024-12-19,178.2,207.0,171.2,197.0,55
2024-12-20,201.4,233.6,199.2,216.2,75
2024-12-23,202.2,202.2,166.0,166.0,75
2024-12-24,176.0,179.2,154.4,175.0,123
2024-12-25,163.8,163.8,142.4,148.8,60
2024-12-26,162.0,175.6,162.0,165.6,127
2024-12-27,167.6,194.6,161.6,164.2,131
2024-12-30,160.6,169.6,145.2,157.4,67
2024-12-31,158.2,158.2,100.8,102.8,207
2025-01-02,93.2,100.0,66.8,69.8,564
2025-01-03,75.2,75.6,47.0,51.0,1095
2025-01-06,47.8,54.8,42.0,43.6,616
2025-01-07,48.4,48.4,31.0,40.4,517
2025-01-08,37.8,39.4,22.2,32.2,977
2025-01-09,31.6,36.4,28.4,28.4,527
2025-01-10,29.0,34.2,22.0,23.0,632
2025-01-13,19.0,25.0,19.0,23.0,653
2025-01-14,25.0,65.4,23.2,65.4,2133
2025-01-15,61.8,65.0,45.8,48.6,1770
2025-01-16,57.4,76.6,40.2,50.0,3072
2025-01-17,45.0,72.8,45.0,60.0,4222
2025-01-20,72.0,83.8,51.6,56.4,6824
2025-01-21,65.0,73.0,47.2,59.4,7223
2025-01-22,60.4,60.4,44.2,48.8,5199
2025-01-23,61.0,90.0,38.2,38.4,12318
2025-01-24,38.2,53.6,38.2,53.6,7870
2025-01-27,54.6,61.6,25.8,27.0,8555
2025-02-05,31.0,33.0,13.6,14.2,7659
2025-02-06,13.2,35.2,12.2,34.0,11438
2025-02-07,32.6,83.0,30.6,49.2,26346
2025-02-10,57.0,73.2,47.0,67.4,19698
2025-02-11,69.0,69.2,43.6,56.8,13206
2025-02-12,51.0,82.0,47.4,80.8,24980
2025-02-13,79.8,83.0,45.8,47.6,26308
2025-02-14,50.0,59.8,34.0,45.2,25243
2025-02-17,56.2,72.6,32.2,45.8,32374
2025-02-18,42.0,54.0,7.2,8.8,32914
2025-02-19,8.8,38.4,7.8,33.8,33947
2025-02-20,30.2,59.4,21.8,39.8,42618
2025-02-21,50.0,154.2,32.2,142.0,26959
