date,open,high,low,close,volume
2024-08-19,68.6,84.2,68.6,71.0,17
2024-08-20,55.0,55.0,51.2,52.8,5
2024-08-21,52.6,52.6,48.4,48.4,30
2024-08-22,42.2,42.2,42.2,42.2,2
2024-08-23,44.0,44.0,43.0,43.4,11
2024-08-26,45.8,45.8,42.0,44.0,4
2024-08-27,36.6,36.8,35.4,36.8,4
2024-08-28,37.6,41.6,37.6,38.2,9
2024-08-29,36.8,53.6,36.8,49.2,13
2024-08-30,48.4,84.6,48.4,59.4,23
2024-09-02,65.0,65.0,43.8,43.8,36
2024-09-03,45.2,55.0,43.4,46.0,16
2024-09-04,47.8,53.4,42.0,45.6,14
2024-09-05,50.6,59.6,48.2,49.0,12
2024-09-06,55.0,55.0,36.2,36.2,33
2024-09-09,37.4,39.6,31.4,32.2,32
2024-09-10,31.2,38.6,26.0,35.8,38
2024-09-11,34.8,35.2,33.0,35.0,11
2024-09-12,41.8,42.4,30.4,30.4,61
2024-09-13,30.6,31.0,22.6,23.0,53
2024-09-18,22.8,22.8,17.0,20.0,94
2024-09-19,20.0,38.0,19.2,28.6,86
2024-09-20,30.0,30.0,18.8,22.8,137
2024-09-23,22.4,30.6,20.0,20.2,98
2024-09-24,31.4,61.0,23.0,61.0,888
2024-09-25,525.2,525.2,67.2,0.0,925
2024-09-26,69.0,197.4,63.6,197.4,1423
2024-09-27,220.0,675.4,220.0,524.4,1541
2024-09-30,705.6,1038.0,600.0,1021.6,192
2024-10-08,1592.0,1592.2,870.0,1410.6,85
2024-10-09,1275.6,1275.6,874.2,874.2,57
2024-10-10,951.0,1036.0,814.0,814.0,44
2024-10-11,714.8,722.6,568.8,585.0,20
2024-10-14,590.0,749.4,531.4,737.8,47
2024-10-15,680.6,800.2,638.0,638.0,105
2024-10-16,645.8,691.2,637.4,656.0,45
2024-10-17,730.0,730.0,608.4,608.4,47
2024-10-18,634.2,1089.0,634.2,866.8,66
2024-10-21,896.0,1026.2,896.0,965.8,20
2024-10-22,910.6,995.2,910.6,950.0,81
2024-10-23,1024.8,1071.8,1024.8,1071.8,5
2024-10-24,970.0,970.0,930.6,945.2,15
2024-10-25,985.2,1085.0,985.2,1085.0,5
2024-10-28,1094.6,1150.0,1078.0,1145.0,13
2024-10-29,1151.8,1151.8,1070.0,1103.2,6
2024-10-30,1115.8,1115.8,1115.8,1115.8,1
2024-10-31,1111.4,1251.6,1111.4,1251.6,4
2024-11-01,1088.4,1088.4,1038.8,1038.8,2
2024-11-04,1056.2,1130.0,1056.2,1130.0,13
2024-11-05,1294.0,1397.4,1294.0,1397.4,6
2024-11-06,1380.4,1435.4,1380.4,1434.8,4
2024-11-07,1452.4,1509.0,1446.6,1509.0,7
2024-11-08,1570.6,1601.0,1543.2,1543.2,7
2024-11-11,1563.8,1629.2,1563.8,1629.2,42
2024-11-12,1663.8,1663.8,1555.8,1555.8,42
2024-11-13,1529.2,1545.2,1475.4,1545.2,32
2024-11-14,1539.2,1539.2,1385.0,1385.0,13
2024-11-15,1387.2,1387.2,1337.8,1337.8,10
