date,open,high,low,close,volume
2024-10-22,192.2,212.0,181.4,196.6,81
2024-10-23,196.2,215.4,182.6,188.2,94
2024-10-24,187.0,187.0,143.4,152.2,126
2024-10-25,156.8,222.8,156.8,195.2,143
2024-10-28,193.6,220.0,188.0,213.8,56
2024-10-29,236.4,236.4,180.0,181.8,64
2024-10-30,179.2,195.4,166.4,177.2,89
2024-10-31,173.2,239.8,173.2,204.2,40
2024-11-01,197.2,206.0,176.8,182.2,34
2024-11-04,198.0,212.4,198.0,212.4,13
2024-11-05,214.2,306.0,211.4,298.6,56
2024-11-06,313.0,331.8,286.0,286.0,50
2024-11-07,299.0,326.2,291.4,322.0,131
2024-11-08,354.0,385.0,303.0,329.2,141
2024-11-11,306.6,333.2,306.6,328.2,73
2024-11-12,326.6,328.2,242.6,256.2,142
2024-11-13,250.0,260.0,202.0,240.6,140
2024-11-14,233.0,233.0,180.0,180.0,71
2024-11-15,195.0,204.4,143.0,143.0,116
2024-11-18,135.8,141.8,107.4,115.6,218
2024-11-19,125.8,144.0,116.2,144.0,122
2024-11-20,147.0,166.6,139.2,159.8,371
2024-11-21,156.2,161.8,135.8,150.0,277
2024-11-22,144.6,152.2,92.6,92.6,309
2024-11-25,99.0,99.0,79.4,93.6,273
2024-11-26,90.4,100.6,73.4,75.8,336
2024-11-27,63.0,113.2,63.0,113.2,583
2024-11-28,110.4,121.4,91.0,94.2,512
2024-11-29,94.0,156.8,91.2,128.0,775
2024-12-02,131.6,176.0,131.0,163.4,491
2024-12-03,164.0,179.0,143.0,167.6,379
2024-12-04,162.0,165.0,122.8,134.0,460
2024-12-05,132.6,157.0,132.6,150.8,380
2024-12-06,159.4,190.8,132.0,163.0,405
2024-12-09,168.0,178.2,131.6,144.4,445
2024-12-10,253.2,253.2,170.0,176.0,1581
2024-12-11,185.2,200.0,177.4,178.4,1075
2024-12-12,176.8,203.4,152.0,199.0,1756
2024-12-13,182.2,182.2,126.2,130.0,2120
2024-12-16,132.6,132.6,86.2,95.6,1471
2024-12-17,94.6,95.0,66.4,70.4,2961
2024-12-18,70.0,77.2,66.0,70.6,1966
2024-12-19,60.0,78.4,53.0,74.8,2760
2024-12-20,72.2,92.8,68.2,76.0,4769
2024-12-23,75.6,75.6,51.2,52.0,5810
2024-12-24,55.0,58.2,45.8,56.0,5000
2024-12-25,55.6,55.6,39.4,45.0,4430
2024-12-26,44.0,50.4,40.6,41.6,4742
2024-12-27,41.6,54.4,37.2,37.2,7089
2024-12-30,37.2,40.2,32.0,35.2,5899
2024-12-31,35.8,39.2,15.4,15.6,7825
2025-01-02,15.0,16.0,6.8,9.4,7724
2025-01-03,9.8,10.4,3.4,4.0,4079
2025-01-06,4.0,5.2,2.0,2.2,2635
2025-01-07,2.2,2.8,1.0,1.8,1384
2025-01-08,1.8,3.0,0.6,1.6,1839
2025-01-09,1.6,1.8,0.6,0.8,603
2025-01-10,1.0,1.0,0.6,0.8,738
2025-01-13,0.6,0.8,0.4,0.6,504
2025-01-14,0.6,0.8,0.2,0.4,2230
2025-01-15,0.4,0.6,0.2,0.4,922
2025-01-16,0.2,0.6,0.2,0.2,375
2025-01-17,0.2,0.2,0.2,0.2,160
