date,open,high,low,close,volume
2024-09-30,420.4,525.4,153.2,389.4,358
2024-10-08,116.8,350.6,116.8,303.8,539
2024-10-09,331.6,373.8,223.6,356.0,706
2024-10-10,302.0,381.0,259.6,353.2,642
2024-10-11,378.0,544.2,333.6,518.0,361
2024-10-14,501.6,501.6,314.2,315.0,254
2024-10-15,348.0,358.2,257.4,358.2,620
2024-10-16,378.8,389.0,274.8,334.8,602
2024-10-17,315.0,348.8,272.8,344.6,685
2024-10-18,326.2,346.4,190.6,219.0,3293
2024-10-21,212.2,219.0,161.0,182.0,3572
2024-10-22,180.0,197.0,148.4,157.6,3925
2024-10-23,165.0,172.4,116.2,139.2,4978
2024-10-24,150.0,154.6,127.4,130.4,4984
2024-10-25,120.0,127.6,82.2,82.2,5580
2024-10-28,80.4,98.4,63.6,64.6,4538
2024-10-29,60.2,84.0,59.6,75.0,6559
2024-10-30,79.0,94.4,65.2,71.8,5793
2024-10-31,68.0,75.8,51.6,57.8,7221
2024-11-01,60.0,112.6,60.0,105.0,9648
2024-11-04,100.2,108.4,60.8,60.8,6743
2024-11-05,60.0,65.8,18.6,25.0,10070
2024-11-06,24.8,28.4,16.6,16.6,4029
2024-11-07,20.0,22.0,6.4,6.8,4250
2024-11-08,4.8,8.2,4.0,4.4,2537
2024-11-11,5.0,6.6,1.4,1.6,1065
2024-11-12,1.2,2.4,0.8,1.4,834
2024-11-13,0.8,1.6,0.4,0.6,1046
2024-11-14,0.4,0.6,0.2,0.2,414
2024-11-15,0.2,0.4,0.2,0.2,304
