date,open,high,low,close,volume
2024-09-23,119.0,136.6,118.0,128.8,56
2024-09-24,139.8,185.0,128.6,184.0,67
2024-09-25,218.6,262.0,206.0,0.0,72
2024-09-26,204.2,299.0,199.0,299.0,95
2024-09-27,366.2,648.2,344.6,638.4,82
2024-09-30,757.6,1031.2,403.2,1031.2,54
2024-10-08,1586.2,1586.2,1110.2,1363.4,43
2024-10-09,1145.0,1210.0,899.2,943.0,41
2024-10-10,955.0,992.4,926.6,929.2,27
2024-10-11,811.4,828.6,714.0,714.0,26
2024-10-14,749.8,825.0,745.0,783.6,6
2024-10-15,814.8,830.4,749.4,749.4,8
2024-10-16,700.0,710.0,684.8,686.6,16
2024-10-17,739.2,752.0,700.0,700.0,5
2024-10-18,750.0,1067.2,750.0,934.8,50
2024-10-21,981.8,981.8,964.8,964.8,4
2024-10-22,930.2,965.0,930.2,935.4,9
2024-10-23,984.8,984.8,984.8,984.8,2
2024-10-24,940.6,944.4,920.0,943.8,12
2024-10-25,975.8,1045.2,975.8,1037.8,9
2024-10-28,1050.0,1100.0,1049.6,1100.0,6
2024-10-29,1119.2,1119.2,1044.0,1068.8,5
2024-10-30,1075.4,1075.6,1002.8,1051.6,54
2024-10-31,1119.4,1159.2,1119.4,1156.0,4
2024-11-01,1029.8,1036.8,1013.0,1016.4,74
2024-11-04,1077.0,1089.6,1047.4,1089.6,6
2024-11-05,1099.2,1297.0,1099.2,1287.6,11
2024-11-06,1307.4,1363.6,1292.6,1363.6,7
2024-11-07,1303.6,1379.6,1303.6,1379.6,9
2024-11-08,1452.6,1492.8,1344.8,1344.8,62
2024-11-11,1369.8,1414.6,1369.8,1414.6,93
2024-11-12,1421.2,1428.8,1301.2,1301.2,16
2024-11-13,1299.0,1299.6,1266.0,1296.6,10
2024-11-14,1214.8,1214.8,1214.8,1214.8,1
2024-11-15,1164.0,1195.2,1060.0,1060.0,12
2024-11-18,993.6,1001.6,993.6,1001.6,3
2024-11-19,953.0,1031.8,953.0,1031.8,9
2024-11-20,1084.0,1170.4,1084.0,1170.4,2
2024-11-22,1121.6,1121.6,1020.0,1030.0,13
2024-11-25,933.6,959.4,913.0,959.4,5
2024-11-26,975.2,975.2,947.8,947.8,3
2024-11-27,882.4,1060.0,872.8,1060.0,9
2024-11-28,1034.4,1040.4,1034.4,1040.4,3
2024-11-29,1040.4,1142.0,1040.4,1115.0,3
2024-12-02,1208.0,1214.6,1208.0,1214.6,3
2024-12-09,1200.2,1200.2,1173.4,1173.4,2
2024-12-10,1295.2,1295.2,1249.2,1249.2,2
2024-12-11,1304.4,1304.4,1270.4,1270.4,11
2024-12-12,1268.6,1296.0,1268.6,1296.0,14
2024-12-13,1231.4,1245.0,1202.0,1207.0,35
2024-12-16,1155.6,1155.6,1135.0,1135.0,22
2024-12-18,1095.6,1095.6,1076.2,1076.2,11
2024-12-19,1017.6,1066.0,1008.0,1065.4,8
2024-12-20,1134.0,1134.0,1134.0,1134.0,3
2024-12-23,1050.6,1070.0,1018.6,1025.0,82
2024-12-24,1048.4,1058.4,1025.8,1038.4,20
2024-12-25,1008.8,1008.8,985.8,1000.2,15
2024-12-26,1055.2,1063.6,1054.2,1063.6,21
2024-12-27,1055.4,1055.4,1055.4,1055.4,1
2024-12-30,1041.6,1070.6,1031.4,1041.0,78
2024-12-31,974.8,974.8,888.8,888.8,165
2025-01-02,871.6,871.6,736.2,756.0,13
2025-01-03,750.0,759.2,685.8,689.6,146
2025-01-06,702.6,706.4,680.6,682.4,25
2025-01-07,701.6,701.6,660.4,685.4,6
2025-01-08,684.6,701.2,609.2,685.0,130
2025-01-09,714.4,714.4,680.8,680.8,2
2025-01-10,675.0,675.0,626.0,626.0,9
2025-01-13,611.8,611.8,597.0,609.0,3
2025-01-14,742.4,780.0,742.4,780.0,3
2025-01-15,782.8,782.8,782.8,782.8,1
2025-01-16,818.8,818.8,815.0,815.0,2
2025-01-17,770.0,770.0,770.0,770.0,1
2025-01-20,831.2,862.0,788.0,788.0,32
2025-01-21,822.0,822.0,803.6,810.2,6
2025-01-22,791.2,794.8,772.8,794.8,7
2025-01-23,868.0,907.8,770.4,770.4,24
2025-01-24,815.0,850.0,815.0,850.0,4
2025-01-27,835.0,835.0,783.8,783.8,8
2025-02-05,827.0,827.6,779.6,779.6,8
2025-02-06,810.6,900.0,810.6,898.2,31
2025-02-07,1003.6,1050.0,955.8,955.8,17
2025-02-10,1013.8,1035.0,1013.8,1035.0,8
2025-02-11,987.6,1026.6,982.8,1020.8,21
2025-02-12,1042.8,1061.6,1025.8,1061.0,14
2025-02-13,1047.0,1047.0,1036.8,1036.8,13
2025-02-17,1072.4,1072.4,1009.6,1043.0,7
2025-02-18,967.0,967.0,967.0,967.0,2
2025-02-19,995.4,1056.6,995.4,1056.6,24
2025-02-20,1072.4,1072.4,1072.4,1072.4,1
2025-02-21,1114.0,1200.2,1114.0,1200.2,34
2025-02-24,1184.2,1184.2,1172.2,1182.4,5
2025-02-25,1144.8,1165.0,1124.4,1124.4,11
2025-02-26,1156.8,1171.0,1156.8,1171.0,5
2025-02-27,1145.8,1145.8,1110.2,1140.0,8
2025-02-28,1082.0,1082.0,1014.0,1014.0,3
2025-03-03,1058.6,1085.2,1002.2,1002.2,26
2025-03-04,1013.2,1056.0,1013.2,1044.8,33
2025-03-05,1075.2,1075.2,1013.0,1023.2,14
2025-03-06,1138.0,1219.0,1138.0,1205.4,22
2025-03-07,1190.0,1205.0,1160.0,1160.0,5
2025-03-10,1146.4,1146.4,1094.8,1094.8,16
2025-03-11,1109.8,1153.2,1109.8,1153.2,5
2025-03-12,1185.0,1220.0,1177.0,1217.8,15
2025-03-13,1087.2,1118.2,1087.2,1118.2,6
2025-03-14,1117.4,1257.0,1117.4,1257.0,14
2025-03-17,1244.6,1244.6,1233.2,1233.2,8
2025-03-18,1271.0,1271.2,1267.8,1267.8,4
2025-03-19,1236.4,1240.4,1205.0,1210.6,67
2025-03-20,1180.0,1208.6,1180.0,1200.0,15
2025-03-21,1196.2,1196.2,1065.0,1065.0,15
2025-03-24,1069.4,1069.4,1069.4,1069.4,1
2025-03-25,1043.6,1043.6,1043.6,1043.6,4
2025-03-27,1065.6,1065.6,1065.6,1065.6,2
2025-03-28,1041.6,1041.6,989.8,1002.6,10
2025-03-31,966.0,966.0,966.0,966.0,1
2025-04-01,966.0,997.4,966.0,997.4,9
2025-04-02,990.0,990.0,990.0,990.0,2
2025-04-03,979.0,1013.8,920.4,946.2,18
2025-04-07,700.0,712.6,528.0,565.8,139
2025-04-08,600.0,600.0,435.2,494.0,288
2025-04-09,425.0,571.4,377.0,561.6,292
2025-04-10,641.4,719.8,627.8,630.0,113
2025-04-11,647.4,719.8,623.6,678.0,23
2025-04-14,732.2,733.6,687.6,693.4,32
2025-04-15,660.4,661.0,650.0,661.0,4
2025-04-16,626.4,626.4,583.8,616.6,39
2025-04-17,624.0,687.6,624.0,665.6,29
2025-04-18,615.0,634.0,615.0,634.0,8
2025-04-21,644.6,733.2,644.6,723.0,21
2025-04-22,719.4,732.8,719.4,732.8,7
2025-04-23,776.6,792.6,754.0,768.2,62
2025-04-24,752.0,762.2,707.0,718.0,33
2025-04-25,737.4,778.6,733.0,743.2,39
2025-04-28,711.4,711.4,683.4,703.4,8
2025-04-29,712.2,729.8,712.2,721.0,26
2025-04-30,730.0,763.4,730.0,757.4,66
2025-05-06,801.8,838.6,801.8,838.6,23
2025-05-07,903.8,905.2,826.2,830.0,24
2025-05-08,904.6,905.2,889.0,889.0,18
2025-05-09,845.2,850.0,821.6,821.6,20
2025-05-12,871.8,890.8,871.8,880.6,9
2025-05-13,933.0,933.0,860.8,860.8,22
2025-05-14,850.2,955.0,850.2,902.8,26
2025-05-15,839.4,839.4,813.4,822.8,17
2025-05-16,826.2,826.2,826.2,826.2,1
2025-05-19,757.2,806.0,757.2,799.2,14
