date,open,high,low,close,volume
2024-02-02,607.0,607.0,419.6,492.0,33
2024-02-05,456.8,492.0,354.0,389.2,116
2024-02-06,416.2,564.6,416.0,561.8,28
2024-02-07,675.0,740.0,675.0,730.8,48
2024-02-08,886.2,930.0,865.4,865.4,6
2024-02-19,876.0,876.0,762.8,764.0,28
2024-02-20,771.0,794.0,771.0,794.0,4
2024-02-22,871.4,871.4,871.4,871.4,2
2024-02-23,856.0,942.0,856.0,938.8,46
2024-02-27,965.0,1073.0,965.0,1073.0,5
2024-02-28,1117.2,1117.2,871.6,871.6,12
2024-02-29,950.6,960.8,950.0,960.8,5
2024-03-04,1055.4,1067.2,1055.4,1067.2,5
2024-03-11,1003.4,1010.2,1003.4,1010.2,9
2024-03-14,1144.0,1144.0,1144.0,1144.0,2
2024-03-18,1195.6,1195.6,1195.6,1195.6,1
2024-03-19,1264.4,1264.4,1264.4,1264.4,1
2024-03-22,1202.2,1224.6,1202.2,1224.6,5
2024-03-25,1195.2,1195.2,1088.8,1088.8,2
2024-03-27,1002.0,1002.0,996.2,996.2,4
2024-04-01,1120.0,1120.0,1120.0,1120.0,1
2024-04-11,1000.4,1000.4,1000.4,1000.4,2
2024-04-12,1009.0,1009.0,1009.0,1009.0,1
2024-04-15,952.0,952.0,898.2,898.2,8
2024-04-16,816.6,827.2,793.4,793.4,8
2024-04-17,846.8,846.8,846.8,846.8,1
2024-04-19,889.4,889.4,889.4,889.4,3
2024-04-22,876.4,908.8,876.4,882.4,5
2024-04-23,893.2,893.2,858.8,859.2,5
2024-04-24,883.6,891.6,883.6,891.6,4
2024-04-25,920.8,971.0,914.8,914.8,6
2024-04-26,957.0,997.4,957.0,997.4,3
2024-04-29,1162.2,1225.0,1162.2,1225.0,8
2024-04-30,1190.8,1190.8,1173.2,1173.2,4
2024-05-06,1270.0,1270.0,1270.0,1270.0,1
2024-05-07,1274.4,1274.4,1233.0,1233.0,5
2024-05-08,1205.6,1205.6,1205.6,1205.6,2
2024-05-09,1201.6,1240.0,1201.6,1240.0,6
2024-05-10,1198.8,1199.4,1160.2,1193.0,24
2024-05-13,1133.8,1137.8,1120.0,1120.0,8
2024-05-14,1163.4,1163.4,1113.4,1144.6,9
2024-05-16,1151.0,1151.0,1151.0,1151.0,1
2024-05-17,1104.0,1104.0,1098.8,1098.8,3
2024-05-20,1207.8,1207.8,1207.8,1207.8,2
2024-05-21,1141.4,1141.4,1125.6,1130.6,29
2024-05-23,1031.2,1031.2,1027.8,1027.8,3
2024-05-24,1026.6,1026.6,974.6,974.6,13
2024-05-27,924.4,928.4,922.2,922.2,18
2024-05-28,969.4,969.4,969.4,969.4,2
2024-05-29,985.2,985.2,918.8,918.8,3
2024-05-30,926.4,955.8,913.4,917.4,35
2024-05-31,974.2,974.2,974.2,974.2,3
2024-06-04,861.8,928.0,859.0,928.0,27
2024-06-05,925.6,925.6,925.6,925.6,3
2024-06-06,788.0,788.0,776.4,776.4,4
2024-06-07,785.0,785.0,785.0,785.0,1
2024-06-11,775.0,809.4,775.0,805.0,7
2024-06-13,818.6,818.6,818.6,818.6,6
2024-06-19,812.2,812.2,812.2,812.2,1
2024-06-20,771.0,771.0,771.0,771.0,1
2024-06-21,710.0,710.0,710.0,710.0,1
2024-06-24,663.0,663.0,626.2,626.2,2
2024-06-25,581.8,581.8,566.6,566.6,4
2024-06-27,623.2,623.2,623.2,623.2,1
