date,open,high,low,close,volume
2024-07-22,78.6,78.6,77.0,77.0,6
2024-07-24,142.6,142.6,138.2,138.2,4
2024-07-25,142.8,142.8,132.4,132.4,7
2024-07-26,130.4,130.4,102.2,105.2,51
2024-07-29,111.0,111.0,106.0,106.4,15
2024-07-30,110.0,110.0,97.4,97.4,13
2024-07-31,71.4,71.4,46.2,46.2,17
2024-08-01,47.8,50.2,44.4,44.4,7
2024-08-02,53.6,62.0,46.2,62.0,16
2024-08-05,65.8,99.0,65.8,99.0,3
2024-08-06,86.6,88.0,80.2,84.0,10
2024-08-07,78.8,78.8,78.8,78.8,2
2024-08-08,91.8,91.8,69.8,73.0,7
2024-08-09,68.0,75.0,66.0,75.0,6
2024-08-12,89.8,90.0,79.2,81.6,5
2024-08-14,74.0,78.6,74.0,78.6,23
2024-08-15,74.2,74.2,56.8,62.8,49
2024-08-16,66.4,69.2,62.2,67.2,75
2024-08-19,67.2,67.2,47.2,57.4,134
2024-08-20,66.4,86.4,60.6,81.8,132
2024-08-21,84.0,84.2,76.0,84.2,71
2024-08-22,84.2,106.2,78.4,105.4,241
2024-08-23,103.6,113.0,97.2,99.2,175
2024-08-26,99.6,104.0,84.4,92.8,118
2024-08-27,100.0,116.0,99.2,108.4,197
2024-08-28,108.4,116.4,91.8,103.6,210
2024-08-29,110.8,110.8,69.8,75.4,225
2024-08-30,72.2,75.6,36.6,45.6,389
2024-09-02,44.4,73.4,42.8,73.4,288
2024-09-03,69.2,73.0,55.0,61.0,139
2024-09-04,64.6,74.6,53.4,66.4,350
2024-09-05,57.0,60.0,47.6,53.2,281
2024-09-06,53.6,80.0,53.6,77.0,340
2024-09-09,78.6,93.4,68.0,86.6,464
2024-09-10,89.0,125.4,72.2,84.4,970
2024-09-11,90.0,97.4,75.8,83.0,785
2024-09-12,73.6,81.2,57.0,78.2,571
2024-09-13,78.8,91.0,73.8,90.2,613
2024-09-18,88.4,127.8,84.2,97.6,2231
2024-09-19,90.4,103.6,47.8,61.6,5015
2024-09-20,63.0,77.0,60.0,62.6,2925
2024-09-23,63.4,71.8,42.8,57.8,4416
2024-09-24,38.8,55.8,14.8,14.8,6330
2024-09-25,10.2,14.2,6.4,0.0,2821
2024-09-26,8.6,10.0,2.2,2.2,2139
2024-09-27,2.2,453.2,2.0,2.0,2882
2024-09-30,1.6,4.0,1.0,2.2,1106
2024-10-08,1.2,3.0,0.6,2.0,610
2024-10-09,1.2,2.4,0.6,1.4,887
2024-10-10,0.8,1.4,0.4,0.8,452
2024-10-11,0.8,1.4,0.4,0.8,510
2024-10-14,1.0,1.0,0.2,0.4,462
2024-10-15,0.4,0.4,0.2,0.4,101
2024-10-16,0.2,0.4,0.2,0.2,102
2024-10-17,0.2,0.2,0.2,0.2,56
2024-10-18,0.2,0.2,0.2,0.2,29
