date,open,high,low,close,volume
2025-04-08,139.2,159.0,89.2,113.2,941
2025-04-09,146.2,230.8,66.4,78.0,1357
2025-04-10,52.0,55.0,29.4,41.8,1087
2025-04-11,48.4,48.4,20.8,26.4,956
2025-04-14,23.0,23.0,14.4,20.4,662
2025-04-15,17.6,18.8,12.6,16.8,418
2025-04-16,16.0,24.6,15.4,18.8,789
2025-04-17,20.8,20.8,13.4,15.6,882
2025-04-18,17.0,19.2,10.4,14.0,1409
2025-04-21,15.0,16.0,7.0,7.4,2169
2025-04-22,8.0,8.4,6.8,8.0,1190
2025-04-23,5.0,6.8,4.6,5.4,1263
2025-04-24,5.2,7.4,4.8,6.8,742
2025-04-25,6.4,6.4,4.6,6.0,578
2025-04-28,3.0,7.0,3.0,5.2,995
2025-04-29,5.2,6.0,3.6,4.4,1092
2025-04-30,4.4,6.8,3.8,6.8,826
2025-05-06,4.6,4.6,0.8,1.0,907
2025-05-07,0.8,1.2,0.6,1.0,481
2025-05-08,0.8,1.0,0.6,0.8,391
2025-05-09,1.0,1.2,0.8,0.8,442
2025-05-12,0.8,1.0,0.6,0.8,479
2025-05-13,0.8,0.8,0.4,0.4,650
2025-05-14,0.2,0.4,0.2,0.2,259
2025-05-15,0.2,0.2,0.2,0.2,50
2025-05-16,0.2,0.2,0.2,0.2,22
