date,open,high,low,close,volume
2025-07-22,808.0,808.0,808.0,808.0,3
2025-07-24,747.4,747.4,747.4,747.4,1
2025-08-06,598.2,604.0,597.0,597.0,3
2025-08-07,582.0,582.0,582.0,582.0,1
2025-08-11,498.6,502.0,467.8,467.8,5
2025-08-12,459.8,461.6,459.6,459.6,11
2025-08-13,423.4,423.4,404.0,404.0,18
2025-08-14,398.6,449.0,393.0,431.0,16
2025-08-15,376.6,379.6,344.4,355.4,32
2025-08-18,344.8,349.4,299.0,330.8,526
2025-08-19,340.0,343.2,304.4,316.8,658
2025-08-20,352.0,356.6,286.0,287.6,534
2025-08-21,281.6,333.8,275.8,313.8,702
2025-08-22,300.6,305.4,237.0,237.0,603
2025-08-25,205.8,242.4,197.2,212.6,801
2025-08-26,218.4,223.2,182.4,200.2,665
2025-08-27,197.0,261.8,161.6,259.2,846
2025-08-28,245.0,326.2,220.0,225.0,1090
2025-08-29,237.0,265.0,214.2,226.8,1205
2025-09-01,210.0,236.2,187.0,207.4,773
2025-09-02,210.6,307.6,209.0,270.8,1546
2025-09-03,251.0,335.0,250.2,310.8,1746
2025-09-04,296.6,479.8,281.4,405.0,1795
2025-09-05,401.6,406.6,252.2,262.2,961
2025-09-08,262.6,288.8,226.4,241.0,930
2025-09-09,265.6,306.0,231.6,275.2,1532
2025-09-10,259.4,288.8,220.0,265.6,2054
2025-09-11,274.4,307.0,158.0,158.0,2661
2025-09-12,156.4,162.8,136.0,150.6,2301
2025-09-15,133.0,161.0,132.4,160.2,1345
2025-09-16,154.8,183.6,128.8,136.8,3832
2025-09-17,137.4,144.2,104.8,111.2,3845
2025-09-18,116.0,162.4,75.0,136.0,6424
2025-09-19,124.0,158.6,108.0,132.6,6953
2025-09-22,118.0,148.4,111.4,116.0,8346
2025-09-23,106.0,221.0,106.0,133.4,20210
2025-09-24,155.0,155.0,75.6,76.0,13604
2025-09-25,81.0,88.2,68.8,76.6,9146
2025-09-26,82.2,107.4,74.2,95.0,17035
2025-09-29,95.0,106.0,46.6,46.8,12696
2025-09-30,46.8,46.8,28.8,31.0,8364
2025-10-09,23.8,23.8,5.6,6.6,8621
2025-10-10,8.0,15.4,7.4,11.0,7883
2025-10-13,51.4,70.0,12.8,17.0,19882
2025-10-14,2.8,49.2,2.8,32.4,19556
2025-10-15,25.0,40.6,4.6,5.0,20134
2025-10-16,6.2,8.0,1.8,2.4,11711
2025-10-17,2.0,8.0,0.2,0.2,23275
