date,open,high,low,close,volume
2024-09-23,403.4,403.4,387.0,389.4,15
2024-09-24,350.0,350.0,312.0,312.0,6
2024-09-25,302.0,302.0,259.6,0.0,14
2024-09-26,272.8,280.2,218.8,218.8,37
2024-09-27,175.6,182.2,145.2,174.6,55
2024-09-30,130.0,130.0,78.8,83.0,120
2024-10-08,51.0,66.4,33.6,66.4,131
2024-10-09,69.0,72.0,40.6,72.0,162
2024-10-10,72.6,105.0,66.0,78.2,96
2024-10-11,83.4,142.0,83.4,141.4,85
2024-10-14,158.0,175.8,108.0,108.0,44
2024-10-15,101.2,118.4,93.6,118.4,60
2024-10-16,127.2,132.6,111.2,126.4,59
2024-10-17,113.6,121.2,104.6,114.0,22
2024-10-18,123.4,134.4,102.2,116.2,46
2024-10-21,115.6,118.4,78.6,82.2,23
2024-10-22,82.0,85.6,68.2,78.6,37
2024-10-23,81.8,81.8,61.6,68.4,40
2024-10-24,69.2,71.2,67.2,71.2,13
2024-10-25,66.8,69.2,64.8,65.0,13
2024-10-28,62.0,63.8,60.0,60.2,13
2024-10-29,65.8,69.2,65.6,66.6,10
2024-10-30,67.2,70.6,63.6,70.6,17
2024-10-31,68.4,74.2,64.0,64.0,23
2024-11-01,72.2,85.0,70.4,79.6,29
2024-11-04,78.4,78.4,71.0,71.0,3
2024-11-05,62.0,62.0,54.6,55.4,31
2024-11-06,50.8,60.2,50.8,60.2,53
2024-11-07,60.6,64.0,57.0,61.6,35
2024-11-08,57.0,57.8,53.8,56.4,27
2024-11-11,54.8,55.0,42.2,45.2,64
2024-11-12,45.4,45.4,35.2,38.4,56
2024-11-13,39.0,46.2,37.0,37.0,50
2024-11-14,40.2,40.6,37.8,39.8,25
2024-11-15,38.8,42.2,36.6,40.0,77
2024-11-18,44.8,54.6,41.6,54.6,60
2024-11-19,50.4,61.2,50.4,51.6,53
2024-11-20,50.6,58.0,48.0,48.6,47
2024-11-21,47.0,49.8,43.6,48.8,15
2024-11-22,49.6,65.6,49.6,63.6,25
2024-11-25,68.2,72.8,68.2,70.8,19
2024-11-26,71.0,75.0,69.0,74.0,45
2024-11-27,75.0,83.4,59.0,59.0,53
2024-11-28,59.6,62.2,57.6,57.6,19
2024-11-29,59.8,59.8,49.0,50.2,25
2024-12-02,49.6,49.6,42.8,42.8,11
2024-12-03,50.6,50.6,45.4,46.0,11
2024-12-04,48.0,54.2,48.0,54.2,18
2024-12-05,49.6,51.0,47.4,50.4,20
2024-12-06,46.0,46.2,44.2,45.0,16
2024-12-09,43.2,45.0,43.2,45.0,9
2024-12-10,40.8,41.8,30.2,34.8,40
2024-12-11,34.4,35.4,32.6,32.6,18
2024-12-12,32.0,35.0,30.2,34.2,56
2024-12-13,35.0,38.6,35.0,36.6,21
2024-12-16,41.4,41.6,40.4,41.0,26
2024-12-17,41.4,43.2,38.2,41.4,76
2024-12-18,41.4,46.0,41.4,44.8,42
2024-12-19,46.0,49.0,44.6,49.0,38
2024-12-20,49.8,50.0,44.0,45.6,19
2024-12-23,45.8,48.4,41.0,48.4,64
2024-12-24,45.8,55.0,45.4,48.2,60
2024-12-25,52.4,52.4,46.4,50.0,14
