date,open,high,low,close,volume
2025-11-24,286.0,327.0,260.8,264.8,52
2025-11-25,250.6,250.6,216.6,220.8,10
2025-11-26,228.0,228.0,200.2,215.8,18
2025-11-27,203.0,203.0,184.8,195.8,24
2025-11-28,195.4,196.6,188.0,192.0,17
2025-12-01,179.0,179.0,158.6,169.6,68
2025-12-02,174.4,188.8,170.4,176.6,90
2025-12-03,173.0,202.6,169.6,202.6,40
2025-12-04,196.0,210.4,185.0,194.8,20
2025-12-05,203.6,206.2,144.6,149.8,69
2025-12-08,128.4,132.4,114.8,115.8,105
2025-12-09,110.0,120.4,110.0,118.0,91
2025-12-10,122.8,132.2,111.8,116.4,63
2025-12-11,112.0,133.0,112.0,133.0,161
2025-12-12,128.0,137.2,104.8,111.2,85
2025-12-15,116.4,124.6,106.2,116.6,106
2025-12-16,123.8,170.6,123.8,154.0,290
2025-12-17,148.6,167.4,112.0,122.0,181
2025-12-18,127.6,128.4,105.2,118.8,211
2025-12-19,112.8,119.8,93.8,99.8,156
2025-12-22,90.0,90.0,70.6,78.4,301
2025-12-23,79.6,83.6,70.2,77.2,134
2025-12-24,77.0,78.8,57.6,57.6,338
2025-12-25,55.2,56.8,40.8,42.8,542
2025-12-26,41.0,44.2,35.0,36.8,586
2025-12-29,39.6,46.4,36.0,43.8,611
2025-12-30,45.0,46.6,40.0,44.0,303
2025-12-31,45.0,51.0,43.0,44.6,380
2026-01-05,38.4,50.4,21.8,24.2,702
2026-01-06,21.6,23.2,16.2,17.0,829
2026-01-07,16.0,19.6,15.0,15.6,672
2026-01-08,16.0,16.6,11.0,11.6,561
2026-01-09,11.4,14.0,8.2,10.2,801
2026-01-12,8.8,11.2,7.8,9.4,605
2026-01-13,10.0,13.8,9.0,10.0,494
2026-01-14,10.0,15.2,5.4,8.2,1000
2026-01-15,9.4,10.6,5.6,7.2,504
2026-01-16,6.6,8.4,4.0,5.6,609
2026-01-19,5.8,6.4,4.0,4.0,750
2026-01-20,4.4,6.0,3.6,5.6,671
2026-01-21,6.8,6.8,3.2,3.6,690
2026-01-22,3.4,3.8,2.4,3.0,527
2026-01-23,2.6,3.6,2.2,3.2,489
2026-01-26,2.8,3.8,2.4,2.8,316
2026-01-27,3.2,5.0,2.2,2.8,528
2026-01-28,2.4,3.0,2.4,2.8,187
2026-01-29,2.8,3.2,2.2,2.8,271
2026-01-30,3.0,6.2,2.4,4.2,635
2026-02-02,5.8,33.2,3.2,26.2,2021
2026-02-03,12.0,18.6,3.4,3.4,930
2026-02-04,3.6,6.2,2.2,2.2,424
2026-02-05,3.2,10.2,3.2,5.6,726
2026-02-06,8.4,21.4,3.2,5.8,925
2026-02-09,3.4,3.4,1.2,1.6,231
2026-02-10,1.4,1.6,1.2,1.4,172
2026-02-11,1.0,1.2,0.8,0.8,237
2026-02-12,0.8,1.0,0.6,0.6,85
2026-02-13,0.6,1.0,0.4,0.4,276
2026-02-24,0.2,0.2,0.2,0.2,17
