date,open,high,low,close,volume
2024-11-18,219.8,329.2,219.8,329.2,115
2024-11-19,292.2,318.2,257.2,257.2,25
2024-11-20,241.8,256.8,211.6,213.4,43
2024-11-21,210.8,214.0,195.6,205.0,49
2024-11-22,191.0,266.0,189.2,265.2,70
2024-11-25,292.2,320.6,292.2,294.0,17
2024-11-26,287.6,327.4,278.6,327.4,3
2024-11-27,347.8,367.2,266.8,266.8,15
2024-11-28,229.0,229.0,210.2,217.0,10
2024-11-29,250.2,250.2,191.8,199.0,17
2024-12-02,171.8,171.8,156.4,164.0,10
2024-12-03,177.0,177.0,177.0,177.0,1
2024-12-04,184.0,205.2,183.6,202.4,28
2024-12-05,179.4,179.4,161.2,172.0,5
2024-12-06,183.6,183.6,139.6,139.6,7
2024-12-09,137.6,148.6,137.6,148.6,17
2024-12-10,101.6,116.6,101.6,107.6,38
2024-12-11,107.4,107.4,96.6,96.6,18
2024-12-12,97.0,98.8,84.2,87.0,22
2024-12-13,93.0,107.6,91.0,100.0,44
2024-12-16,111.6,113.6,103.8,112.8,45
2024-12-17,118.0,141.6,110.2,141.6,45
2024-12-18,145.8,146.2,124.6,141.4,34
2024-12-19,151.2,167.2,136.8,136.8,49
2024-12-20,131.6,131.6,106.0,114.4,54
2024-12-23,115.0,173.6,115.0,173.6,291
2024-12-24,163.4,174.0,138.8,141.0,266
2024-12-25,150.8,183.0,150.8,159.8,200
2024-12-26,166.2,166.2,127.4,130.8,379
2024-12-27,129.2,138.6,97.2,116.0,324
2024-12-30,127.4,138.2,108.2,123.4,383
2024-12-31,124.6,190.6,121.6,188.8,389
2025-01-02,195.0,316.6,180.2,284.0,1035
2025-01-03,278.0,386.2,266.8,377.2,969
2025-01-06,386.0,416.8,337.4,382.0,335
2025-01-07,357.4,386.8,313.0,316.4,131
2025-01-08,326.6,446.6,296.0,316.6,326
2025-01-09,336.6,336.6,297.2,327.2,445
2025-01-10,301.0,398.0,289.0,398.0,282
2025-01-13,426.4,467.0,356.6,385.2,229
2025-01-14,378.6,388.6,230.2,242.0,882
2025-01-15,249.8,268.8,240.6,243.8,1599
2025-01-16,243.8,257.0,174.2,237.8,4546
2025-01-17,237.6,259.2,187.8,208.0,7850
2025-01-20,185.0,202.8,163.6,180.6,7710
2025-01-21,170.0,196.4,158.0,162.0,8889
2025-01-22,171.4,211.6,167.6,177.2,8400
2025-01-23,158.0,180.8,119.0,180.2,8870
2025-01-24,180.8,180.8,110.8,114.6,9272
2025-01-27,93.0,156.2,93.0,148.6,7465
2025-02-05,102.0,126.2,80.0,107.0,11128
2025-02-06,108.0,120.0,43.8,46.4,14756
2025-02-07,46.6,48.0,19.4,24.6,16644
2025-02-10,23.8,27.2,17.0,17.8,7227
2025-02-11,16.0,21.6,13.4,14.6,6600
2025-02-12,13.8,15.6,6.4,6.8,6977
2025-02-13,6.8,8.0,3.8,7.2,4521
2025-02-14,7.0,7.6,2.6,2.8,3916
2025-02-17,2.0,3.8,2.0,2.6,1751
2025-02-18,3.4,3.8,1.2,2.6,3895
2025-02-19,3.0,3.0,0.6,0.6,2596
2025-02-20,0.4,1.0,0.2,0.2,1238
2025-02-21,0.2,0.4,0.2,0.2,399
