date,open,high,low,close,volume
2026-01-19,489.2,567.2,480.6,536.8,12
2026-01-20,413.6,417.8,413.6,417.8,6
2026-01-21,431.0,526.0,429.0,526.0,6
2026-01-23,686.6,686.6,667.2,667.2,3
2026-01-26,607.8,607.8,607.8,607.8,2
2026-01-27,531.4,531.4,516.8,516.8,2
2026-01-28,663.6,663.6,655.4,655.4,6
2026-01-29,601.0,697.4,601.0,690.0,13
2026-01-30,508.4,535.6,508.4,520.2,6
2026-02-02,572.6,572.6,434.4,434.4,11
2026-02-03,479.4,539.2,469.0,539.0,18
2026-02-04,495.6,518.8,451.4,518.8,10
2026-02-05,470.6,488.0,408.0,438.8,47
2026-02-06,388.0,478.2,388.0,453.0,23
2026-02-09,492.4,516.8,478.2,510.8,26
2026-02-10,493.6,530.0,493.6,530.0,3
2026-02-12,560.4,596.0,560.4,595.0,15
2026-02-13,550.0,550.0,500.0,500.0,3
2026-02-24,524.0,563.6,481.2,540.0,22
2026-02-25,535.0,618.2,532.2,589.8,43
2026-02-26,577.2,628.2,572.4,612.6,52
2026-02-27,588.4,674.8,588.4,664.0,40
2026-03-02,668.8,668.8,541.4,593.0,161
2026-03-03,623.0,623.0,394.8,399.2,406
2026-03-04,401.8,443.2,359.2,363.4,385
2026-03-05,422.6,433.8,351.0,374.8,446
2026-03-06,390.8,434.6,357.0,416.0,99
2026-03-09,348.4,413.6,224.4,392.4,959
2026-03-10,492.4,492.4,420.4,461.0,254
2026-03-11,474.6,517.2,468.2,483.6,256
2026-03-12,478.0,496.8,420.2,452.2,551
2026-03-13,438.2,485.2,396.6,402.0,486
2026-03-16,377.2,377.2,306.2,376.4,587
2026-03-17,365.6,365.6,258.0,269.2,863
2026-03-18,280.0,303.6,248.0,292.8,948
2026-03-19,260.0,260.4,192.2,206.6,4311
2026-03-20,210.0,240.0,158.0,160.2,10052
2026-03-23,129.8,141.8,94.0,99.6,10029
2026-03-24,118.0,118.0,48.4,74.4,7699
2026-03-25,85.2,112.6,85.2,94.2,11373
2026-03-26,86.8,100.0,62.4,66.0,9081
