date,open,high,low,close,volume
2024-11-18,130.6,139.4,115.2,121.6,20
2024-11-19,141.4,141.4,127.6,127.6,6
2024-11-20,152.6,155.0,141.4,155.0,12
2024-11-21,149.8,149.8,132.0,139.8,6
2024-11-22,137.8,137.8,103.6,103.6,9
2024-11-25,95.6,95.6,89.0,91.2,8
2024-11-26,91.2,91.2,82.0,82.0,7
2024-11-27,77.8,112.4,77.8,112.4,14
2024-11-28,112.0,112.0,109.6,109.6,4
2024-11-29,113.0,145.8,113.0,145.8,7
2024-12-02,145.8,168.2,145.8,162.4,8
2024-12-03,155.6,156.4,155.4,156.4,9
2024-12-04,156.2,157.6,139.2,143.0,25
2024-12-05,158.4,158.4,158.4,158.4,1
2024-12-06,147.8,185.4,143.0,183.0,9
2024-12-09,169.2,169.2,140.0,140.0,4
2024-12-10,223.8,226.6,177.4,177.4,29
2024-12-11,184.4,188.0,184.4,186.0,6
2024-12-12,184.4,196.0,174.6,196.0,16
2024-12-13,153.0,155.4,143.4,153.4,19
2024-12-16,129.4,129.4,97.4,103.8,30
2024-12-17,90.0,101.6,74.8,79.2,41
2024-12-18,77.6,93.0,77.6,88.0,43
2024-12-19,78.6,90.6,74.6,88.4,39
2024-12-20,85.6,103.4,85.6,94.0,135
2024-12-23,89.2,91.6,69.2,69.6,205
2024-12-24,75.6,77.8,64.2,72.8,177
2024-12-25,69.8,70.0,57.4,62.4,166
2024-12-26,68.0,69.4,62.8,63.6,151
2024-12-27,59.6,73.2,57.0,60.2,199
2024-12-30,56.8,63.0,52.6,59.8,251
2024-12-31,60.6,63.2,35.6,36.0,509
2025-01-02,31.8,34.8,24.0,25.0,311
2025-01-03,26.0,26.0,16.2,18.2,254
2025-01-06,19.0,20.6,13.6,14.8,184
2025-01-07,15.8,16.2,10.0,13.4,150
2025-01-08,12.0,12.8,7.4,10.2,728
2025-01-09,8.4,11.2,8.4,8.4,262
2025-01-10,8.4,9.4,6.4,7.4,351
2025-01-13,8.8,9.2,5.8,6.6,421
2025-01-14,7.8,20.8,6.6,20.4,1181
2025-01-15,18.0,20.8,13.6,14.4,705
2025-01-16,18.4,31.6,10.4,14.0,1602
2025-01-17,16.2,21.8,13.6,16.6,1191
2025-01-20,18.4,27.6,12.2,13.6,1748
2025-01-21,16.6,18.8,11.4,15.0,1501
2025-01-22,13.6,13.6,9.6,10.8,1750
2025-01-23,16.8,26.8,7.8,8.2,4437
2025-01-24,8.6,11.2,8.0,10.4,3026
2025-01-27,11.0,12.8,3.8,3.8,2607
2025-02-05,6.8,8.0,1.6,1.8,1570
2025-02-06,1.6,4.0,1.4,3.6,1685
2025-02-07,3.2,10.2,2.0,3.8,5003
2025-02-10,4.6,7.6,4.0,6.0,2362
2025-02-11,4.8,6.2,2.6,3.8,1685
2025-02-12,3.6,5.8,2.4,4.4,1923
2025-02-13,4.0,4.4,1.2,1.4,1843
2025-02-14,1.6,2.6,1.0,2.0,1439
2025-02-17,3.0,3.0,1.0,1.2,1089
2025-02-18,1.0,1.4,0.2,0.4,781
2025-02-19,0.2,0.8,0.2,0.6,952
2025-02-20,0.6,0.6,0.2,0.2,621
2025-02-21,0.2,0.4,0.2,0.2,105
