date,open,high,low,close,volume
2026-02-25,767.4,770.2,759.4,759.4,4
2026-02-26,752.6,789.0,752.6,789.0,3
2026-02-27,802.2,836.0,789.0,836.0,14
2026-03-02,731.2,731.2,731.2,731.2,1
2026-03-03,622.4,625.8,570.0,577.0,18
2026-03-04,577.0,577.0,514.4,514.4,6
2026-03-05,587.4,587.4,530.0,530.0,11
2026-03-06,550.0,550.0,550.0,550.0,1
2026-03-09,488.0,569.8,403.8,569.8,9
2026-03-10,621.0,631.0,621.0,631.0,7
2026-03-11,660.0,660.0,627.2,627.2,3
2026-03-13,590.0,590.0,590.0,590.0,1
2026-03-16,495.2,532.6,467.0,530.4,11
2026-03-17,531.4,531.4,423.0,423.0,20
2026-03-18,431.4,477.0,421.8,477.0,33
2026-03-19,408.6,412.0,357.6,370.2,68
2026-03-20,403.0,426.2,310.0,310.0,50
2026-03-23,254.2,289.6,195.6,217.0,379
2026-03-24,219.8,243.0,153.0,210.0,373
2026-03-25,244.6,265.6,228.0,238.0,533
2026-03-26,222.4,253.4,190.2,197.8,665
