date,open,high,low,close,volume
2024-12-23,452.8,452.8,394.4,394.4,45
2024-12-24,394.6,414.2,384.2,411.6,49
2024-12-25,394.4,394.4,358.6,391.6,29
2024-12-26,412.2,418.6,401.0,403.4,55
2024-12-27,406.0,453.8,406.0,415.6,58
2024-12-30,394.2,418.4,369.0,394.4,34
2024-12-31,401.6,401.6,287.8,288.4,50
2025-01-02,273.4,298.0,208.2,217.4,102
2025-01-03,227.6,227.6,169.4,172.0,86
2025-01-06,171.0,192.0,167.0,174.2,122
2025-01-07,177.4,181.6,155.0,179.4,110
2025-01-08,159.0,175.4,121.0,160.2,88
2025-01-09,160.0,171.8,154.0,155.8,118
2025-01-10,156.8,171.8,126.2,126.8,147
2025-01-13,114.4,139.0,111.2,125.2,221
2025-01-14,135.6,229.4,130.6,227.2,274
2025-01-15,214.2,233.8,194.6,201.2,202
2025-01-16,218.0,263.0,183.6,207.0,201
2025-01-17,215.4,256.0,199.2,236.0,165
2025-01-20,267.0,286.8,230.0,238.6,310
2025-01-21,265.0,267.0,217.0,245.6,300
2025-01-22,234.6,244.2,219.4,233.0,617
2025-01-23,269.6,305.4,213.4,213.4,1100
2025-01-24,199.2,264.6,199.2,262.4,645
2025-01-27,287.2,292.2,200.2,203.0,418
2025-02-05,217.8,225.2,180.0,188.8,724
2025-02-06,178.0,273.8,177.4,269.2,606
2025-02-07,256.4,390.0,256.4,331.2,336
2025-02-10,342.4,374.8,324.2,365.0,168
2025-02-11,336.2,359.2,311.6,348.6,97
2025-02-12,358.2,408.0,349.2,401.4,145
2025-02-13,404.4,404.6,351.0,352.8,248
2025-02-14,376.2,388.0,327.8,378.8,284
2025-02-17,405.2,412.0,347.6,383.0,148
2025-02-18,366.6,392.2,268.8,290.6,312
2025-02-19,295.0,394.6,295.0,389.2,204
2025-02-20,390.0,433.2,372.0,402.6,181
2025-02-21,433.6,542.0,395.6,524.8,233
2025-02-24,498.0,534.6,465.0,493.0,162
2025-02-25,422.4,527.0,422.4,476.0,414
2025-02-26,490.0,576.4,452.0,534.8,160
2025-02-27,540.4,568.4,451.6,518.0,140
2025-02-28,504.0,504.0,357.0,375.6,421
2025-03-03,396.0,445.6,339.8,354.6,296
2025-03-04,322.6,426.0,322.6,410.0,328
2025-03-05,429.0,445.8,365.0,433.4,259
2025-03-06,480.0,604.0,480.0,588.2,268
2025-03-07,558.0,604.4,530.0,555.6,179
2025-03-10,553.0,575.2,491.2,540.0,175
2025-03-11,464.8,589.0,464.8,589.0,112
2025-03-12,605.6,681.2,589.4,607.2,53
2025-03-13,600.6,603.6,468.4,531.0,81
2025-03-14,527.6,664.0,497.2,664.0,82
2025-03-17,666.0,672.0,632.4,639.4,50
2025-03-18,673.6,730.0,662.0,688.0,94
2025-03-19,663.0,666.0,615.2,645.0,75
2025-03-20,634.0,681.8,609.0,629.0,84
2025-03-21,605.0,625.4,504.2,514.4,153
