date,open,high,low,close,volume
2024-08-19,302.2,302.2,302.2,302.2,2
2024-08-28,409.0,410.0,409.0,410.0,8
2024-08-30,305.8,305.8,259.8,274.0,20
2024-09-02,313.2,339.0,313.2,339.0,6
2024-09-03,355.8,355.8,308.2,308.2,4
2024-09-04,350.8,365.4,350.8,365.4,6
2024-09-06,376.2,376.2,376.2,376.2,6
2024-09-18,456.0,456.0,456.0,456.0,1
2024-09-19,457.0,457.0,374.6,379.6,18
2024-09-24,321.0,321.0,236.2,236.2,26
2024-09-25,185.0,215.0,169.6,0.0,186
2024-09-26,209.0,214.0,116.4,116.4,339
2024-09-27,95.8,127.6,50.0,50.0,628
2024-09-30,33.6,73.0,23.6,42.0,462
2024-10-08,10.2,37.4,5.8,37.4,229
2024-10-09,30.6,45.4,17.2,32.8,609
2024-10-10,20.4,35.0,20.2,29.2,140
2024-10-11,19.4,79.4,17.0,69.8,542
2024-10-14,62.8,62.8,17.6,17.6,241
2024-10-15,20.6,24.0,12.0,24.0,302
2024-10-16,24.0,30.0,18.4,20.2,211
2024-10-17,18.4,21.6,14.2,21.6,152
2024-10-18,18.8,20.6,6.2,11.2,531
2024-10-21,8.2,11.8,8.2,10.2,840
2024-10-22,10.0,10.0,5.4,5.6,581
2024-10-23,5.8,6.0,3.8,4.6,349
2024-10-24,5.0,7.4,4.6,5.0,389
2024-10-25,5.0,5.6,2.4,2.4,308
2024-10-28,2.6,3.8,2.4,3.0,135
2024-10-29,3.4,3.8,2.8,3.2,198
2024-10-30,3.4,4.0,3.0,3.2,242
2024-10-31,3.0,3.6,2.8,3.0,244
2024-11-01,3.6,4.2,2.8,3.2,508
2024-11-04,3.2,3.6,1.2,1.2,396
2024-11-05,1.4,1.4,0.8,0.8,274
2024-11-06,1.0,1.6,0.8,0.8,160
2024-11-07,1.0,1.0,0.4,0.4,250
2024-11-08,0.6,1.0,0.4,0.4,179
2024-11-11,0.4,0.6,0.2,0.4,107
2024-11-12,0.4,0.4,0.4,0.4,33
2024-11-13,0.2,0.2,0.2,0.2,96
2024-11-14,0.2,0.2,0.2,0.2,27
2024-11-15,0.2,0.2,0.2,0.2,36
