date,open,high,low,close,volume
2026-02-25,272.2,273.6,205.2,205.2,16
2026-02-26,218.6,219.0,199.0,199.0,17
2026-02-27,203.6,203.6,173.0,178.6,43
2026-03-02,200.0,234.2,182.8,197.2,69
2026-03-03,192.4,331.8,191.6,331.8,115
2026-03-04,307.0,381.0,277.6,364.6,97
2026-03-05,282.6,332.4,282.6,332.4,130
2026-03-06,325.4,325.4,253.8,267.8,88
2026-03-09,359.2,469.6,287.4,293.0,94
2026-03-10,239.0,239.4,217.2,224.2,56
2026-03-11,214.0,233.2,195.8,228.2,149
2026-03-12,234.2,287.6,225.2,266.8,145
2026-03-13,273.8,312.0,242.8,312.0,135
2026-03-16,323.2,355.6,287.0,293.6,131
2026-03-17,281.2,366.8,273.6,353.4,231
2026-03-18,340.2,372.8,305.8,305.8,185
2026-03-19,361.2,433.8,361.2,416.0,131
2026-03-20,375.6,483.0,350.0,483.0,224
2026-03-23,581.8,869.8,538.6,850.6,704
2026-03-24,720.4,816.4,619.6,624.6,515
2026-03-25,546.6,546.6,462.8,516.6,237
2026-03-26,530.4,606.0,493.8,591.0,138
