date,open,high,low,close,volume
2025-07-21,687.0,687.0,655.4,680.0,26
2025-07-22,680.6,692.4,680.6,692.4,5
2025-07-23,694.2,723.0,694.2,722.0,10
2025-08-04,777.2,815.8,777.2,815.8,2
2025-08-12,1012.0,1012.0,1012.0,1012.0,10
2025-08-13,1130.0,1133.0,1130.0,1133.0,11
2025-08-19,1354.6,1354.6,1331.6,1331.6,7
2025-08-20,1275.0,1317.2,1275.0,1288.8,9
2025-08-21,1408.2,1408.2,1371.4,1398.2,4
2025-08-22,1444.6,1467.0,1441.6,1467.0,4
2025-08-25,1580.8,1601.2,1580.8,1601.2,3
2025-08-27,1613.0,1613.0,1459.6,1459.6,5
2025-08-28,1469.4,1497.6,1360.0,1495.6,7
2025-08-29,1489.8,1531.4,1468.0,1517.4,16
2025-09-01,1529.4,1529.4,1529.4,1529.4,2
2025-09-02,1413.8,1417.8,1366.0,1417.8,12
2025-09-03,1390.8,1419.6,1269.8,1281.8,24
2025-09-04,1330.8,1330.8,1189.2,1201.8,23
2025-09-05,1269.6,1371.4,1269.6,1371.4,5
2025-09-09,1369.0,1403.8,1286.0,1300.6,65
2025-09-10,1378.0,1401.0,1327.0,1353.2,50
2025-09-11,1251.4,1498.8,1251.4,1498.8,69
2025-09-12,1554.4,1586.4,1535.2,1547.8,26
2025-09-15,1547.6,1557.8,1516.8,1525.0,20
2025-09-16,1565.2,1565.2,1547.0,1551.0,5
2025-09-17,1677.0,1685.0,1676.0,1685.0,5
2025-09-18,1740.8,1773.0,1536.2,1536.2,21
2025-09-19,1601.2,1615.8,1514.0,1559.0,27
2025-09-22,1537.2,1567.6,1537.2,1561.4,9
2025-09-23,1469.6,1469.6,1389.0,1403.2,14
2025-09-24,1569.4,1647.8,1525.6,1642.4,9
2025-09-25,1646.8,1675.0,1640.2,1660.0,8
2025-09-26,1556.2,1576.4,1556.2,1576.4,2
2025-09-29,1555.4,1688.8,1555.4,1688.8,6
2025-09-30,1753.6,1753.6,1730.4,1730.4,3
2025-10-09,1790.0,1898.8,1780.0,1813.0,65
2025-10-10,1788.8,1788.8,1701.0,1718.0,54
2025-10-13,1526.0,1700.0,1526.0,1677.0,20
2025-10-14,1753.0,1765.0,1539.2,1539.2,55
2025-10-15,1579.6,1579.6,1576.2,1576.2,3
2025-10-16,1587.6,1596.2,1587.6,1596.2,5
2025-10-17,1630.6,1630.6,1428.0,1428.0,14
