date,open,high,low,close,volume
2024-10-09,498.0,548.0,249.8,265.6,247
2024-10-10,300.4,364.4,163.6,170.0,465
2024-10-11,157.8,161.2,115.0,138.8,418
2024-10-14,143.4,154.0,98.2,117.8,394
2024-10-15,117.8,127.0,75.8,80.0,363
2024-10-16,64.6,92.6,64.6,79.6,389
2024-10-17,82.0,89.4,69.6,70.4,679
2024-10-18,75.8,245.4,70.0,144.6,676
2024-10-21,154.4,208.6,145.2,173.2,498
2024-10-22,168.2,193.2,145.0,160.8,339
2024-10-23,159.0,188.0,154.4,159.2,437
2024-10-24,147.8,155.4,122.8,127.0,598
2024-10-25,136.8,180.8,133.0,172.0,470
2024-10-28,172.0,196.0,161.8,193.6,513
2024-10-29,201.0,203.4,152.8,158.4,609
2024-10-30,145.8,169.8,137.2,152.4,488
2024-10-31,150.0,194.4,149.4,174.0,575
2024-11-01,172.0,178.0,153.6,162.0,624
2024-11-04,163.8,175.0,155.2,175.0,388
2024-11-05,177.0,259.0,175.2,250.0,873
2024-11-06,252.8,293.0,235.4,256.8,1028
2024-11-07,245.0,283.0,245.0,272.0,546
2024-11-08,289.0,329.4,251.0,265.0,779
2024-11-11,249.2,275.8,229.0,261.4,542
2024-11-12,256.0,261.4,181.2,186.2,607
2024-11-13,170.4,190.6,144.6,175.6,583
2024-11-14,170.0,171.2,139.2,145.0,319
2024-11-15,145.0,154.2,128.6,132.2,335
2024-11-18,119.8,127.2,105.2,111.6,543
2024-11-19,114.8,132.4,109.2,132.4,574
2024-11-20,130.0,137.0,119.2,128.8,461
2024-11-21,124.0,130.2,112.4,118.6,233
2024-11-22,118.0,122.0,81.0,83.2,474
2024-11-25,87.2,89.8,78.0,88.8,444
2024-11-26,85.6,94.8,75.8,77.8,486
2024-11-27,75.0,108.6,71.0,108.4,730
2024-11-28,109.0,116.0,90.2,92.6,370
2024-11-29,95.0,135.0,90.2,117.2,377
2024-12-02,125.4,152.6,123.6,147.4,432
2024-12-03,145.0,156.6,135.6,150.6,417
2024-12-04,144.6,150.6,120.0,127.0,319
2024-12-05,129.2,145.6,126.6,140.8,264
2024-12-06,132.6,164.8,132.6,151.0,263
2024-12-09,153.4,160.0,125.2,130.0,262
2024-12-10,189.8,205.0,153.6,157.6,745
2024-12-11,161.0,173.0,155.0,159.0,252
2024-12-12,153.2,171.6,148.0,166.0,505
2024-12-13,144.0,154.8,115.4,119.8,696
2024-12-16,116.0,116.0,90.0,95.2,330
2024-12-17,95.8,105.8,78.8,84.8,955
2024-12-18,89.0,93.8,82.6,87.2,309
2024-12-19,80.4,95.0,77.8,87.6,411
2024-12-20,88.2,99.6,87.2,96.0,445
2024-12-23,94.6,95.4,78.0,78.0,446
2024-12-24,80.2,85.4,73.8,78.0,448
2024-12-25,74.2,78.0,69.0,73.6,536
2024-12-26,71.0,79.0,67.6,68.6,389
2024-12-27,67.2,76.4,66.6,68.8,535
2024-12-30,65.0,73.2,61.0,64.2,326
2024-12-31,65.0,67.2,43.0,43.8,822
2025-01-02,43.0,44.2,34.8,37.2,961
2025-01-03,37.0,41.4,32.0,32.6,930
2025-01-06,33.0,35.4,28.6,29.2,548
2025-01-07,34.4,34.4,22.6,27.6,665
2025-01-08,27.8,27.8,19.4,23.0,733
2025-01-09,23.4,25.0,21.2,21.6,419
2025-01-10,23.2,25.0,19.4,19.8,469
2025-01-13,18.6,22.8,18.2,19.8,496
2025-01-14,20.6,40.0,20.4,36.4,1053
2025-01-15,35.8,38.8,29.0,30.2,450
2025-01-16,32.6,45.0,26.0,31.4,1009
2025-01-17,30.8,42.6,28.8,35.6,706
2025-01-20,43.6,45.8,31.2,31.6,614
2025-01-21,38.2,38.2,28.4,32.2,313
2025-01-22,30.0,31.8,27.2,28.8,471
2025-01-23,37.6,43.4,26.0,26.2,1147
2025-01-24,28.2,29.8,24.6,29.2,931
2025-01-27,34.0,34.0,18.8,19.0,835
2025-02-05,21.6,21.6,11.2,12.6,1172
2025-02-06,11.2,18.2,9.4,16.0,1423
2025-02-07,16.8,28.4,16.2,20.4,2272
2025-02-10,20.6,25.0,20.0,22.0,1096
2025-02-11,22.2,23.2,18.8,20.0,1140
