date,open,high,low,close,volume
2024-04-22,246.2,265.0,246.2,255.6,25
2024-04-23,261.0,261.0,224.6,224.6,30
2024-04-24,257.0,273.4,249.6,273.4,5
2024-04-25,272.2,296.6,272.2,275.2,8
2024-04-26,321.0,336.6,321.0,336.6,7
2024-04-29,407.6,479.8,407.6,472.0,10
2024-05-06,508.0,518.2,508.0,510.2,30
2024-05-07,512.8,516.6,502.8,505.4,33
2024-05-08,463.6,463.6,440.8,440.8,4
2024-05-09,456.4,508.4,456.4,508.4,5
2024-05-13,382.4,423.0,382.4,423.0,2
2024-05-16,413.4,416.0,395.6,395.6,4
2024-05-17,393.4,421.2,393.4,407.0,7
2024-05-20,451.6,499.8,451.6,455.8,16
2024-05-21,417.6,419.6,414.6,414.6,4
2024-05-22,429.0,429.0,397.0,407.4,8
2024-05-23,368.4,368.4,307.6,316.6,13
2024-05-24,319.2,319.2,283.6,283.6,2
2024-05-27,282.8,292.6,241.4,292.6,55
2024-05-28,276.4,305.0,253.2,254.2,104
2024-05-29,283.2,290.8,240.2,253.4,31
2024-05-30,243.2,273.2,234.8,252.6,52
2024-05-31,275.6,285.2,269.2,273.0,17
2024-06-03,254.0,254.0,194.0,208.0,40
2024-06-04,198.4,240.6,191.4,233.8,124
2024-06-05,237.8,244.4,198.0,198.4,73
2024-06-06,212.0,219.8,145.4,154.8,485
2024-06-07,165.0,183.6,149.2,154.8,944
2024-06-11,141.8,176.6,130.6,171.0,844
2024-06-12,173.8,185.0,163.4,167.0,293
2024-06-13,165.4,170.4,136.4,141.6,596
2024-06-14,133.8,158.2,126.8,149.0,1020
2024-06-17,141.0,166.6,132.6,148.2,553
2024-06-18,151.0,185.4,151.0,176.0,647
2024-06-19,179.4,187.4,130.0,130.0,1049
2024-06-20,125.8,139.2,81.8,86.6,4323
2024-06-21,83.8,94.8,76.0,78.0,6868
2024-06-24,70.0,72.0,39.6,42.0,10909
2024-06-25,43.2,49.2,32.8,34.2,8615
2024-06-26,32.8,66.0,32.8,61.2,10657
2024-06-27,57.0,59.0,32.6,34.2,8950
2024-06-28,35.0,58.2,33.0,35.2,12289
2024-07-01,35.8,44.4,27.0,38.2,8748
2024-07-02,40.0,42.8,24.8,28.2,7448
2024-07-03,28.2,29.8,17.2,17.2,7075
2024-07-04,19.6,20.2,6.8,6.8,8133
2024-07-05,6.8,10.8,5.6,7.4,5693
2024-07-08,7.2,7.2,3.6,4.2,3722
2024-07-09,4.2,8.4,3.4,6.8,4145
2024-07-10,6.0,9.0,4.4,4.8,3870
2024-07-11,10.6,15.2,7.0,9.8,8901
2024-07-12,9.0,10.8,5.2,5.6,5516
2024-07-15,5.0,5.0,1.0,1.2,3814
2024-07-16,1.0,1.8,0.8,1.2,2245
2024-07-17,1.2,1.4,0.4,0.4,1253
2024-07-18,0.8,0.8,0.2,0.6,1879
2024-07-19,0.2,0.4,0.2,0.2,426
