date,open,high,low,close,volume
2023-08-24,79.2,91.6,72.0,79.0,284
2023-08-25,90.4,118.8,83.2,109.2,166
2023-08-28,72.2,72.4,67.0,0.0,61
2023-08-29,118.8,118.8,73.6,74.8,125
2023-08-30,71.0,71.2,62.4,65.6,79
2023-08-31,67.0,67.8,64.2,67.8,20
2023-09-01,65.4,70.2,62.0,68.8,40
2023-09-04,63.2,66.4,52.6,53.4,126
2023-09-05,52.8,62.4,52.8,59.0,61
2023-09-06,62.6,64.4,57.6,62.4,46
2023-09-07,68.0,70.8,66.4,69.8,25
2023-09-08,72.8,74.8,70.6,73.8,27
2023-09-11,69.2,69.8,62.2,62.8,5
2023-09-12,64.6,65.2,59.0,64.8,11
2023-09-13,69.2,81.8,69.2,76.6,55
2023-09-14,67.4,86.6,67.4,77.6,22
2023-09-15,82.0,83.4,70.4,80.8,32
2023-09-18,80.6,80.6,73.6,79.0,27
2023-09-19,85.0,89.4,80.2,80.2,44
2023-09-20,85.4,87.4,84.8,87.4,8
2023-09-21,88.6,90.6,83.6,88.2,24
2023-09-22,76.8,80.0,74.0,76.6,16
2023-09-25,73.4,76.2,73.4,76.0,7
2023-09-26,75.6,75.6,70.2,74.8,4
2023-09-27,72.2,72.2,63.6,68.8,6
2023-09-28,64.0,68.2,64.0,68.2,6
2023-10-09,64.0,65.8,61.4,63.8,36
2023-10-10,62.8,66.4,61.0,63.0,21
2023-10-11,62.0,62.4,57.6,61.2,26
2023-10-12,58.6,62.0,54.0,54.0,16
2023-10-13,56.2,56.2,51.4,51.4,13
2023-10-16,61.2,66.6,59.8,63.8,22
2023-10-17,67.8,70.0,65.6,66.0,24
2023-10-18,74.0,79.8,71.6,76.2,18
2023-10-19,79.8,98.2,77.0,97.4,48
2023-10-20,97.2,122.6,97.2,121.2,55
2023-10-23,140.0,184.2,139.0,169.8,49
2023-10-24,170.2,175.0,132.2,142.0,62
2023-10-25,123.0,124.8,111.4,121.6,22
2023-10-26,133.2,133.4,110.0,110.0,11
2023-10-27,105.4,105.4,83.6,89.0,30
2023-10-30,81.2,83.6,71.8,74.2,25
2023-10-31,77.8,79.2,76.8,77.6,9
2023-11-01,78.2,79.4,78.2,79.4,3
2023-11-02,86.0,86.0,86.0,86.0,1
2023-11-03,81.4,81.4,68.0,70.0,12
2023-11-06,60.6,60.6,58.8,59.0,19
2023-11-07,62.2,62.2,55.0,55.0,17
2023-11-08,51.0,54.6,51.0,54.6,2
2023-11-09,52.6,59.0,52.6,59.0,12
2023-11-10,62.0,65.0,60.4,62.8,13
2023-11-13,59.2,59.2,59.2,59.2,1
2023-11-14,53.6,58.2,52.2,57.2,9
2023-11-15,49.8,51.8,49.4,51.8,4
2023-11-16,54.4,56.8,54.4,56.8,6
