date,open,high,low,close,volume
2024-08-22,138.0,159.4,138.0,157.6,47
2024-08-23,155.2,163.6,153.4,153.4,36
2024-08-26,150.8,150.8,143.2,150.4,48
2024-08-27,158.2,162.6,157.8,158.2,21
2024-08-28,164.0,165.4,151.2,157.8,8
2024-08-29,154.2,155.2,131.0,133.0,62
2024-08-30,132.8,132.8,99.0,110.6,76
2024-09-02,108.4,131.0,106.8,131.0,72
2024-09-03,132.0,132.0,119.4,128.4,10
2024-09-04,136.0,142.4,127.6,137.6,76
2024-09-05,127.4,131.2,127.4,127.8,54
2024-09-06,134.0,151.6,132.2,149.8,32
2024-09-09,156.0,161.8,148.0,157.4,21
2024-09-10,167.0,190.2,156.8,161.6,69
2024-09-11,172.0,172.0,158.4,162.8,38
2024-09-12,145.2,158.2,145.2,157.4,12
2024-09-13,166.0,171.0,158.2,169.0,47
2024-09-18,175.2,195.0,168.6,180.4,79
2024-09-19,174.0,180.8,139.8,156.4,59
2024-09-20,157.0,164.8,153.4,154.4,149
2024-09-23,146.2,151.8,139.0,145.8,82
2024-09-24,121.4,137.4,99.6,99.6,113
2024-09-25,73.0,90.4,73.0,0.0,99
2024-09-26,77.4,80.0,52.0,52.0,243
2024-09-27,45.8,50.8,32.8,34.2,190
2024-09-30,25.0,39.8,8.8,10.2,213
2024-10-08,11.0,38.0,11.0,17.2,147
2024-10-09,19.0,29.4,11.4,21.2,230
2024-10-10,17.2,21.8,17.2,19.6,156
2024-10-11,19.6,39.8,18.8,37.2,209
2024-10-14,36.8,43.0,23.2,24.8,281
2024-10-15,26.4,26.4,16.8,25.2,162
2024-10-16,27.0,27.8,19.2,26.2,169
2024-10-17,21.6,27.8,19.4,27.2,143
2024-10-18,25.2,26.6,19.8,20.0,64
2024-10-21,21.8,22.0,15.0,17.8,52
2024-10-22,11.8,16.2,11.0,12.8,49
2024-10-23,14.8,16.6,9.2,12.6,314
2024-10-24,11.6,14.2,9.8,12.6,140
2024-10-25,11.6,11.6,8.2,8.6,304
2024-10-28,9.2,10.6,6.8,6.8,370
