date,open,high,low,close,volume
2024-02-05,232.0,495.6,232.0,454.8,418
2024-02-06,454.8,507.4,194.8,214.4,225
2024-02-07,215.0,215.0,113.2,160.0,276
2024-02-08,107.6,114.6,74.0,113.2,87
2024-02-19,85.4,111.8,85.4,103.8,116
2024-02-20,107.2,107.2,65.4,65.4,30
2024-02-21,70.0,70.0,49.0,57.2,77
2024-02-22,59.8,61.0,54.2,59.4,13
2024-02-23,58.2,58.2,47.6,48.8,10
2024-02-26,48.0,51.6,43.0,47.0,51
2024-02-27,49.0,49.0,29.6,29.6,18
2024-02-28,23.4,47.0,23.2,47.0,48
2024-02-29,50.0,50.0,38.8,39.4,26
2024-03-01,39.4,42.4,34.4,34.4,10
2024-03-04,37.2,41.2,37.2,38.2,25
2024-03-05,41.4,41.6,36.4,40.2,21
2024-03-06,39.8,39.8,35.0,37.4,46
2024-03-07,39.2,39.2,29.6,34.6,53
2024-03-08,31.6,31.6,23.6,25.2,56
2024-03-11,26.4,26.4,19.2,19.2,106
2024-03-12,18.8,19.6,17.4,17.4,148
2024-03-13,17.6,17.6,13.4,15.6,89
2024-03-14,16.2,17.6,16.2,16.8,18
2024-03-15,17.0,18.2,10.2,10.4,52
2024-03-18,10.6,10.8,8.4,8.4,49
2024-03-19,8.4,8.8,7.8,8.0,61
2024-03-20,7.8,8.2,7.8,7.8,38
2024-03-21,7.6,8.0,7.0,7.6,65
2024-03-22,8.0,8.4,7.2,7.8,118
2024-03-25,8.6,10.4,8.2,10.0,83
2024-03-26,9.8,12.2,9.8,11.8,42
2024-03-27,13.6,23.8,13.6,23.8,53
2024-03-28,22.8,23.0,15.4,16.0,124
2024-03-29,14.8,18.8,11.6,11.6,29
2024-04-01,10.4,11.0,8.8,10.8,96
2024-04-02,11.6,11.6,10.6,10.6,2
2024-04-03,10.6,11.6,9.6,9.6,8
2024-04-08,10.8,14.4,10.4,13.6,32
2024-04-09,13.2,15.8,9.6,9.6,31
2024-04-10,10.8,14.8,10.8,12.6,45
2024-04-11,14.6,14.6,10.0,10.0,35
2024-04-12,10.6,11.2,9.0,10.4,37
2024-04-15,10.0,18.4,9.2,14.2,63
2024-04-16,15.2,30.4,15.2,30.4,80
2024-04-17,25.0,25.0,15.8,15.8,86
2024-04-18,17.8,20.0,11.8,16.6,86
2024-04-19,17.6,23.6,17.4,19.0,29
2024-04-22,22.2,23.4,16.0,17.0,39
2024-04-23,17.2,17.2,15.4,15.6,13
2024-04-24,12.4,12.6,8.6,8.8,130
2024-04-25,9.8,9.8,6.6,7.0,48
2024-04-26,6.8,6.8,3.4,3.4,87
2024-04-29,3.0,3.2,2.6,3.0,85
2024-04-30,2.8,2.8,2.4,2.4,30
2024-05-06,2.2,3.2,2.2,3.0,79
2024-05-07,3.0,3.2,2.8,2.8,30
2024-05-08,3.2,3.4,2.8,3.0,52
2024-05-09,2.6,2.6,2.0,2.0,82
2024-05-10,2.0,2.4,2.0,2.2,36
2024-05-13,2.6,2.6,2.0,2.0,16
2024-05-14,1.8,1.8,1.4,1.4,34
2024-05-15,1.6,1.6,1.4,1.4,68
2024-05-16,1.4,1.4,1.2,1.2,19
2024-05-17,1.2,1.2,1.0,1.0,15
2024-05-20,1.0,1.2,0.8,0.8,37
2024-05-21,1.0,1.0,0.8,0.8,72
2024-05-22,1.0,1.0,0.8,0.8,6
2024-05-23,1.0,1.2,0.8,0.8,38
2024-05-24,1.0,1.0,0.8,0.8,6
2024-05-27,0.8,1.0,0.8,0.8,40
2024-05-28,0.6,0.6,0.6,0.6,2
2024-05-29,0.8,0.8,0.6,0.6,33
2024-05-30,0.8,0.8,0.6,0.6,5
2024-05-31,0.6,0.8,0.6,0.6,33
2024-06-03,0.8,0.8,0.6,0.6,28
2024-06-04,0.8,0.8,0.6,0.6,3
2024-06-05,0.6,0.6,0.6,0.6,22
2024-06-06,0.4,0.8,0.4,0.6,113
2024-06-07,0.6,0.8,0.4,0.4,37
2024-06-11,0.6,0.6,0.4,0.4,16
2024-06-12,0.4,0.4,0.4,0.4,20
2024-06-13,0.4,0.4,0.4,0.4,60
2024-06-14,0.4,0.4,0.2,0.2,49
2024-06-17,0.2,0.2,0.2,0.2,16
2024-06-18,0.2,0.4,0.2,0.4,72
2024-06-19,0.2,0.2,0.2,0.2,17
2024-06-20,0.2,0.4,0.2,0.4,66
2024-06-21,0.2,0.2,0.2,0.2,30
