date,open,high,low,close,volume
2024-02-21,423.4,423.4,373.8,373.8,3
2024-02-22,439.0,439.0,439.0,439.0,1
2024-02-23,428.0,428.4,404.6,404.6,3
2024-02-26,366.0,366.0,326.4,326.4,10
2024-02-27,312.4,312.4,299.6,300.6,10
2024-02-28,251.4,356.2,251.4,350.8,26
2024-02-29,407.8,407.8,325.0,325.6,18
2024-03-01,305.8,327.2,283.8,283.8,11
2024-03-04,291.0,330.8,291.0,302.0,17
2024-03-05,315.6,315.6,290.8,302.2,32
2024-03-06,310.0,313.0,260.0,288.8,31
2024-03-07,271.4,307.2,268.0,307.2,13
2024-03-08,305.0,305.0,247.6,251.0,28
2024-03-11,251.0,251.0,211.8,211.8,82
2024-03-12,167.8,203.0,166.6,172.0,75
2024-03-13,175.0,176.4,139.4,159.4,21
2024-03-14,158.6,177.0,158.6,165.0,57
2024-03-15,170.4,178.2,132.0,132.0,92
2024-03-18,122.0,140.0,102.0,102.0,41
2024-03-19,106.8,114.4,102.4,112.8,100
2024-03-20,108.6,111.6,93.2,93.2,130
2024-03-21,90.2,100.0,84.6,93.8,155
2024-03-22,96.6,125.8,96.6,112.0,221
2024-03-25,115.2,159.0,109.8,158.0,290
2024-03-26,153.0,185.4,142.4,173.4,493
2024-03-27,178.6,289.2,178.6,289.2,466
2024-03-28,268.0,268.0,187.8,220.6,519
2024-03-29,195.0,236.4,163.0,164.4,454
2024-04-01,142.8,144.0,104.8,109.6,417
2024-04-02,111.2,136.6,111.2,118.2,436
2024-04-03,123.4,151.4,120.8,124.8,449
2024-04-08,130.0,174.4,125.0,171.2,1467
2024-04-09,173.0,173.0,130.8,132.0,1680
2024-04-10,135.0,201.0,135.0,175.8,2978
2024-04-11,198.6,199.2,127.8,161.4,3083
2024-04-12,142.8,187.2,136.8,179.0,1934
2024-04-15,195.8,277.8,159.2,216.0,2424
2024-04-16,230.0,388.4,219.4,375.4,1273
2024-04-17,354.8,354.8,202.4,207.2,1451
2024-04-18,216.4,252.0,176.0,207.4,2773
2024-04-19,210.0,256.6,192.4,217.8,3350
2024-04-22,230.0,269.2,180.2,213.0,3869
2024-04-23,209.0,245.0,190.6,229.6,2524
2024-04-24,204.6,236.0,148.4,149.0,3356
2024-04-25,164.0,168.0,112.0,136.8,8037
2024-04-26,131.0,131.0,71.2,76.2,10969
2024-04-29,72.0,72.0,34.8,37.4,10112
2024-04-30,42.0,46.4,32.4,39.8,7816
2024-05-06,25.0,26.4,14.0,16.2,5923
2024-05-07,16.6,18.2,9.8,11.2,3609
2024-05-08,14.2,20.0,12.0,18.8,3672
2024-05-09,16.4,16.4,4.8,5.2,5120
2024-05-10,4.0,11.2,3.4,6.6,4895
2024-05-13,9.4,17.4,4.2,7.4,7361
2024-05-14,6.2,6.2,2.0,3.0,3457
2024-05-15,3.2,4.8,1.4,3.0,3928
2024-05-16,2.6,2.6,0.2,0.4,2635
2024-05-17,0.4,0.6,0.2,0.2,945
