date,open,high,low,close,volume
2025-10-20,127.2,133.0,112.0,127.0,207
2025-10-21,114.6,117.0,93.2,95.8,102
2025-10-22,103.0,106.8,91.4,98.0,81
2025-10-23,106.2,122.4,95.2,95.2,173
2025-10-24,79.0,85.2,73.6,73.6,103
2025-10-27,56.8,63.0,51.0,58.2,279
2025-10-28,53.4,58.0,48.2,54.0,224
2025-10-29,50.6,53.8,44.2,44.8,85
2025-10-30,49.8,55.0,42.8,51.8,217
2025-10-31,49.6,51.2,43.4,50.0,219
2025-11-03,51.6,54.4,45.0,45.0,255
2025-11-04,49.2,61.4,45.0,55.8,316
2025-11-05,63.4,65.8,47.6,49.4,401
2025-11-06,43.4,50.0,37.8,37.8,195
2025-11-07,40.2,41.6,35.2,37.0,182
2025-11-10,32.0,37.8,32.0,34.8,239
2025-11-11,32.2,38.0,31.0,35.6,200
2025-11-12,42.0,43.8,31.8,36.8,433
2025-11-13,35.0,35.0,27.0,27.2,430
2025-11-14,28.4,31.6,27.6,30.0,425
2025-11-17,28.2,30.6,25.6,26.2,487
2025-11-18,28.2,35.0,25.8,31.0,386
2025-11-19,26.8,35.6,26.2,32.0,265
2025-11-20,32.0,34.2,29.2,33.4,187
2025-11-21,37.0,68.8,35.0,64.8,1695
2025-11-24,53.6,67.2,49.2,53.0,831
2025-11-25,45.0,46.8,31.0,37.0,446
2025-11-26,35.0,36.8,27.8,32.4,517
2025-11-27,31.0,31.0,24.2,29.8,441
2025-11-28,27.4,31.0,21.6,21.6,388
2025-12-01,21.0,21.0,16.0,16.8,435
2025-12-02,17.0,18.6,15.8,17.6,435
2025-12-03,17.2,19.8,15.8,18.8,467
2025-12-04,17.6,20.4,15.2,16.4,457
2025-12-05,17.8,17.8,11.0,12.2,550
2025-12-08,11.2,11.2,8.4,9.0,744
2025-12-09,9.2,9.6,8.6,9.2,228
2025-12-10,8.6,9.6,8.2,9.6,402
2025-12-11,8.8,10.8,7.8,10.8,431
2025-12-12,9.4,11.0,7.2,9.0,766
2025-12-15,9.2,9.6,7.2,8.2,554
2025-12-16,9.6,15.4,8.6,13.0,1217
2025-12-17,12.6,13.0,7.8,9.0,1145
2025-12-18,9.4,9.8,7.2,9.6,1072
2025-12-19,9.0,9.6,6.2,6.2,1541
2025-12-22,5.6,5.8,3.8,4.4,771
2025-12-23,4.6,4.6,3.4,3.6,438
2025-12-24,4.0,4.2,2.8,2.8,762
2025-12-25,3.0,3.0,2.0,2.0,457
2025-12-26,2.0,3.0,1.8,2.6,563
2025-12-29,2.4,2.4,2.0,2.4,202
2025-12-30,2.4,2.4,1.8,1.8,279
2025-12-31,1.8,2.0,1.8,2.0,227
2026-01-05,1.2,1.6,1.2,1.2,291
2026-01-06,1.4,1.4,1.0,1.2,471
2026-01-07,1.0,1.4,1.0,1.0,214
2026-01-08,1.2,1.4,1.0,1.0,184
2026-01-09,0.8,1.2,0.6,0.6,152
2026-01-12,0.6,0.8,0.4,0.6,249
2026-01-13,0.4,0.6,0.2,0.4,118
2026-01-14,0.4,0.6,0.2,0.4,74
2026-01-15,0.2,0.4,0.2,0.4,36
2026-01-16,0.2,0.2,0.2,0.2,64
