date,open,high,low,close,volume
2024-10-08,990.4,990.6,485.0,653.6,91
2024-10-09,477.6,564.2,323.4,363.0,72
2024-10-10,411.8,411.8,235.2,235.2,41
2024-10-11,218.8,218.8,163.2,187.4,143
2024-10-14,173.6,197.6,122.0,180.2,312
2024-10-15,180.2,180.2,96.8,97.8,203
2024-10-16,90.4,127.4,90.0,117.0,146
2024-10-17,120.2,144.8,99.0,99.0,77
2024-10-18,106.6,456.8,98.4,240.0,717
2024-10-21,250.0,350.0,238.0,256.6,883
2024-10-22,256.0,283.6,226.0,255.4,464
2024-10-23,245.0,308.2,245.0,253.8,461
2024-10-24,247.6,254.8,187.4,218.0,456
2024-10-25,238.6,304.0,224.4,280.2,450
2024-10-28,280.0,307.4,264.4,303.4,338
2024-10-29,331.0,331.0,239.4,242.8,552
2024-10-30,242.0,264.2,224.6,254.4,342
2024-10-31,266.6,336.2,246.6,307.4,774
2024-11-01,307.4,307.4,238.6,249.0,701
2024-11-04,249.8,293.8,244.0,293.2,616
2024-11-05,298.0,435.0,291.6,420.0,894
2024-11-06,407.2,471.6,368.0,409.4,629
2024-11-07,393.2,464.2,390.2,453.6,239
2024-11-08,498.0,547.0,437.0,448.0,521
2024-11-11,439.2,520.6,418.4,510.6,328
2024-11-12,502.4,526.6,391.0,428.8,193
2024-11-13,421.8,443.6,347.0,412.0,346
2024-11-14,399.0,400.0,295.0,306.4,609
2024-11-15,313.6,340.0,223.0,231.4,1516
2024-11-18,244.4,246.0,156.4,171.4,6810
2024-11-19,180.2,228.2,169.0,228.2,7999
2024-11-20,220.0,282.0,217.6,272.0,5314
2024-11-21,264.8,283.0,220.2,252.6,2371
2024-11-22,252.6,265.4,149.8,150.2,4228
2024-11-25,156.0,160.4,123.6,152.4,7241
2024-11-26,145.0,171.6,118.2,123.8,6337
2024-11-27,112.2,188.6,97.0,187.6,9136
2024-11-28,188.8,206.2,144.0,155.8,7239
2024-11-29,148.0,264.0,136.8,202.6,9906
2024-12-02,206.0,300.0,205.8,268.8,3923
2024-12-03,280.0,308.0,230.0,272.8,2324
2024-12-04,264.6,270.4,184.8,206.2,3093
2024-12-05,198.4,270.8,194.8,251.4,3075
2024-12-06,261.0,328.0,206.0,289.4,3370
2024-12-09,272.2,307.6,206.6,236.6,1951
2024-12-10,430.2,439.8,266.6,285.0,1209
2024-12-11,285.6,365.6,285.6,344.0,902
2024-12-12,360.0,406.6,298.0,393.8,643
2024-12-13,368.0,368.0,255.8,269.2,1317
2024-12-16,262.0,262.0,168.2,189.6,1401
2024-12-17,189.6,190.0,89.2,93.8,9751
2024-12-18,98.0,154.2,84.8,110.0,11409
2024-12-19,83.0,136.4,50.0,121.0,20993
2024-12-20,101.0,213.4,101.0,178.0,6399
