date,open,high,low,close,volume
2026-02-25,797.0,810.6,795.2,798.8,6
2026-03-03,949.2,949.2,892.2,892.2,2
2026-03-06,942.4,942.4,942.4,942.4,2
2026-03-09,1124.2,1124.2,1124.2,1124.2,1
2026-03-10,886.6,886.6,876.0,876.0,8
2026-03-11,877.2,877.2,877.2,877.2,1
2026-03-13,981.4,981.4,981.4,981.4,2
2026-03-18,1127.6,1127.6,1069.8,1069.8,3
2026-03-19,1221.0,1225.8,1221.0,1225.8,2
2026-03-23,1493.6,1524.2,1493.6,1523.2,3
2026-03-24,1656.8,1656.8,1540.4,1540.4,5
2026-03-25,1375.4,1381.6,1371.6,1381.6,4
2026-03-26,1401.8,1510.4,1401.8,1510.4,8
