date,open,high,low,close,volume
2025-10-10,49.6,53.6,42.0,42.6,266
2025-10-13,33.0,44.4,28.8,36.6,671
2025-10-14,40.2,41.0,29.0,29.2,429
2025-10-15,33.0,33.2,26.6,30.2,382
2025-10-16,27.8,31.8,26.4,26.6,199
2025-10-17,28.6,29.0,21.2,21.2,328
2025-10-20,25.0,25.4,17.2,17.4,314
2025-10-21,18.8,22.0,18.2,19.2,351
2025-10-22,17.6,19.6,15.0,15.2,294
2025-10-23,14.0,15.4,12.4,15.2,470
2025-10-24,15.8,19.4,15.0,19.4,582
2025-10-27,22.8,25.4,18.2,20.6,548
2025-10-28,21.4,23.6,18.6,18.6,591
2025-10-29,19.2,27.4,18.4,26.8,705
2025-10-30,26.6,28.4,17.8,17.8,622
2025-10-31,18.2,25.2,18.2,19.4,469
2025-11-03,19.2,19.6,15.2,18.2,558
2025-11-04,16.4,17.8,10.6,13.4,540
2025-11-05,11.2,13.6,10.6,12.0,358
2025-11-06,12.8,13.6,10.0,12.4,570
2025-11-07,11.2,13.8,10.6,10.6,277
2025-11-10,12.0,12.6,8.0,10.6,205
2025-11-11,11.6,12.8,8.6,8.8,425
2025-11-12,8.6,9.4,6.6,7.6,495
2025-11-13,7.6,10.2,7.0,10.0,746
2025-11-14,9.4,9.8,6.4,6.4,504
2025-11-17,6.4,7.2,5.2,5.6,575
2025-11-18,4.6,5.6,4.6,5.4,295
2025-11-19,5.6,5.8,4.4,5.2,570
2025-11-20,6.2,6.6,4.2,4.4,894
2025-11-21,4.0,5.4,3.0,3.2,1434
2025-11-24,3.6,3.6,2.0,2.6,729
2025-11-25,3.0,3.0,1.8,2.0,835
2025-11-26,2.0,2.4,2.0,2.0,320
2025-11-27,1.8,2.2,1.6,1.8,204
2025-11-28,2.0,2.0,1.6,1.8,101
2025-12-01,2.0,2.0,1.6,2.0,196
2025-12-02,2.0,2.0,1.6,1.8,166
2025-12-03,1.8,2.0,1.6,1.8,381
2025-12-04,1.8,2.2,1.6,1.8,639
2025-12-05,1.6,2.2,1.6,1.8,740
2025-12-08,2.0,2.2,1.8,2.0,630
2025-12-09,1.6,1.6,1.2,1.4,377
2025-12-10,1.4,1.6,1.0,1.4,353
2025-12-11,1.6,1.6,1.0,1.0,167
2025-12-12,1.0,1.2,0.8,1.0,232
2025-12-15,0.8,1.0,0.4,0.6,271
2025-12-16,0.4,0.8,0.4,0.4,190
2025-12-17,0.4,0.6,0.2,0.2,261
2025-12-18,0.4,0.4,0.2,0.2,198
2025-12-19,0.2,0.2,0.2,0.2,194
