date,open,high,low,close,volume
2025-12-22,116.0,122.2,109.6,109.6,50
2025-12-23,106.6,120.4,101.6,104.2,73
2025-12-24,109.2,155.8,107.0,148.0,110
2025-12-25,151.0,192.8,151.0,177.0,205
2025-12-26,185.4,230.2,185.4,209.4,182
2025-12-29,214.6,228.6,197.2,205.8,234
2025-12-30,205.8,228.4,204.4,216.4,181
2025-12-31,209.6,217.2,196.0,196.0,95
2026-01-05,215.8,279.6,215.4,274.0,366
2026-01-06,301.2,340.6,295.2,340.6,347
2026-01-07,350.8,377.0,331.6,346.8,206
2026-01-08,350.2,397.4,347.0,364.6,192
2026-01-09,378.4,509.4,378.4,508.4,210
2026-01-12,598.6,765.2,541.0,728.6,197
2026-01-13,742.8,742.8,579.0,602.6,240
2026-01-14,671.6,803.4,538.0,609.2,230
2026-01-15,600.4,630.4,557.8,630.4,108
2026-01-16,677.8,677.8,570.0,602.8,90
2026-01-19,568.0,675.0,568.0,610.0,172
2026-01-20,638.4,638.4,470.0,537.4,247
2026-01-21,544.0,635.2,508.4,610.0,80
2026-01-22,665.6,670.4,622.8,670.4,76
2026-01-23,743.2,872.0,730.6,872.0,219
2026-01-26,877.0,881.2,647.0,715.4,381
2026-01-27,715.8,774.6,563.6,743.2,161
2026-01-28,774.4,787.2,700.0,757.6,70
2026-01-29,707.0,826.0,685.8,726.2,176
2026-01-30,726.2,726.2,517.4,668.4,284
2026-02-02,641.2,646.2,447.4,455.2,493
2026-02-03,531.2,638.2,502.4,630.4,269
2026-02-04,579.0,612.6,523.0,612.6,155
2026-02-05,543.8,568.8,461.6,517.0,234
2026-02-06,404.4,575.2,404.4,498.8,151
2026-02-09,570.0,650.0,552.8,650.0,167
2026-02-10,636.0,639.4,588.0,621.2,97
2026-02-11,630.0,673.8,629.0,630.2,611
2026-02-12,646.2,715.4,610.0,700.8,335
2026-02-13,670.0,685.8,570.0,575.2,577
2026-02-24,640.0,702.0,587.6,626.2,485
2026-02-25,655.0,765.4,648.6,734.4,578
2026-02-26,743.8,780.4,703.6,770.2,332
2026-02-27,738.0,847.4,728.0,842.0,536
2026-03-02,800.0,824.4,670.8,750.8,706
2026-03-03,768.4,782.0,478.6,498.0,822
2026-03-04,476.6,565.0,425.0,438.0,840
2026-03-05,513.4,539.8,427.0,477.0,662
2026-03-06,434.0,567.0,434.0,540.0,541
2026-03-09,417.2,539.8,278.6,506.4,1023
2026-03-10,589.0,633.2,550.8,625.0,238
2026-03-11,637.8,669.0,617.8,622.6,102
2026-03-12,605.0,643.6,535.0,589.4,231
2026-03-13,574.6,630.2,494.0,512.8,514
2026-03-16,518.8,518.8,377.0,490.4,1090
2026-03-17,487.8,490.2,323.0,332.6,1177
2026-03-18,360.2,398.6,287.8,384.6,1307
2026-03-19,290.0,315.6,183.8,223.0,1899
2026-03-20,245.0,301.0,167.8,177.0,1910
