DateTime,value
2016/02/18,33.79
2016/02/19,32.22
2016/02/22,31.44
2016/02/23,29.384164029767657
2016/02/24,29.403954090983387
2016/02/25,23.299895634909685
2016/02/26,32.53
2016/02/29,21.588566540897965
2016/03/01,31.51
2016/03/02,29.370538350289475
2016/03/03,29.89999690334804
2016/03/04,33.01
2016/03/07,33.82
2016/03/08,30.34952264208671
2016/03/09,30.29784839394498
2016/03/10,30.374226316183368
2016/03/11,30.3454538181482
2016/03/14,30.011191324089108
2016/03/15,29.450252924653057
2016/03/16,28.83981561614264
2016/03/17,31.25
2016/03/18,28.4891118621218
2016/03/21,28.686140931201138
2016/03/22,30.281503428656062
2016/03/23,34.04
2016/03/24,32.9
2016/03/25,30.98
2016/03/28,31.1
2016/03/29,16.772900549921836
2016/03/30,30.87
2016/03/31,15.402702107310798
2016/04/01,27.29568542867845
2016/04/05,30.19
2016/04/06,29.96
2016/04/07,25.614890742091795
2016/04/08,27.66
2016/04/11,24.255370223810964
2016/04/12,23.51630642670848
2016/04/13,23.339134481445008
2016/04/14,22.80957997279255
2016/04/15,22.83997064180297
2016/04/18,23.0582465056115
2016/04/19,25.49
2016/04/20,25.62
2016/04/21,25.05
2016/04/22,24.52
2016/04/25,22.035318532695506
2016/04/26,25.53
2016/04/27,25.47
2016/04/28,24.4
2016/04/29,25.561048843505446
2016/05/03,23.41
2016/05/04,20.036914750086908
2016/05/05,19.74423543289208
2016/05/06,23.49
2016/05/09,23.11781084259984
2016/05/10,21.977281834167623
2016/05/11,23.47
2016/05/12,23.45
2016/05/13,20.025020220174763
2016/05/16,22.5
2016/05/17,19.29737654879459
2016/05/18,22.13
2016/05/19,18.59716559700923
2016/05/20,17.807575154807665
2016/05/23,17.057207111795176
2016/05/24,19.64
2016/05/25,20.28
2016/05/26,18.9
2016/05/27,18.37
2016/05/30,18.57
2016/05/31,21.51
2016/06/01,20.86
2016/06/02,20.69
2016/06/03,20.79
2016/06/06,18.105430470794616
2016/06/07,17.940146488587942
2016/06/08,21.01
2016/06/13,23.06
2016/06/14,18.986638961751527
2016/06/15,19.7
2016/06/16,16.553383360490624
2016/06/17,15.988495180818427
2016/06/20,19.33
2016/06/21,16.634990714968957
2016/06/22,19.84
2016/06/23,20.34
2016/06/24,20.71
2016/06/27,9.078448971301816
2016/06/28,19.67
2016/06/29,5.337508418755706
2016/06/30,8.522963550408576
2016/07/01,15.406312632182448
2016/07/04,18.27
2016/07/05,15.831463959250078
2016/07/06,18.65
2016/07/07,19.3
2016/07/08,16.44702625487337
2016/07/11,16.21064087480668
2016/07/12,15.895855980479364
2016/07/13,16.986343922522682
2016/07/14,16.778286476728162
2016/07/15,16.857780962509946
2016/07/18,17.57944635540534
2016/07/19,17.54516889342329
2016/07/20,17.514028571130783
2016/07/21,20.27
2016/07/22,20.0
2016/07/25,19.87
2016/07/26,16.490325518145625
2016/07/27,17.291665075089774
2016/07/28,17.765739927461848
2016/07/29,17.801193931064738
2016/08/01,18.76
2016/08/02,18.29
2016/08/03,17.84
2016/08/04,17.45
2016/08/05,17.11
2016/08/08,14.493156584833804
2016/08/09,14.057950183030202
2016/08/10,14.094766121916638
2016/08/11,14.226193915319795
2016/08/12,14.250381652372225
2016/08/15,16.4517442241081
2016/08/16,16.63434586884673
2016/08/17,16.829638032374792
2016/08/18,19.48
2016/08/19,17.11343273794541
2016/08/22,17.403261545990187
2016/08/23,17.03461571965982
2016/08/24,19.47
2016/08/25,17.869360642477844
2016/08/26,17.48771440591738
2016/08/29,12.484893782528298
2016/08/30,20.1
2016/08/31,13.438596635467478
2016/09/01,17.714972852582644
2016/09/02,20.38
2016/09/05,17.55445489166549
2016/09/06,17.38669810095546
2016/09/07,17.398177798581695
2016/09/08,19.66
2016/09/09,15.917869467380122
2016/09/12,16.120088052688196
2016/09/13,17.55
2016/09/14,14.894719740156477
2016/09/19,14.745232922667558
2016/09/20,14.359219918253006
2016/09/21,14.65647471748161
2016/09/22,16.26
2016/09/23,15.81
2016/09/26,16.3
2016/09/27,13.531861335748538
2016/09/28,13.864973060915148
2016/09/29,4.279785869191883
2016/09/30,8.71809151535601
2016/10/10,16.78
2016/10/11,16.13
2016/10/12,13.458943976630303
2016/10/13,13.167063441848434
2016/10/14,12.594424365187512
2016/10/17,12.329285177103138
2016/10/18,15.24
2016/10/19,15.64
2016/10/20,15.19
2016/10/21,12.507520830666174
2016/10/24,13.251985204020883
2016/10/25,13.48565752246932
2016/10/26,16.37
2016/10/27,15.508326692439498
2016/10/28,15.227696264009962
2016/10/31,16.11
2016/11/01,13.807572304868634
2016/11/02,14.173951638656412
2016/11/03,15.07199374752178
2016/11/04,17.86
2016/11/07,19.01
2016/11/08,18.59
2016/11/09,18.37
2016/11/10,17.03
2016/11/11,16.27
2016/11/14,14.45623465414806
2016/11/15,16.92
2016/11/16,14.147465161471867
2016/11/17,16.24
2016/11/18,13.602189858267844
2016/11/21,13.280537598430117
2016/11/22,13.90604224831233
2016/11/23,14.021957555710394
2016/11/24,14.102968335253102
2016/11/25,16.03
2016/11/28,12.022106650896395
2016/11/29,14.86
2016/11/30,14.925389207984566
2016/12/01,15.83
2016/12/02,16.196986197758545
2016/12/05,16.33581959464205
2016/12/06,15.682823985469494
2016/12/07,15.15
2016/12/08,14.15
2016/12/09,14.56095396277864
2016/12/12,15.44
2016/12/13,15.475427384913177
2016/12/14,15.867357807051876
2016/12/15,17.17
2016/12/16,16.480559831268682
2016/12/19,16.97
2016/12/20,17.775459463683923
2016/12/21,17.017273050767173
2016/12/22,17.66
2016/12/23,16.889187426824297
2016/12/26,17.63
2016/12/27,17.735441932932595
2016/12/28,18.28
2016/12/29,5.371604613659564
2016/12/30,17.22
2017/01/03,15.86
2017/01/04,14.74
2017/01/05,14.742545708558822
2017/01/06,14.49
2017/01/09,14.534376082244512
2017/01/10,13.83
2017/01/11,13.78
2017/01/12,13.79
2017/01/13,13.300725620151455
2017/01/16,13.399297116520584
2017/01/17,12.32
2017/01/18,12.07
2017/01/19,12.123351401666348
2017/01/20,11.7
2017/01/23,11.66
2017/01/24,11.483145411277038
2017/01/25,11.43
2017/01/26,11.32
2017/02/03,12.43
2017/02/06,12.51
2017/02/07,11.92
2017/02/08,12.793132171598408
2017/02/09,12.63
2017/02/10,12.45924518691286
2017/02/13,12.154651687826384
2017/02/14,11.381719715592768
2017/02/15,11.1
2017/02/16,11.19
2017/02/17,11.68371160881454
2017/02/20,12.885615319527943
2017/02/21,13.02170731518233
2017/02/22,11.87
2017/02/23,11.06
2017/02/24,11.24
2017/02/27,7.248744479545833
2017/02/28,9.031790731036468
2017/03/01,11.72
2017/03/02,12.03
2017/03/03,11.88988712477134
2017/03/06,11.79
2017/03/07,11.6
2017/03/08,10.82
2017/03/09,10.831200767277275
2017/03/10,10.453147706295422
2017/03/13,10.64626070576672
2017/03/14,10.683936383261422
2017/03/15,11.371439414925591
2017/03/16,10.386948872781716
2017/03/17,10.17167674780555
2017/03/20,10.1
2017/03/21,10.11
2017/03/22,9.74934306841515
2017/03/23,9.550905290148105
2017/03/24,9.43
2017/03/27,5.531985671166558
2017/03/28,6.403096191585406
2017/03/29,6.470737181938153
2017/03/30,6.377847321039254
2017/03/31,6.234464911416658
2017/04/05,10.07
2017/04/06,10.11150839480023
2017/04/07,10.042127371637994
2017/04/10,10.12
2017/04/11,9.98
2017/04/12,9.997875829343446
2017/04/13,9.99323844404686
2017/04/14,10.42
2017/04/17,10.25661219239285
2017/04/18,10.31
2017/04/19,10.67
2017/04/20,10.237121792340128
2017/04/21,9.733296688193782
2017/04/24,10.07
2017/04/25,9.67
2017/04/26,9.29
2017/04/27,9.317503330862635
2017/04/28,9.291977449092103
2017/05/02,9.232547033017958
2017/05/03,9.1469597845147
2017/05/04,9.0
2017/05/05,9.308938752012605
2017/05/08,9.267539910254992
2017/05/09,8.857715077502565
2017/05/10,8.381858504095876
2017/05/11,8.31
2017/05/12,8.75
2017/05/15,8.87
2017/05/16,8.678160846743413
2017/05/17,8.56
2017/05/18,8.49
2017/05/19,8.64
2017/05/22,8.644693892993617
2017/05/23,9.537457085902703
2017/05/24,8.7
2017/05/25,12.85501092617297
2017/05/26,10.968407818146227
2017/05/31,12.073091678261576
2017/06/01,12.625523718897524
2017/06/02,12.642251607306914
2017/06/05,12.46
2017/06/06,12.39964563933876
2017/06/07,13.83
2017/06/08,14.23
2017/06/09,15.09
2017/06/12,15.406225538829592
2017/06/13,15.09
2017/06/14,14.362841111931363
2017/06/15,13.9
2017/06/16,13.28
2017/06/19,13.69
2017/06/20,13.99
2017/06/21,13.37
2017/06/22,13.629781386954154
2017/06/23,13.9
2017/06/26,15.392279851068016
2017/06/27,14.916469414517058
2017/06/28,15.079240297017847
2017/06/29,14.47
2017/06/30,14.4
2017/07/03,14.07
2017/07/04,13.3
2017/07/05,14.22
2017/07/06,13.82
2017/07/07,13.88
2017/07/10,13.90864265546018
2017/07/11,13.738896077820714
2017/07/12,14.777463005785908
2017/07/13,14.778746047214003
2017/07/14,15.778912348309278
2017/07/17,17.359457708530453
2017/07/18,16.935001553417788
2017/07/19,16.99
2017/07/20,17.2
2017/07/21,16.149401415477353
2017/07/24,15.71
2017/07/25,15.38
2017/07/26,15.926303318545532
2017/07/27,15.88
2017/07/28,15.57
2017/07/31,15.75
2017/08/01,15.09580591625893
2017/08/02,14.82
2017/08/03,15.27
2017/08/04,14.94
2017/08/07,15.37
2017/08/08,14.99
2017/08/09,14.25
2017/08/10,13.700197253443749
2017/08/11,14.616928957402422
2017/08/14,14.27
2017/08/15,14.0
2017/08/16,13.92
2017/08/17,13.69
2017/08/18,13.46
2017/08/21,13.1
2017/08/22,12.567029325786166
2017/08/23,13.11
2017/08/24,12.78
2017/08/25,13.83
2017/08/28,14.32
2017/08/29,12.425178588036609
2017/08/30,13.024679577521844
2017/08/31,14.59
2017/09/01,14.5
2017/09/04,15.01
2017/09/05,15.01116778939496
2017/09/06,15.22822247202464
2017/09/07,14.706435650842732
2017/09/08,14.46
2017/09/11,15.139710251918844
2017/09/12,15.17
2017/09/13,15.304456736398397
2017/09/14,14.06
2017/09/15,13.598699494251148
2017/09/18,13.7
2017/09/19,12.933434855487242
2017/09/20,12.788295588513424
2017/09/21,12.75
2017/09/22,12.627124495342818
2017/09/25,12.839482752350245
2017/09/26,12.73
2017/09/27,12.31
2017/09/28,10.53
2017/09/29,2.3592142193189125
2017/10/09,11.58
2017/10/10,11.64
2017/10/11,11.06
2017/10/12,10.688615890119989
2017/10/13,10.66
2017/10/16,10.55
2017/10/17,10.649592292940069
2017/10/18,10.26
2017/10/19,10.46090273186475
2017/10/20,10.46
2017/10/23,10.33
2017/10/24,11.531036531283236
2017/10/25,11.35
2017/10/26,11.16
2017/10/27,10.72
2017/10/30,11.59
2017/10/31,10.93
2017/11/01,10.62
2017/11/02,10.5803559285018
2017/11/03,10.41
2017/11/06,10.67
2017/11/07,10.431146542707332
2017/11/08,10.730359515759831
2017/11/09,10.86
2017/11/10,11.43
2017/11/13,11.52
2017/11/14,12.21
2017/11/15,12.31
2017/11/16,12.03
2017/11/17,12.65
2017/11/20,14.680019896523175
2017/11/21,15.170048307413154
2017/11/22,16.392552122835014
2017/11/23,16.1
2017/11/24,16.92
2017/11/27,18.02
2017/11/28,15.06
2017/11/29,15.68
2017/11/30,16.8
2017/12/01,17.99
2017/12/04,16.03
2017/12/05,17.246463179196002
2017/12/06,17.867294424886296
2017/12/07,16.94333490305126
2017/12/08,16.267474697562367
2017/12/11,16.17645126635041
2017/12/12,16.210132705492676
2017/12/13,16.20498494542052
2017/12/14,15.863718538756954
2017/12/15,15.18
2017/12/18,16.05703538626444
2017/12/19,16.034080236152384
2017/12/20,16.16517867952365
2017/12/21,16.051948633619315
2017/12/22,16.11562488550704
2017/12/25,16.575040497205062
2017/12/26,15.13
2017/12/27,16.79
2017/12/28,15.51658943216462
2017/12/29,14.73049800221776
2018/01/02,15.03
2018/01/03,14.81
2018/01/04,14.384077231049584
2018/01/05,14.45
2018/01/08,14.737347128418794
2018/01/09,14.072644954212768
2018/01/10,14.48817664760127
2018/01/11,14.83686508597163
2018/01/12,14.285848406371148
2018/01/15,15.46
2018/01/16,16.65909439459174
2018/01/17,16.9
2018/01/18,18.89
2018/01/19,18.88
2018/01/22,18.88
2018/01/23,19.28
2018/01/24,21.168573284845056
2018/01/25,18.470413625348847
2018/01/26,16.914457928233087
2018/01/29,19.49750447572384
2018/01/30,18.44233806552081
2018/01/31,18.678012733340125
2018/02/01,16.789861238064844
2018/02/02,17.004233177556586
2018/02/05,18.580684231406742
2018/02/06,22.29426980735623
2018/02/07,24.06
2018/02/08,25.93253583867107
2018/02/09,33.06
2018/02/12,28.19
2018/02/13,27.53
2018/02/14,27.32
2018/02/22,26.382011685461155
2018/02/23,23.858002694408537
2018/02/26,24.49219949182492
2018/02/27,25.8818636412344
2018/02/28,26.13188116491032
2018/03/01,24.086889416707624
2018/03/02,23.75987978026317
2018/03/05,22.17
2018/03/06,21.29013797795628
2018/03/07,22.007116365778973
2018/03/08,20.93
2018/03/09,20.537751422467284
2018/03/12,21.29
2018/03/13,21.69
2018/03/14,21.08601377850173
2018/03/15,20.17
2018/03/16,20.59
2018/03/19,21.14167635732603
2018/03/20,20.90254507486608
2018/03/21,21.11
2018/03/22,21.09354707213978
2018/03/23,23.15
2018/03/26,23.11
2018/03/27,23.785675645759422
2018/03/28,24.921309750494817
2018/03/29,17.262771618525385
2018/03/30,19.76273169222344
2018/04/02,24.79890705794065
2018/04/03,24.71333204202496
2018/04/04,24.453902882316765
2018/04/09,24.66
2018/04/10,23.01
2018/04/11,23.21
2018/04/12,24.36358863952199
2018/04/13,24.67170736768883
2018/04/16,25.550988903325702
2018/04/17,25.64341271553608
2018/04/18,25.276644269761512
2018/04/19,23.69949828830429
2018/04/20,22.6
2018/04/23,22.51
2018/04/24,23.02234351481229
2018/04/25,22.3
2018/04/26,24.538369291467927
2018/04/27,25.69684505783464
2018/05/02,25.13
2018/05/03,25.62813364230767
2018/05/04,25.95920866223081
2018/05/07,25.79590373616999
2018/05/08,24.544365810866537
2018/05/09,24.07817406878417
2018/05/10,22.27
2018/05/11,21.78
2018/05/14,21.011988824751587
2018/05/15,19.951891567506426
2018/05/16,20.16
2018/05/17,18.78
2018/05/18,18.36
2018/05/21,17.95
2018/05/22,17.91
2018/05/23,19.04473102328405
2018/05/24,18.236384123670263
2018/05/25,17.99
2018/05/28,14.233459990528274
2018/05/29,18.8
2018/05/30,19.33366959709508
2018/05/31,17.731134612971985
2018/06/01,20.47
2018/06/04,19.52
2018/06/05,18.74
2018/06/06,18.86
2018/06/07,18.23
2018/06/08,19.24
2018/06/11,20.27535009572349
2018/06/12,19.24634491660301
2018/06/13,19.25
2018/06/14,19.62
2018/06/15,20.02
2018/06/19,23.67
2018/06/20,21.14
2018/06/21,20.17272436896596
2018/06/22,19.8097674864267
2018/06/25,20.49
2018/06/26,21.33817130663736
2018/06/27,22.15
2018/06/28,20.53200601319602
2018/06/29,17.52053989689587
2018/07/02,26.38
2018/07/03,26.342033014566184
2018/07/04,26.94370074596025
2018/07/05,27.43
2018/07/06,25.72
2018/07/09,22.74
2018/07/10,22.83
2018/07/11,25.52
2018/07/12,23.35
2018/07/13,23.52
2018/07/16,23.46
2018/07/17,22.9
2018/07/18,21.86
2018/07/19,20.73
2018/07/20,21.3
2018/07/23,21.37
2018/07/24,23.3
2018/07/25,23.28
2018/07/26,22.61
2018/07/27,21.68
2018/07/30,22.02
2018/07/31,21.94
2018/08/01,23.8
2018/08/02,24.73
2018/08/03,24.89
2018/08/06,25.73
2018/08/07,25.28
2018/08/08,25.43
2018/08/09,25.32
2018/08/10,24.53
2018/08/13,25.33
2018/08/14,25.19
2018/08/15,25.92
2018/08/16,26.17
2018/08/17,26.35
2018/08/20,26.3
2018/08/21,23.95
2018/08/22,22.97
2018/08/23,21.97
2018/08/24,21.91
2018/08/27,22.03
2018/08/28,22.21
2018/08/29,22.7
2018/08/30,22.72
2018/08/31,22.42
2018/09/03,23.03
2018/09/04,22.1
2018/09/05,23.25
2018/09/06,23.84
2018/09/07,23.39
2018/09/10,24.54
2018/09/11,23.96
2018/09/12,23.65
2018/09/13,23.1
2018/09/14,21.58
2018/09/17,20.94
2018/09/18,20.37
2018/09/19,19.19
2018/09/20,18.39
2018/09/21,19.25
2018/09/25,20.47
2018/09/26,21.11
2018/09/27,20.6
2018/09/28,21.78
2018/10/08,24.4
2018/10/09,23.11
2018/10/10,23.12
2018/10/11,25.56
2018/10/12,25.83
2018/10/15,26.85
2018/10/16,26.38
2018/10/17,26.53
2018/10/18,28.08
2018/10/19,26.04
2018/10/22,26.15
2018/10/23,27.46
2018/10/24,27.44
2018/10/25,28.47
2018/10/26,29.37
2018/10/29,31.81
2018/10/30,31.79
2018/10/31,31.1
2018/11/01,29.06
2018/11/02,28.28
2018/11/05,30.13
2018/11/06,30.84
2018/11/07,30.9
2018/11/08,30.43
2018/11/09,31.01
2018/11/12,31.33
2018/11/13,30.59
2018/11/14,30.04
2018/11/15,29.33
2018/11/16,28.68
2018/11/19,28.13
2018/11/20,27.24
2018/11/21,27.13
2018/11/22,26.35
2018/11/23,25.62
2018/11/26,25.76
2018/11/27,24.88
2018/11/28,24.19
2018/11/29,24.33
2018/11/30,24.9
2018/12/03,22.82
2018/12/04,20.83
2018/12/05,20.78
2018/12/06,20.94
2018/12/07,19.91
2018/12/10,20.36
2018/12/11,20.33
2018/12/12,20.17
2018/12/13,19.2
2018/12/14,19.44
2018/12/17,20.33
2018/12/18,20.64
2018/12/19,20.75
2018/12/20,23.2
2018/12/21,23.78
2018/12/24,22.83
2018/12/25,23.85
2018/12/26,23.38
2018/12/27,23.13
2018/12/28,22.71
2019/01/02,22.22
2019/01/03,21.68
2019/01/04,21.2
2019/01/07,21.61
2019/01/08,20.69
2019/01/09,18.87
2019/01/10,18.52
2019/01/11,18.15
2019/01/14,18.45
2019/01/15,17.61
2019/01/16,16.6
2019/01/17,17.21
2019/01/18,17.67
2019/01/21,18.93
2019/01/22,17.46
2019/01/23,16.9
2019/01/24,15.39
2019/01/25,15.02
2019/01/28,16.54
2019/01/29,17.81
2019/01/30,18.3
2019/01/31,18.03
2019/02/01,18.63
2019/02/11,19.05
2019/02/12,18.54
2019/02/13,20.0
2019/02/14,21.95
2019/02/15,20.32
2019/02/18,21.99
2019/02/19,22.86
2019/02/20,23.65
2019/02/21,22.58
2019/02/22,22.36
2019/02/25,32.8
2019/02/26,30.98
2019/02/27,30.93
2019/02/28,29.13
2019/03/01,27.32
2019/03/04,29.6
2019/03/05,30.52
2019/03/06,31.51
2019/03/07,32.65
2019/03/08,33.02
2019/03/11,30.11
2019/03/12,30.11
2019/03/13,30.0
2019/03/14,28.2
2019/03/15,27.19
2019/03/18,27.39
2019/03/19,29.85
2019/03/20,29.37
2019/03/21,30.17
2019/03/22,29.63
2019/03/25,27.7
2019/03/26,27.18
2019/03/27,26.3
2019/03/28,25.5
2019/03/29,27.33
2019/04/01,29.41
2019/04/02,29.92
2019/04/03,29.41
2019/04/04,31.0
2019/04/08,32.5
2019/04/09,31.06
2019/04/10,31.21
2019/04/11,31.0
2019/04/12,28.16
2019/04/15,28.13
2019/04/16,28.38
2019/04/17,28.7
2019/04/18,28.71
2019/04/19,28.4
2019/04/22,29.5
2019/04/23,27.64
2019/04/24,27.07
2019/04/25,26.74
2019/04/26,25.94
2019/04/29,25.39
2019/04/30,25.59
2019/05/06,29.41
2019/05/07,26.24
2019/05/08,27.2
2019/05/09,29.04
2019/05/10,29.04
2019/05/13,27.73
2019/05/14,26.68
2019/05/15,25.09
2019/05/16,23.93
2019/05/17,23.75
2019/05/20,23.21
2019/05/21,22.47
2019/05/22,21.55
2019/05/23,22.17
2019/05/24,21.76
2019/05/27,23.09
2019/05/28,22.25
2019/05/29,21.55
2019/05/30,21.78
2019/05/31,22.37
2019/06/03,23.15
2019/06/04,23.68
2019/06/05,23.33
2019/06/06,23.41
2019/06/10,22.3
2019/06/11,21.62
2019/06/12,21.66
2019/06/13,20.87
2019/06/14,21.15
2019/06/17,21.09
2019/06/18,20.3
2019/06/19,19.55
2019/06/20,23.12
2019/06/21,25.27
2019/06/24,26.22
2019/06/25,26.31
2019/06/26,26.02
2019/06/27,26.99
2019/06/28,27.95
2019/07/01,25.69
2019/07/02,24.78
2019/07/03,23.8
2019/07/04,23.38
2019/07/05,24.07
2019/07/08,23.31
2019/07/09,22.29
2019/07/10,22.36
2019/07/11,22.7
2019/07/12,22.58
2019/07/15,22.68
2019/07/16,23.01
2019/07/17,22.57
2019/07/18,22.41
2019/07/19,23.33
2019/07/22,22.05
2019/07/23,20.76
2019/07/24,19.78
2019/07/25,18.16
2019/07/26,18.49
2019/07/29,19.58
2019/07/30,19.63
2019/07/31,19.98
2019/08/01,17.99
2019/08/02,18.68
2019/08/05,20.59
2019/08/06,22.21
2019/08/07,21.28
2019/08/08,20.77
2019/08/09,20.147
2019/08/12,20.46
2019/08/13,20.38
2019/08/14,19.798
2019/08/15,20.45
2019/08/16,20.34
2019/08/19,21.04
2019/08/20,20.83
2019/08/21,19.99
2019/08/22,19.8
2019/08/23,20.07
2019/08/26,21.23
2019/08/27,20.18
