date,ivix_50,ivix_1000,csi1000_close,spread_1000_50,ratio_1000_50,z_20_spread,z_60_spread,z_60_ivix_1000,d1_ivix_1000,d3_ivix_1000,ivix_1000_ma20,spread_ma20,csi1000_ma5,csi1000_ma10,csi1000_ma20,signal_panic_reversal,signal_spread_revert,signal_spread_revert_confirmed,regime_state,regime_equity_exposure,asset_ret,strategy_exposure,turnover,cost,strategy_ret,strategy_nav,benchmark_nav,trade_action
2023-09-19,16.91,16.73,6031.04,-0.1799999999999997,0.9893554109994086,-1.5049008244035016,-0.7665843127152562,-0.6043755093556501,-0.1345059493016036,-0.1345059493016036,19.264,0.9431984064999996,6073.183999999999,6111.453,6085.1825,0.0,0.0,0.0,S1,50%,-0.008699911406532257,0.0,0.0,0.0,-0.0,1.0,0.9376135863676145,
2023-09-20,16.56,17.17,5982.56,0.610000000000003,1.0368357487922708,-0.4439739829352871,0.1209690621070184,-0.3689377047514978,0.026300059772863,-0.0934530095036958,19.0635,0.941668308,6049.068,6090.171,6085.627,0.0,0.0,0.0,S1,50%,-0.008038414601793331,0.0,0.0,0.0,-0.0,1.0,0.9300766596241172,
2023-09-21,16.89,17.78,5939.66,0.8900000000000006,1.0526939017169925,-0.1160977910522832,0.4208294936763306,-0.0343072249453242,0.0355270821199766,-0.0801862390067251,18.9525,0.974566155,6023.258,6075.7880000000005,6083.211499999999,0.0,0.0,0.0,S1,50%,-0.007170843251049774,0.0,0.0,0.0,-0.0,1.0,0.9234072256864928,
2023-09-22,16.37,16.85,6054.93,0.4800000000000004,1.0293219303604155,-0.6281830581189032,-0.0667778410753112,-0.6160961517899176,-0.0523059617547806,0.0071727435744173,18.7485,0.942073905,6018.432,6071.032000000001,6092.0065,0.0,0.0,0.0,S1,50%,0.019406834734648104,0.0,0.0,0.0,0.0,1.0,0.9413276371081705,
2023-09-25,17.17,18.22,6027.39,1.0499999999999972,1.0611531741409432,0.0135387979060029,0.5812412779023236,0.1900533904211103,0.0813056379821957,0.0611531741409432,18.691000000000003,1.042073905,6007.116,6055.5070000000005,6097.268,0.0,0.0,0.0,S1,50%,-0.004548359766339161,0.0,0.0,0.0,-0.0,1.0,0.9370461403566045,
2023-09-26,16.96,17.57,5996.11,0.6099999999999994,1.0359669811320755,-0.7765545403879504,0.0766558511575846,-0.2352994086838935,-0.035675082327113,-0.0118110236220473,18.521,1.054628229,6000.129999999999,6036.657000000001,6091.6355,0.0,0.0,0.0,S1,50%,-0.00518964261479693,0.0,0.0,0.0,-0.0,1.0,0.9321832057745789,
2023-09-27,17.06,17.28,6034.06,0.2200000000000024,1.012895662368113,-1.3462713902155836,-0.3625104520799468,-0.4384001351565673,-0.0165054069436538,0.0255192878338279,18.3365,1.027128229,6010.43,6029.749000000001,6086.357,0.0,0.0,0.0,S1,50%,0.006329103368684086,0.0,0.0,0.0,0.0,1.0,0.9380830896424777,
2023-09-28,16.99307936,16.77,6078.94,-0.2230793599999998,0.9868723404820255,-1.8198800133533264,-0.8472330257417342,-0.7713464539538635,-0.0295138888888889,-0.0795828759604829,18.201,0.977846032,6038.286,6030.772,6085.089,0.0,0.0,0.0,S1,50%,0.007437778212347812,0.0,0.0,0.0,0.0,1.0,0.9450603436079924,
2023-10-09,16.22,16.94,6059.97,0.7200000000000024,1.0443896424167696,-0.349785255681179,0.2453843255448559,-0.6710925434181411,0.0101371496720334,-0.0358565737051792,18.0815,0.9503460320000002,6039.294,6028.863,6082.7275,0.0,0.0,0.0,S1,50%,-0.0031206098431633134,0.0,0.0,0.0,-0.0,1.0,0.942111178997346,
2023-10-10,16.08,16.65,6043.48,0.5700000000000003,1.0354477611940298,-0.584954630796498,0.0896406224998045,-0.8545985584039038,-0.0171192443919718,-0.0364583333333334,18.009999999999998,0.9538460320000002,6042.512000000001,6024.814,6074.9635,0.0,0.0,0.0,S1,50%,-0.002721135583179546,0.0,0.0,0.0,-0.0,1.0,0.9395475667448651,
2023-10-11,15.63,15.9,6059.4,0.2699999999999996,1.017274472168906,-0.9507960158156222,-0.2477010588336563,-1.3351900996207933,-0.0450450450450449,-0.0518783542039356,17.8845,0.907846032,6055.17,6027.65,6069.5515,0.0,0.0,0.0,S1,50%,0.0026342438462607642,0.0,0.0,0.0,0.0,1.0,0.942022564140832,
2023-10-12,15.31,15.83,6104.46,0.5199999999999996,1.0339647289353364,-0.535013195639041,0.0668958188242285,-1.3535308887997204,-0.0044025157232704,-0.0655253837072019,17.765,0.8813460320000003,6069.25,6039.84,6065.0055,0.0,0.0,0.0,S2,80%-100%,0.007436379839588225,0.0,0.0,0.0,0.0,1.0,0.949027801745246,
2023-10-13,15.61,15.49,6081.87,-0.1199999999999992,0.9923126201153109,-1.3363976028370406,-0.6685521773978033,-1.5513316993627209,-0.0214782059380922,-0.0696696696696695,17.573,0.7893460320000003,6069.836,6054.061,6064.924499999999,0.0,0.0,0.0,S2,80%-100%,-0.003700573023658116,0.0,0.0,0.0,-0.0,1.0,0.945515855063406,
2023-10-16,16.41,16.35,6024.36,-0.0599999999999987,0.9963436928702012,-1.1408255640920482,-0.5756728179415544,-1.0211364169584467,0.0555196901226597,0.0283018867924529,17.450499999999998,0.7458460320000003,6062.714,6051.003999999999,6061.018,0.0,0.0,0.0,S1,50%,-0.009455973245071081,0.0,0.0,0.0,-0.0,1.0,0.9365750824351359,
2023-10-17,15.8,16.37,6011.37,0.5700000000000003,1.0360759493670886,-0.2022768921889288,0.183113452333275,-1.016947343156923,0.001223241590214,0.0341124447252054,17.302500000000002,0.7108460320000003,6056.292,6049.402,6052.4545,0.0,0.0,0.0,S1,50%,-0.0021562456426906795,0.0,0.0,0.0,-0.0,1.0,0.9345555964945824,
2023-10-18,15.7,17.1,5908.01,1.400000000000002,1.0891719745222932,0.938763874786756,1.1590547738731036,-0.5714518795931147,0.0445937690897983,0.1039380245319561,17.250500000000002,0.7323460320000005,6026.014,6040.592,6038.6245,0.0,0.0,0.0,S1,50%,-0.01719408387771837,0.0,0.0,0.0,-0.0,1.0,0.9184867691800636,
2023-10-19,17.95,18.72,5842.89,0.7699999999999996,1.0428969359331477,0.0941510893060674,0.4265580788491163,0.4469694949101492,0.094736842105263,0.1449541284403668,17.266,0.7043460320000003,5973.7,6021.475,6025.612,0.0,0.0,0.0,S1,50%,-0.011022323929715694,0.0,0.0,0.0,-0.0,1.0,0.908362910485003,
2023-10-20,18.94,19.46,5774.32,0.5199999999999996,1.027455121436114,-0.1896325569076699,0.1237392418217134,0.8954516831908831,0.0395299145299146,0.188759926695174,17.2725,0.6443460320000004,5912.1900000000005,5991.013,6010.8925,0.0,0.0,0.0,S1,50%,-0.011735630826526067,0.0,0.0,0.0,-0.0,1.0,0.8977026987110422,
2023-10-23,19.66,22.23,5638.14,2.5700000000000003,1.1307222787385554,2.6510912508039657,2.401959524923942,2.5490620291310986,0.1423432682425487,0.2999999999999998,17.437,0.6683460320000004,5834.946,5948.83,5988.8465,0.0,0.0,0.0,S0,20%,-0.023583729339558546,0.0,0.0,0.0,-0.0,1.0,0.8765315212372496,
2023-10-24,18.29,20.34,5719.32,2.0500000000000007,1.1120831055221434,1.9736488911837908,1.755352280716069,1.3097709095703636,-0.0850202429149797,0.0865384615384616,17.487500000000004,0.6618460320000005,5776.536,5916.414,5970.614,0.0,0.0,0.0,S0,20%,0.014398365418382575,0.0,0.0,0.0,0.0,1.0,0.8891521423807545,
2023-10-25,16.74,18.57,5778.9,1.8300000000000016,1.1093189964157708,1.4825942358189323,1.4565051991341498,0.1605785356445722,-0.0870206489675515,-0.0457348406988694,17.579500000000003,0.7623460320000006,5750.714,5888.364,5958.007,0.0,1.0,1.0,S0,20%,0.010417322339019375,0.0,0.2,0.0001,0.0,0.9999,0.8984147268563644,open
2023-10-26,16.13435859,17.91,5811.69,1.7756414099999986,1.1100534241937905,1.2673673873656637,1.3500726053519434,-0.2933895567830974,-0.035541195476575,-0.194331983805668,17.6165,0.8206281025000003,5744.474,5859.087,5949.4635,0.0,1.0,1.0,S0,20%,0.005674090224783157,0.2,0.0,0.0,0.0011348180449566314,1.0010347045631522,0.9035124130758213,
2023-10-27,15.75687621,17.0,5916.68,1.2431237900000005,1.0788940506628504,0.533127931788356,0.7705776443851652,-0.9178456700021376,-0.0508096035734226,-0.1642084562438545,17.5775,0.8382842920000003,5772.946,5842.568,5948.3145,0.0,1.0,1.0,S1,50%,0.018065313187730414,0.2,0.0,0.0,0.003613062637546083,1.0046515056530965,0.919834647787038,
2023-10-30,16.55,17.25,6006.56,0.6999999999999993,1.0422960725075527,-0.1976001181408075,0.1925660455161917,-0.7745521644528706,0.0147058823529411,-0.0710823909531502,17.5975,0.8492842920000003,5846.63,5840.7880000000005,5945.896,0.0,0.0,0.0,S2,80%-100%,0.015190951682362508,0.2,0.6000000000000001,0.00030000000000000003,0.003038190336472502,1.0074015170006496,0.9338078114773338,add
2023-10-31,16.44,17.33,5969.34,0.889999999999997,1.0541362530413625,0.0646015161901101,0.371175916187185,-0.7186000629741148,0.0046376811594202,-0.0323841429369068,17.553000000000004,0.8412842920000003,5896.634,5836.585,5942.9935,0.0,0.0,0.0,S1,50%,-0.006196558429450549,0.8,0.30000000000000004,0.00015000000000000001,-0.00495724674356044,1.0022572179741736,0.9280214168116373,reduce
2023-11-01,16.24,17.38,5958.42,1.1400000000000006,1.070197044334975,0.3606212524814747,0.6193158335875201,-0.6809163204053837,0.0028851702250434,0.0223529411764704,17.5435,0.8677842920000003,5932.538,5841.625999999999,5941.109,0.0,0.0,0.0,S1,50%,-0.0018293479681170677,0.5,0.0,0.0,-0.0009146739840585338,1.0013404793715577,0.9263237427184238,
2023-11-02,15.95,17.35,5885.25,1.400000000000002,1.0877742946708466,0.6329490679537938,0.8789108260457538,-0.6959931409191441,-0.0017261219792863,0.0057971014492754,17.547,0.9267842920000005,5947.25,5845.861999999999,5933.6685,0.0,0.0,0.0,S1,50%,-0.012280101100627383,0.5,0.0,0.0,-0.0061400505503136915,0.9951921982101409,0.9149483935059299,
2023-11-03,15.5,16.82,5973.17,1.3200000000000005,1.085161290322581,0.4509451314916252,0.7628987515706047,-1.0374331272710495,-0.0305475504322767,-0.0294287362954412,17.549500000000002,1.0039382600000004,5958.548,5865.747,5928.379999999999,0.0,0.0,0.0,S1,50%,0.014939042521558088,0.5,0.0,0.0,0.007469521260779044,1.0026258074932328,0.9286168464615463,
2023-11-06,16.34,17.53,6096.57,1.1900000000000013,1.0728274173806611,0.2326491064583635,0.5947166694032787,-0.5580551366967014,0.0422116527942926,0.0086306098964328,17.579,1.0274382600000005,5976.55,5911.59,5930.21,0.0,0.0,0.0,S1,50%,0.020659047038674494,0.5,0.0,0.0,0.010329523519337247,1.0129824543528287,0.947801185573501,
2023-11-07,16.08,17.78,6116.76,1.7000000000000028,1.105721393034826,0.8732760084647864,1.1350775287107169,-0.3924116963797807,0.0142612664004564,0.0247838616714697,17.6355,1.0839382600000005,6006.034,5951.334,5933.874,0.0,0.0,0.0,S0,20%,0.0033116982171943476,0.5,0.3,0.00015,0.0016558491085971738,1.0145076014768264,0.9509400170700195,reduce
2023-11-08,16.07,17.32,6138.94,1.25,1.0777846919726195,0.17227440221827,0.6011569247782134,-0.7001017768849152,-0.0258717660292463,0.0297265160523185,17.7065,1.1329382600000004,6042.138,5987.338,5937.851000000001,0.0,0.0,0.0,S1,50%,0.0036261027079693697,0.2,0.0,0.0,0.000725220541593874,1.0152433432290207,0.9543882232410336,
2023-11-09,16.13,17.13,6100.69,1.0,1.0619962802231866,-0.235982478577289,0.2719395742340293,-0.8164966803020789,-0.0109699769053118,-0.0228180262407302,17.771499999999996,1.1569382600000004,6085.226,6016.238,5937.6625,0.0,0.0,0.0,S2,80%-100%,-0.00623071735511338,0.2,0.6000000000000001,0.00030000000000000003,-0.001246143471022676,1.013674010904047,0.9484416999749697,add
2023-11-10,16.33,17.33,6088.56,1.0,1.0612369871402327,-0.3576614963050902,0.2373830402659835,-0.6782400335319354,0.011675423234092,-0.0253093363329585,17.863500000000002,1.2129382600000005,6108.304,6033.426,5937.997,0.0,0.0,0.0,S2,80%-100%,-0.001988299684133943,0.8,0.0,0.0,-0.0015906397473071543,1.0120616207314908,0.9465559136424901,
2023-11-13,16.7,17.37,6144.63,0.6700000000000017,1.040119760479042,-1.0886652872608098,-0.2319254537053034,-0.634474913339239,0.0023081361800347,0.0028868360277136,17.9145,1.2494382600000005,6117.915999999999,6047.233,5944.0105,0.0,0.0,0.0,S2,80%-100%,0.009209074066774292,0.8,0.8,0.0004,0.007367259253419434,1.019109933975427,0.955272817159567,clear
2023-11-14,16.45,17.6,6181.98,1.150000000000002,1.0699088145896658,-0.2525569458533077,0.4241896825983958,-0.4598646715985039,0.0132412204951064,0.0274372446001169,17.976,1.2784382600000006,6130.96,6068.497,5952.540999999999,0.0,0.0,0.0,S2,80%-100%,0.006078478281035471,0.0,0.0,0.0,0.0,1.019109933975427,0.961079422231135,
2023-11-15,16.13,17.08,6207.27,0.9499999999999992,1.0588964662120273,-0.5965719523822883,0.1335308648801297,-0.7891026102775541,-0.0295454545454547,-0.0144258511252164,17.975,1.2559382600000004,6144.626,6093.3820000000005,5967.504,0.0,0.0,0.0,S2,80%-100%,0.004090922325856949,0.0,0.0,0.0,0.0,1.019109933975427,0.965011123496462,
2023-11-16,15.94,17.15,6145.15,1.209999999999999,1.075909661229611,-0.1358316994061353,0.4801747823380526,-0.716798919757039,0.0040983606557376,-0.0126655152561889,17.8965,1.2779382600000004,6153.518000000001,6119.372,5982.617,0.0,0.0,0.0,S2,80%-100%,-0.010007620097079895,0.0,0.0,0.0,-0.0,1.019109933975427,0.9553536587830531,
2023-11-17,15.28,16.83,6199.23,1.549999999999999,1.101439790575916,0.4691385063036182,0.9184558020151992,-0.9027778753802184,-0.0186588921282798,-0.0437500000000001,17.765,1.3294382600000003,6175.652,6141.978,6003.8625,0.0,0.0,0.0,S1,50%,0.00880043611628678,0.0,0.0,0.0,0.0,1.019109933975427,0.9637611876256342,
2023-11-20,14.23,16.09,6253.28,1.8599999999999997,1.1307097680955729,1.4446985754126287,1.31108264805382,-1.3559376847142384,-0.0439691027926321,-0.0579625292740045,17.458000000000002,1.2939382600000002,6197.382,6157.648999999999,6034.619499999999,,,,,,0.008718824757268262,0.0,0.0,0.0,0.0,1.019109933975427,0.9721640525283989,
2023-11-21,14.65,16.66,6212.13,2.01,1.1372013651877133,1.8514405371265,1.5034030016850233,-0.9423637323421163,0.0354257302672467,-0.0285714285714284,17.273999999999997,1.2919382600000002,6203.411999999999,6167.186,6059.26,0.0,0.0,0.0,S1,50%,-0.006580546529181386,0.0,0.0,0.0,-0.0,1.019109933975427,0.9657666817467383,
2023-11-22,14.97,16.96,6132.97,1.99,1.1329325317301269,1.7210633142908651,1.4748952703401823,-0.7139314918460872,0.0180072028811524,0.007724301841949,17.1935,1.29993826,6188.552,6166.589,6076.9635,0.0,0.0,0.0,S1,50%,-0.012742811241876706,0.0,0.0,0.0,-0.0,1.019109933975427,0.953460099217546,
2023-11-23,14.53,16.67,6197.53,2.1400000000000023,1.147281486579491,1.9074293598417755,1.6272038645362328,-0.8899481649446022,-0.0170990566037735,0.036047234307023,17.1315,1.3181561895000002,6199.028,6176.272999999999,6096.2555,0.0,0.0,0.0,S1,50%,0.01052671054970089,0.0,0.0,0.0,0.0,1.019109933975427,0.9634968977026983,
2023-11-24,14.88,16.51,6115.41,1.6300000000000008,1.1095430107526882,0.6709132628580068,0.8522981370586804,-0.9713492160835964,-0.0095980803839231,-0.0090036014405761,17.107,1.3375000000000004,6182.264,6178.9580000000005,6106.192,0.0,0.0,0.0,S1,50%,-0.013250440094682903,0.0,0.0,0.0,-0.0,1.019109933975427,0.9507301397782758,
2023-11-27,15.73,17.11,6111.36,1.379999999999999,1.087730451366815,0.020765037835455,0.4778399663810098,-0.5207604234666141,0.0363416111447605,0.0088443396226414,17.1,1.3715000000000004,6153.879999999999,6175.630999999999,6111.432,0.0,0.0,0.0,S1,50%,-0.0006622614019338169,0.0,0.0,0.0,-0.0,1.019109933975427,0.9501005079030456,
2023-11-28,15.48,16.85,6143.3,1.370000000000001,1.0885012919896642,-0.0648218659229133,0.4398617669434445,-0.6867800397148958,-0.0151957919345411,0.0107978404319135,17.076,1.3955000000000006,6140.114,6171.763,6120.13,0.0,0.0,0.0,S2,80%-100%,0.0052263326002723876,0.0,0.0,0.0,0.0,1.019109933975427,0.9550660491610347,
2023-11-29,15.8,16.99,6113.37,1.1899999999999975,1.0753164556962025,-0.530839202476123,0.1336413939515546,-0.559841684570762,0.0083086053412462,0.0290732889158085,17.0565,1.3980000000000004,6136.194,6162.3730000000005,6127.8775000000005,0.0,0.0,0.0,S1,50%,-0.00487197434603559,0.0,0.0,0.0,-0.0,1.019109933975427,0.9504129918707525,
2023-11-30,15.45,16.85,6080.55,1.400000000000002,1.0906148867313916,0.0051042231007364,0.4544465678211569,-0.6507745089424934,-0.0082401412595642,-0.0151957919345411,17.0315,1.3980000000000004,6112.798000000001,6155.9130000000005,6137.6425,0.0,0.0,0.0,S1,50%,-0.005368561039164943,0.0,0.0,0.0,-0.0,1.019109933975427,0.9453106417114789,
2023-12-01,15.76,16.75,6130.05,0.9900000000000002,1.0628172588832487,-0.9736302832818142,-0.2112526972271968,-0.7069870628075889,-0.0059347181008903,-0.0059347181008903,17.028,1.3815000000000004,6115.726000000001,6148.995,6145.486500000001,0.0,0.0,0.0,S1,50%,0.008140710955423458,0.0,0.0,0.0,0.0,1.019109933975427,0.953006142408738,
2023-12-04,16.58,17.55,6114.39,0.9700000000000024,1.0585042219541618,-0.9755480210509476,-0.2354288201144214,-0.0112523075468212,0.0477611940298507,0.0329605650382578,17.029,1.3705000000000005,6116.332,6135.106,6146.3775000000005,0.0,0.0,0.0,S1,50%,-0.0025546284288056054,0.0,0.0,0.0,-0.0,1.019109933975427,0.9505715658245143,
2023-12-05,18.32,18.54,5992.6,0.2199999999999988,1.012008733624454,-2.2607903786176995,-1.4233573782716125,0.8247731670578532,0.0564102564102562,0.1002967359050444,17.067,1.2965000000000004,6086.192,6113.153,6140.1695,0.0,0.0,0.0,S1,50%,-0.01991858550076131,0.0,0.0,0.0,-0.0,1.019109933975427,0.9316375248160461,
2023-12-06,17.37,18.12,6023.8,0.75,1.0431778929188256,-1.0608085963980205,-0.5639136006208821,0.4726344771337828,-0.0226537216828478,0.0817910447761194,17.107000000000003,1.2715000000000003,6068.278,6102.236,6134.4125,0.0,0.0,0.0,S1,50%,0.0052064212528786236,0.0,0.0,0.0,0.0,1.019109933975427,0.9364880222252275,
2023-12-07,17.32,18.22,6020.83,0.8999999999999986,1.0519630484988451,-0.7403897272713649,-0.3207854038981617,0.5579475596489004,0.0055187637969094,0.0381766381766379,17.161499999999997,1.2665000000000002,6056.334000000001,6084.566000000001,6130.4195,0.0,0.0,0.0,S1,50%,-0.0004930442577775196,0.0,0.0,0.0,-0.0,1.019109933975427,0.9360262921833921,
2023-12-08,16.81,18.06,6003.14,1.25,1.074360499702558,-0.0590551371288486,0.2505782117534356,0.4475679579603567,-0.0087815587266739,-0.0258899676375404,17.198,1.2790000000000004,6030.952,6073.339,6126.1485,0.0,0.0,0.0,S1,50%,-0.002938133114537278,0.0,0.0,0.0,-0.0,1.019109933975427,0.9332761223382505,
2023-12-11,17.5,17.8,6075.08,0.3000000000000007,1.0171428571428571,-1.8426563480028733,-1.2447102934692795,0.2385052023860549,-0.0143964562569213,-0.0176600441501103,17.2195,1.2605,6023.090000000001,6069.711,6122.671,0.0,0.0,0.0,S1,50%,0.011983728515410297,0.0,0.0,0.0,0.0,1.019109933975427,0.944460250018267,
2023-12-12,16.97,17.54,6078.99,0.5700000000000003,1.033588685916323,-1.217349686573246,-0.7944763947011942,0.0373715111803811,-0.0146067415730337,-0.0373216245883644,17.216500000000003,1.2315,6040.368,6063.280000000001,6117.5215,0.0,0.0,0.0,S1,50%,0.0006436129236158106,0.0,0.0,0.0,0.0,1.019109933975427,0.9450681168410202,
2023-12-13,17.61,17.58,6019.55,-0.0300000000000011,0.9982964224872232,-1.9870761425850805,-1.6732477882023105,0.0818486447110986,0.0022805017103761,-0.026578073089701,17.2415,1.1825,6039.518,6053.898,6108.135499999999,0.0,0.0,0.0,S1,50%,-0.00977794008544175,0.0,0.0,0.0,-0.0,1.019109933975427,0.9358272974178874,
2023-12-14,17.61,17.58,5991.86,-0.0300000000000011,0.9982964224872232,-1.723460508782506,-1.604056949184599,0.0948461099337288,0.0,-0.0123595505617979,17.262999999999998,1.1204999999999998,6033.724,6045.029,6100.471,0.0,0.0,0.0,S1,50%,-0.004600011628776324,0.0,0.0,0.0,-0.0,1.019109933975427,0.9315224809672389,
2023-12-15,18.5,17.58,5951.6,-0.9200000000000016,0.9502702702702702,-2.3981222917798446,-2.715129158750043,0.1242715700188705,0.0,0.0022805017103761,17.3005,0.997,6023.416,6027.184,6088.0895,0.0,0.0,0.0,S1,50%,-0.006719115600164138,0.0,0.0,0.0,-0.0,1.019109933975427,0.9252634737334683,
2023-12-18,18.14,18.54,5857.01,0.3999999999999986,1.022050716648291,-0.6692959590775245,-0.8116529777604519,1.0285685200658603,0.0546075085324233,0.0546075085324233,17.423,0.9239999999999998,5979.802,6001.446000000001,6068.276,0.0,0.0,0.0,S1,50%,-0.015893205188520776,0.0,0.0,0.0,-0.0,1.019109933975427,0.9105580714919788,
2023-12-19,18.5,17.58,5863.54,-0.9200000000000016,0.9502702702702702,-2.018472797516227,-2.5586446867579427,0.1631213003638714,-0.0517799352750809,0.0,17.469,0.7775,5936.712,5988.539999999999,6050.846500000001,0.0,0.0,0.0,S1,50%,0.0011149033380513096,0.0,0.0,0.0,0.0,1.019109933975427,0.9115732557253748,
2023-12-20,18.96,19.44,5761.31,0.4800000000000004,1.0253164556962024,-0.280020005304845,-0.6276427755744483,1.8556338237323515,0.1058020477815702,0.1058020477815702,17.592999999999996,0.7019999999999998,5885.064,5962.291,6032.2635,0.0,0.0,0.0,S1,50%,-0.017434860169795008,0.0,0.0,0.0,-0.0,1.019109933975427,0.8956801034772781,
2023-12-21,18.04,19.44,5798.91,1.400000000000002,1.0776053215077606,0.9966158955401276,0.6603597879213362,1.7714360404792768,0.0,0.0485436893203885,17.7315,0.6649999999999998,5846.474,5940.099,6012.3325,0.0,0.0,0.0,S1,50%,0.006526293499221403,0.0,0.0,0.0,0.0,1.019109933975427,0.9015255747139838,
2023-12-22,17.36,19.19,5733.91,1.8300000000000016,1.105414746543779,1.5349385596462828,1.2318636869226331,1.493882784084208,-0.0128600823045267,0.091581342434585,17.8655,0.6749999999999999,5802.936,5913.176,5993.2575,0.0,0.0,0.0,S0,20%,-0.011209003071266821,0.0,0.0,0.0,-0.0,1.019109933975427,0.8914203717781891,
2023-12-25,16.77,19.31,5735.73,2.539999999999999,1.1514609421586166,2.130191319108425,2.10131978618708,1.536931333096501,0.0062532569046376,-0.006687242798354,17.9755,0.7329999999999999,5778.68,5879.241,5974.476000000001,0.0,0.0,0.0,S0,20%,0.0003174099349310122,0.0,0.0,0.0,0.0,1.019109933975427,0.8917033174603914,
2023-12-26,16.78,20.18,5651.59,3.3999999999999986,1.202622169249106,2.489789050044425,2.9584102816860023,2.182459616099304,0.0450543759709995,0.0380658436213992,18.142,0.8344999999999999,5736.289999999999,5836.501,5949.8905,0.0,0.0,0.0,S0,20%,-0.014669449224422926,0.0,0.0,0.0,-0.0,1.019109933975427,0.8786225209216567,
2023-12-27,16.89,19.71,5696.16,2.8200000000000003,1.16696269982238,1.6991988414034287,2.1095948935788504,1.7114032616164585,-0.0232903865213082,0.0270974465867639,18.278,0.916,5723.26,5804.161999999999,5929.030000000001,0.0,0.0,0.0,S0,20%,0.007886276251461988,0.0,0.0,0.0,0.0,1.019109933975427,0.8855515808424008,
2023-12-28,17.6,19.71,5805.53,2.1099999999999994,1.1198863636363636,1.009507653316203,1.2155546962945851,1.6399289124448249,0.0,0.0207146556188504,18.421,0.9514999999999996,5724.584,5785.529,5915.279,0.0,1.0,1.0,S0,20%,0.019200654475997947,0.0,0.2,0.0001,0.0,1.0190080229820295,0.9025547507668296,open
2023-12-29,15.9229071,17.87,5887.24,1.9470929000000008,1.1222825007878117,0.8107019320905172,0.9908057652509502,0.1492367679139211,-0.0933536276002029,-0.114469772051536,18.477,0.9993546449999996,5755.25,5779.093,5903.138499999999,0.0,1.0,1.0,S1,50%,0.014074511715554072,0.2,0.0,0.0,0.0028149023431108147,1.0218764310535704,0.9152577681804264,
2024-01-02,16.32,18.04,5854.75,1.7199999999999989,1.105392156862745,0.5789266791295914,0.6944140171660669,0.2721470951914,0.009513150531617,-0.084728564180619,18.5015,1.0368546449999996,5779.053999999999,5778.867,5890.156499999999,0.0,0.0,0.0,S1,50%,-0.005518715051535117,0.2,0.0,0.0,-0.0011037430103070234,1.0207485420853974,0.9102067213591346,
2024-01-03,16.32,17.96,5824.04,1.6400000000000006,1.1004901960784317,0.4544484261088453,0.57702301838745,0.1910059887605577,-0.0044345898004433,-0.0887874175545408,18.4725,1.1078546449999995,5813.544,5774.917,5881.7285,0.0,0.0,0.0,S1,50%,-0.005245313634228643,0.2,0.0,0.0,-0.0010490627268457287,1.0196777128364136,0.9054324016336229,
2024-01-04,16.6,18.52,5783.02,1.9199999999999984,1.1156626506024094,0.6379630011116432,0.8852745775406569,0.6205280540084949,0.0311804008908684,0.0363738108561835,18.4925,1.1663546449999995,5830.915999999999,5777.088,5869.6895,0.0,0.0,0.0,S0,20%,-0.007043220856999488,0.2,0.0,0.0,-0.0014086441713998977,1.0182413497695202,0.8990552412578339,
2024-01-05,17.12,19.26,5675.81,2.140000000000001,1.125,0.7603234765757702,1.1137444096222,1.196510971151913,0.0399568034557236,0.0676274944567629,18.5445,1.228354645,5804.972,5764.778,5852.4385,0.0,0.0,0.0,S0,20%,-0.01853875656663817,0.2,0.0,0.0,-0.0037077513133276343,1.0144659640676277,0.8823878750001947,
2024-01-08,16.89,19.71,5543.57,2.8200000000000003,1.16696269982238,1.2097506497370878,1.860798905235072,1.5333178161483016,0.0233644859813084,0.0974387527839644,18.627,1.306854645,5736.238,5745.744,5829.46,0.0,0.0,0.0,S0,20%,-0.023298877164669163,0.2,0.2,0.0001,-0.0046597754329338326,1.0096378066126688,0.8618292282889717,clear
2024-01-09,18.46,20.48,5553.3,2.02,1.1094257854821234,0.5069996199233252,0.8747108305970871,2.0763286166358133,0.0390664637239979,0.1058315334773218,18.761,1.3928546449999994,5675.948,5727.501,5803.371,0.0,0.0,0.0,S0,20%,0.0017551866396565696,0.0,0.0,0.0,0.0,1.0096378066126688,0.86334189943613,
2024-01-10,19.0,20.48,5512.07,1.4800000000000004,1.0778947368421052,0.0340864613016125,0.2006816561977932,1.9801456737920395,0.0,0.063343717549325,18.908,1.4383546449999998,5613.554,5713.549,5775.025,0.0,0.0,0.0,S1,50%,-0.007424414312210859,0.0,0.0,0.0,-0.0,1.0096378066126688,0.8569320914816252,
2024-01-11,18.27,21.46,5611.11,3.1900000000000013,1.1746031746031746,1.2929880004078569,2.164946687770743,2.568230025813468,0.0478515625,0.0887874175545408,19.102,1.5993546449999996,5579.1720000000005,5705.044,5754.603,0.0,0.0,0.0,S0,20%,0.01796784148241959,0.0,0.0,0.0,0.0,1.0096378066126688,0.8723293114625653,
2024-01-12,18.25,20.89,5574.49,2.640000000000001,1.1446575342465757,0.7634333663284805,1.460895172148497,2.0316937854977164,-0.026561043802423,0.02001953125,19.2675,1.7328546449999995,5558.907999999999,5681.9400000000005,5733.7345000000005,0.0,0.0,0.0,S0,20%,-0.006526337926007542,0.0,0.0,0.0,-0.0,1.0096378066126688,0.8666361955931992,
