date,ivix_50,ivix_1000,spread_1000_50,ratio_1000_50,z_20_spread,z_60_spread,z_60_ivix_1000,d1_ivix_1000,d3_ivix_1000,csi1000_close,signal_panic_reversal,signal_spread_revert,signal_spread_revert_confirmed,regime_state,regime_equity_exposure
2022-09-07,17.95,19.63,1.6799999999999995,1.0935933147632313,-1.3565589843003334,,,-0.0585583425255383,-0.1695926223613519,6963.52,0,0,0,S1,50%
2022-09-08,17.493,17.918,0.4250000000000007,1.0242954324586977,-1.8858289132123505,,,-0.0872134488028527,-0.2614788558239223,6897.1,0,0,0,S1,50%
2022-09-09,16.964,19.0,2.0360000000000014,1.1200188634755954,-0.96741342727974,,,0.0603862038173903,-0.0887727207328185,6913.58,0,0,0,S1,50%
2022-09-13,17.174,20.612,3.437999999999999,1.2001863281704903,-0.1975621961811974,,,0.0848421052631578,0.0500254712175241,6904.08,0,0,0,S1,50%
2022-09-14,17.241,20.504,3.2630000000000017,1.1892581636796011,-0.3318315069756613,,,-0.0052396662138558,0.144324143319567,6829.56,0,0,0,S1,50%
2022-09-15,17.59,22.802,5.212,1.296304718590108,0.7624541079907015,,,0.1120756925477954,0.2001052631578947,6619.19,0,0,0,S1,50%
2022-09-16,19.0,22.2,3.1999999999999997,1.1684210526315788,-0.5006062349378811,,,-0.0264011928778177,0.0770424995148457,6481.24,0,0,0,S1,50%
2022-09-19,18.97,19.13,0.1600000000000001,1.0084343700579863,-2.0481977667539337,,,-0.1382882882882883,-0.0670113148653922,6399.8,0,0,0,S1,50%
2022-09-20,18.49,22.55,4.060000000000002,1.2195781503515415,0.0801604238606407,,,0.1787767903815997,-0.0110516621349003,6482.13,0,0,0,S1,50%
2022-09-21,19.42,23.18,3.759999999999998,1.1936148300720906,-0.089019640145319,,,0.0279379157427936,0.0441441441441441,6480.6,0,0,0,S1,50%
2022-09-22,19.63,23.13,3.5,1.1782985226693836,-0.2088326271707177,,,-0.0021570319240724,0.2090956612650287,6487.27,0,0,0,S1,50%
2022-09-23,19.2,22.97,3.77,1.1963541666666666,-0.0291245501501157,,,-0.0069174232598356,0.0186252771618624,6363.68,0,0,0,S1,50%
2022-09-26,20.11,24.09,3.98,1.1979114868224765,0.120493299083631,,,0.0487592511972136,0.039257981018119,6283.59,0,0,0,S1,50%
2022-09-27,18.88,23.76,4.880000000000003,1.2584745762711866,0.6831703329704815,,,-0.0136986301369862,0.0272373540856032,6409.78,0,0,0,S1,50%
2022-09-28,19.56,24.44,4.880000000000003,1.2494887525562373,0.7746053718690084,,,0.0286195286195285,0.0639965171963432,6211.11,0,0,0,S1,50%
2022-09-29,20.39411041,24.33,3.935889589999999,1.1929914818971503,0.2522835828208179,,,-0.0045008183306056,0.0099626400996264,6228.78,0,0,0,S1,50%
2022-09-30,19.13,24.48,5.350000000000001,1.279665446941976,1.1931851584335067,,,0.0061652281134403,0.0303030303030302,6124.86,0,0,0,S1,50%
2022-10-10,20.53,24.97,4.439999999999998,1.2162688748173405,0.6426386793870738,,,0.0200163398692809,0.021685761047463,5984.5,0,0,0,S1,50%
2022-10-11,20.01,24.73,4.719999999999999,1.2358820589705146,0.8582228869319473,,,-0.0096115338406086,0.0164406083025072,6017.72,0,0,0,S1,50%
2022-10-12,20.82,24.81,3.9899999999999984,1.19164265129683,0.3149000354942873,,,0.0032349373230893,0.0134803921568626,6192.65,0,0,0,S1,50%
2022-10-13,21.07,24.92,3.8500000000000014,1.1827242524916943,0.1501875628507708,,,0.0044336960902862,-0.0020024028834599,6252.22,0,0,0,S1,50%
2022-10-14,19.36,23.75,4.390000000000001,1.2267561983471076,0.472353727739115,,,-0.0469502407704655,-0.0396279822078446,6406.46,0,0,0,S1,50%
2022-10-17,19.19,24.16,4.969999999999999,1.2589890568004167,0.8876911045083432,,,0.0172631578947368,-0.0261991132607818,6472.45,0,0,0,S1,50%
2022-10-18,19.918,24.34,4.422000000000001,1.222010241992168,0.3493637237743198,,,0.0074503311258278,-0.0232744783306582,6508.5,0,0,0,S1,50%
2022-10-19,19.06,23.78,4.720000000000002,1.2476390346274924,0.5563526743494489,,,-0.0230073952341823,0.0012631578947368,6461.15,0,0,0,S1,50%
2022-10-20,19.98,24.25,4.27,1.2137137137137135,0.1945093971431662,,,0.0197645079899073,0.0037251655629138,6429.7,0,0,0,S1,50%
2022-10-21,20.38,23.93,3.5500000000000007,1.174190382728165,-0.5021526387496855,-0.1830606818896296,0.4512921990845951,-0.0131958762886598,-0.0168447000821693,6432.33,0,0,0,S1,50%
2022-10-24,24.64,26.25,1.6099999999999994,1.0653409090909092,-3.2278835862706545,-1.5303823831886971,1.6972904719479334,0.0969494358545759,0.1038687973086627,6378.43,0,0,0,S1,50%
2022-10-25,22.9,26.68,3.780000000000001,1.1650655021834062,-0.4526091034260842,0.0151083904459719,1.8539478114203127,0.0163809523809523,0.1002061855670102,6355.78,0,0,0,S1,50%
2022-10-26,21.11,25.0,3.890000000000001,1.1842728564661298,-0.3230191197395827,0.0833870649934862,0.9296645874084104,-0.0629685157421289,0.0447137484329294,6491.69,0,0,0,S1,50%
2022-10-27,21.06551721,25.0,3.934482790000001,1.1867736144703944,-0.2990329552028515,0.104309292190814,0.9032459709452276,0.0,-0.0476190476190476,6461.61,0,0,0,S1,50%
2022-10-28,24.03,26.19,2.16,1.0898876404494382,-2.154213219508657,-1.1342925984051833,1.5154083909629166,0.0476,-0.0183658170914542,6239.93,0,0,0,S1,50%
2022-10-31,26.78,26.94,0.1600000000000001,1.0059746079163554,-2.9793024527381218,-2.4258420685730675,1.8318260425845725,0.0286368843069872,0.0776000000000001,6292.62,0,0,0,S1,50%
2022-11-01,23.33,25.28,1.9500000000000028,1.083583369052722,-1.3806056496352408,-1.1656699193116873,0.9788532768531084,-0.0616184112843355,0.0112,6439.82,0,0,0,S1,50%
2022-11-02,22.09,24.34,2.25,1.1018560434585785,-1.039444938401031,-0.9951354222453316,0.5291749328123333,-0.0371835443037975,-0.0706376479572356,6524.51,0,0,0,S2,80%-100%
2022-11-03,22.24,25.29,3.0500000000000007,1.1371402877697845,-0.3964239569322986,-0.4521007854889599,1.0264631082183693,0.0390304026294165,-0.0612472160356347,6566.84,0,0,0,S1,50%
2022-11-04,22.24,25.29,3.0500000000000007,1.1371402877697845,-0.3251061241618381,-0.439206614299229,1.029391336655877,0.0,0.0003955696202531,6709.64,0,0,0,S1,50%
2022-11-07,23.01,24.53,1.5199999999999996,1.066058235549761,-1.3750615029200726,-1.4570888920752885,0.6224298328881801,-0.030051403716884,0.0078060805258832,6713.64,0,0,0,S2,80%-100%
2022-11-08,22.35,23.91,1.5599999999999987,1.0697986577181209,-1.2121437023430033,-1.384281466416365,0.3185815031148755,-0.025275173257236,-0.0545670225385527,6694.96,0,0,0,S2,80%-100%
2022-11-09,22.18,23.85,1.6700000000000017,1.075293056807935,-1.0212683787026888,-1.2642217336033472,0.2952631363137731,-0.002509410288582,-0.0569395017793593,6676.01,0,0,0,S2,80%-100%
2022-11-10,22.33,23.92,1.5900000000000034,1.071204657411554,-0.979795851602417,-1.27284003076442,0.3389829745027628,0.0029350104821803,-0.0248675091724418,6603.31,0,0,0,S2,80%-100%
2022-11-11,21.81,24.2,2.390000000000001,1.1095827602017423,-0.3289276692375989,-0.7214658436689768,0.4733183501131718,0.0117056856187289,0.0121288163948138,6643.48,0,0,0,S2,80%-100%
2022-11-14,22.93,23.83,0.8999999999999986,1.039249890972525,-1.3373188625172587,-1.696998029903191,0.2574476961525818,-0.0152892561983472,-0.0008385744234802,6599.67,0,0,0,S2,80%-100%
2022-11-15,23.16,23.7,0.5399999999999991,1.0233160621761657,-1.4584460364161689,-1.8751753212649245,0.1702567626520176,-0.005455308434746,-0.0091973244147157,6752.51,0,0,0,S2,80%-100%
2022-11-16,22.91,23.62,0.7100000000000009,1.0309908336970754,-1.2340313914481351,-1.7073235213731313,0.1101041935361692,-0.0033755274261603,-0.0239669421487602,6702.04,0,0,0,S2,80%-100%
2022-11-17,22.37,23.05,0.6799999999999997,1.0303978542691103,-1.1626370362464111,-1.6814769552129871,-0.2202733757635258,-0.0241320914479254,-0.0327318506084766,6714.5,0,0,0,S2,80%-100%
2022-11-18,21.78,22.76,0.9800000000000004,1.0449954086317723,-0.8212317118301596,-1.4522458811214662,-0.3869148961878514,-0.012581344902386,-0.0396624472573838,6658.4,0,0,0,S2,80%-100%
2022-11-21,22.0,23.83,1.8299999999999983,1.083181818181818,-0.087400805822269,-0.9102943685540452,0.1839707141975494,0.0470123022847097,0.0088907705334462,6689.33,0,0,0,S2,80%-100%
2022-11-22,21.99,23.31,1.3200000000000005,1.0600272851296044,-0.4588201747179755,-1.190994094194199,-0.1239552716611666,-0.0218212337389844,0.0112798264642082,6583.23,0,0,0,S1,50%
2022-11-23,22.08,22.75,0.6700000000000017,1.0303442028985508,-1.007652962381804,-1.5235333638925153,-0.4515058670754488,-0.0240240240240239,-0.000439367311072,6567.99,0,0,0,S1,50%
2022-11-24,21.88829295,22.49,0.6017070499999981,1.0274899029985798,-1.056191751192841,-1.5026771031864452,-0.589082412459649,-0.0114285714285714,-0.0562316407889215,6586.86,0,0,0,S1,50%
2022-11-25,21.25084989,22.56,1.3091501099999974,1.0616046001348889,-0.1561867647522873,-1.0534525528520078,-0.5481100447475059,0.0031124944419742,-0.0321750321750321,6512.16,0,0,0,S1,50%
2022-11-28,22.91,23.39,0.4800000000000004,1.0209515495416848,-1.2278296757401117,-1.480668295650965,-0.093119502581969,0.0367907801418441,0.028131868131868,6492.71,0,0,0,S1,50%
2022-11-29,24.04,22.84,-1.1999999999999993,0.9500831946755408,-2.548385913071784,-2.327212728897429,-0.3970137560478393,-0.0235143223599829,0.015562472209871,6594.32,0,0,0,S1,50%
2022-11-30,23.55,22.86,-0.6900000000000013,0.970700636942675,-1.756325386551941,-1.9735187455074,-0.3758117153725003,0.0008756567425569,0.0132978723404255,6590.31,0,0,0,S1,50%
2022-12-01,23.8,21.73,-2.0700000000000003,0.9130252100840336,-2.5206501484223045,-2.5819125914747967,-0.9923781120095294,-0.0494313210848643,-0.0709705002137666,6658.43,0,0,0,S2,80%-100%
2022-12-02,21.55,21.15,-0.4000000000000021,0.9814385150812064,-1.025279623319792,-1.616617106695008,-1.2780962173546535,-0.0266912103083295,-0.0739929947460595,6680.54,0,0,0,S2,80%-100%
2022-12-05,22.2,21.52,-0.6799999999999997,0.9693693693693692,-1.153881448724004,-1.7046651250889933,-1.044072022075106,0.0174940898345155,-0.0586176727909011,6714.37,0,0,0,S2,80%-100%
2022-12-06,21.8,21.17,-0.629999999999999,0.9711009174311928,-1.002884553495549,-1.6175972848355606,-1.194810906264024,-0.0162639405204459,-0.0257708237459732,6703.55,0,0,0,S2,80%-100%
2022-12-07,21.78,20.59,-1.1900000000000013,0.9453627180899908,-1.3432639356410774,-1.8291705652066097,-1.5016931789746213,-0.0273972602739727,-0.0264775413711583,6705.29,0,0,0,S2,80%-100%
2022-12-08,21.36,20.4,-0.9600000000000009,0.9550561797752808,-1.0351304396644254,-1.6475812474167943,-1.6323005129978931,-0.0092277804759592,-0.0520446096654275,6662.34,0,0,0,S2,80%-100%
2022-12-09,20.96,20.1,-0.8599999999999994,0.958969465648855,-0.8800618283946388,-1.5637475031068824,-1.911765897809964,-0.014705882352941,-0.0505432215399149,6680.38,0,0,0,S2,80%-100%
2022-12-12,21.49,20.34,-1.1499999999999986,0.9464867380176828,-1.0438654800706697,-1.6435908053726378,-1.839262300768563,0.0119402985074625,-0.0121418164157357,6655.67,0,0,0,S2,80%-100%
2022-12-13,21.03,20.41,-0.620000000000001,0.9705183071802188,-0.4937999882403583,-1.3330954807062465,-1.7894516686885262,0.0034414945919369,0.0004901960784313,6593.67,0,0,0,S1,50%
2022-12-14,20.68,20.58,-0.1000000000000014,0.995164410058027,0.0323575679412806,-1.0459736376401274,-1.6919397209473526,0.0083292503674667,0.0238805970149251,6570.02,0,0,0,S1,50%
2022-12-15,19.8,19.69,-0.1099999999999994,0.9944444444444444,0.0614950679440612,-1.019362580405341,-2.105257387450008,-0.0432458697764819,-0.0319567354965584,6597.55,0,0,0,S1,50%
2022-12-16,19.44,18.52,-0.9200000000000016,0.9526748971193416,-0.6468256250668537,-1.3630419547670656,-2.584396215344554,-0.0594210259014729,-0.0926016658500735,6519.44,0,0,0,S1,50%
2022-12-19,19.95,19.09,-0.8599999999999994,0.9568922305764412,-0.516754589251513,-1.3141435071773977,-2.2756438460177133,0.0307775377969763,-0.0724003887269192,6390.77,0,0,0,S1,50%
2022-12-20,20.25,19.77,-0.4800000000000004,0.9762962962962964,0.0164849370042953,-1.0953835704763994,-1.8327365837873992,0.0356207438449449,0.004062976130015,6341.58,0,0,0,S1,50%
2022-12-21,19.82,19.52,-0.3000000000000007,0.9848637739656912,0.3267426893315288,-0.9764795194500075,-1.8722371374774944,-0.0126454223571067,0.0539956803455723,6289.14,0,0,0,S1,50%
2022-12-22,18.95,20.31,1.3599999999999994,1.0717678100263852,2.283346180671829,-0.1696477228807657,-1.4229997548424664,0.0404713114754098,0.0639078051335777,6186.93,0,0,0,S1,50%
2022-12-23,19.56,20.99,1.4299999999999995,1.0731083844580778,2.320634253022722,-0.1183997496264467,-1.0581014017432069,0.0334810438207779,0.0617096611026808,6160.75,0,0,0,S1,50%
2022-12-26,19.51,19.29,-0.2200000000000024,0.9887237314197846,0.3899078091776499,-0.8853268221015569,-1.806574923014924,-0.0809909480705097,-0.0117827868852459,6275.52,0,0,0,S1,50%
2022-12-27,18.85,18.78,-0.0700000000000002,0.996286472148541,0.5128142455299955,-0.7857007152445674,-1.9464232500400789,-0.0264385692068428,-0.0753323485967503,6325.63,0,0,0,S1,50%
2022-12-28,18.26,18.52,0.259999999999998,1.0142387732749178,0.8536317176640178,-0.5973991481281792,-1.960969404368265,-0.0138445154419596,-0.1176750833730347,6268.47,0,0,0,S1,50%
2022-12-29,17.94050355,18.33,0.3894964499999993,1.0217104524917306,0.9564827483053664,-0.5081871492455365,-1.942484005070672,-0.0102591792656587,-0.0497667185069985,6261.83,0,0,0,S1,50%
2022-12-30,17.2,18.01,0.8100000000000023,1.047093023255814,1.374478768656186,-0.2645924785161601,-1.975018721796328,-0.017457719585379,-0.0410010649627262,6281.62,0,0,0,S1,50%
2023-01-03,17.23,18.17,0.9400000000000012,1.0545560069645967,1.3733659111836314,-0.1690752199041136,-1.8202650996483407,0.0088839533592448,-0.0188984881209501,6423.7,0,0,0,S1,50%
2023-01-04,17.17,18.14,0.9699999999999988,1.0564938846825858,1.26364519873238,-0.1227892461300965,-1.751577671903154,-0.0016510731975785,-0.0103655210038187,6421.28,0,0,0,S1,50%
2023-01-05,17.73,17.94,0.2100000000000008,1.011844331641286,0.2820747118510844,-0.521805321502632,-1.752472739708357,-0.0110253583241455,-0.0038867295946696,6485.47,0,0,0,S1,50%
2023-01-06,17.94,17.77,-0.1700000000000017,0.9905239687848384,-0.2559436078681111,-0.711746111577755,-1.7418883339719764,-0.0094760312151617,-0.0220143093010457,6500.32,0,0,0,S2,80%-100%
2023-01-09,19.43,18.95,-0.4800000000000004,0.9752959341224908,-0.7039439121086828,-0.8668843920729757,-1.2351205471800966,0.0664040517726505,0.0446527012127893,6535.75,0,0,0,S2,80%-100%
2023-01-10,19.3,18.93,-0.370000000000001,0.9808290155440414,-0.6495135604827232,-0.7836146026302677,-1.2003694198777577,-0.0010554089709762,0.0551839464882941,6540.2,0,0,0,S2,80%-100%
2023-01-11,19.41,18.93,-0.4800000000000004,0.9752704791344669,-0.825076080077488,-0.8317825572033813,-1.1598750594046516,0.0,0.0652785593697242,6486.9,0,0,0,S2,80%-100%
2023-01-12,18.98,18.75,-0.2300000000000004,0.987881981032666,-0.452470448628239,-0.6516909198860168,-1.187157503362888,-0.0095087163232963,-0.0105540897097624,6489.57,0,0,0,S2,80%-100%
2023-01-13,17.71,18.1,0.3900000000000005,1.0220214568040655,0.4040266397706357,-0.1947666268558206,-1.382078915396168,-0.0346666666666666,-0.0438457474907553,6517.51,0,0,0,S1,50%
2023-01-16,19.28,17.98,-1.3000000000000007,0.9325726141078838,-1.9053553405889567,-1.3815738648042395,-1.374981024072383,-0.0066298342541436,-0.0501848917062862,6591.81,0,0,0,S2,80%-100%
2023-01-17,18.7,17.92,-0.7799999999999976,0.958288770053476,-1.20676966765029,-0.9671152153139488,-1.3585996745062132,-0.0033370411568408,-0.0442666666666665,6597.49,0,0,0,S2,80%-100%
2023-01-18,19.47,18.15,-1.3200000000000005,0.9322033898305084,-1.7558628122244213,-1.3469680245362952,-1.2431175886332493,0.0128348214285711,0.0027624309392264,6613.01,0,0,0,S2,80%-100%
2023-01-19,20.46,18.79,-1.6700000000000017,0.918377321603128,-1.902760216926527,-1.6044529498978426,-0.96607602686063,0.0352617079889807,0.0450500556173525,6676.08,0,0,0,S1,50%
2023-01-20,20.63,18.74,-1.8900000000000008,0.9083858458555502,-1.898334010195324,-1.780832370166033,-0.954774664254625,-0.0026609898882384,0.0457589285714283,6736.85,0,0,0,S1,50%
2023-01-30,19.37,19.59,0.2199999999999988,1.0113577697470315,0.5570048180545218,-0.0111201863479539,-0.597469583785872,0.045357524012807,0.0793388429752066,6786.45,0,0,0,S1,50%
2023-01-31,19.28,19.05,-0.2300000000000004,0.9880705394190872,0.0121519695658628,-0.3850396609186283,-0.7977769394683948,-0.0275650842266461,0.0138371474188399,6805.28,0,0,0,S1,50%
2023-02-01,19.73,19.78,0.0500000000000007,1.0025342118601115,0.3435566973106425,-0.1245310177177614,-0.4634734194984281,0.0383202099737534,0.0554962646744932,6916.72,0,0,0,S1,50%
2023-02-02,19.93,20.15,0.2199999999999988,1.0110386352232814,0.5524166949528709,0.0519330527628444,-0.2777808728024716,0.0187057633973708,0.0285860132720774,6933.23,0,0,0,S1,50%
2023-02-03,20.04,20.3,0.2600000000000015,1.0129740518962076,0.6121780753139595,0.1361322185871626,-0.1807706035507805,0.0074441687344914,0.0656167979002624,6925.08,0,0,0,S1,50%
2023-02-06,20.96,20.47,-0.490000000000002,0.97662213740458,-0.2328572804792318,-0.5466915289527072,-0.0685458727664441,0.0083743842364532,0.0348837209302324,6891.41,0,0,0,S1,50%
2023-02-07,20.61,20.48,-0.129999999999999,0.9936923823386706,0.3170074396325855,-0.1614554151650946,-0.0325222594092374,0.0004885197850512,0.0163771712158808,6924.32,0,0,0,S1,50%
2023-02-08,20.08,19.69,-0.389999999999997,0.980577689243028,0.0592731683312303,-0.4016842292272718,-0.3961166884081137,-0.03857421875,-0.0300492610837438,6877.72,0,0,0,S1,50%
2023-02-09,19.58,19.74,0.1600000000000001,1.0081716036772217,0.9023574089420844,0.2026744413718138,-0.3447358092233707,0.0025393600812593,-0.0356619443087444,6999.18,0,0,0,S1,50%
2023-02-10,18.89,20.06,1.1699999999999982,1.061937533086289,2.0572729800893046,1.3055217171965023,-0.1504504707960937,0.0162107396149948,-0.0205078125000001,6975.39,0,0,0,S0,20%
2023-02-13,19.02,18.93,-0.0899999999999998,0.995268138801262,0.3409969290335337,-0.0140316926147973,-0.7285188692924026,-0.0563310069790627,-0.0385982732351448,7052.18,0,0,0,S1,50%
2023-02-14,18.92,18.62,-0.3000000000000007,0.9841437632135306,0.0554925625729943,-0.2355324756614243,-0.8752288757464338,-0.0163761225567881,-0.0567375886524821,7061.45,0,0,0,S1,50%
2023-02-15,18.38,18.31,-0.0700000000000002,0.9961915125136016,0.3349036507805296,0.0444747952120015,-1.0264718055571067,-0.0166487647690656,-0.0872382851445663,7063.6,0,0,0,S1,50%
2023-02-16,18.46,19.02,0.5599999999999987,1.0303358613217768,1.0859406338483426,0.7869037324294946,-0.5900176480198274,0.0387766247951939,0.0047543581616482,6925.2,0,0,0,S1,50%
2023-02-17,18.68,17.96,-0.7199999999999989,0.961456102783726,-0.5013406358848884,-0.6902510688401464,-1.1966577913898784,-0.0557308096740273,-0.0354457572502685,6868.55,0,0,0,S2,80%-100%
2023-02-20,19.35,19.09,-0.2600000000000015,0.98656330749354,0.0342665486341181,-0.1261057583444408,-0.4799676188973261,0.0629175946547884,0.0425996723102131,6959.36,0,0,0,S1,50%
2023-02-21,19.52,19.04,-0.4800000000000004,0.9754098360655736,-0.2908968511414308,-0.3605886942748908,-0.4871157683668208,-0.00261917234154,0.0010515247108306,6990.48,0,0,0,S2,80%-100%
2023-02-22,18.92,19.02,0.0999999999999978,1.0052854122621564,0.4384654446508327,0.4059438724096382,-0.4751086384548084,-0.0010504201680672,0.0590200445434296,6998.43,0,0,0,S1,50%
2023-02-23,18.75,17.98,-0.7699999999999996,0.9589333333333332,-1.01799117699545,-0.6951363059787857,-1.174456003273773,-0.0546792849631966,-0.0581456259821896,6966.79,0,0,0,S2,80%-100%
2023-02-24,19.2,17.98,-1.2199999999999989,0.9364583333333334,-2.131144464940343,-1.2390783340295353,-1.150196795056117,0.0,-0.0556722689075629,6944.82,0,0,0,S2,80%-100%
2023-02-27,19.36,16.98,-2.379999999999999,0.8770661157024794,-2.979024095327341,-2.603862236368259,-1.8399174891688892,-0.0556173526140155,-0.1072555205047318,6894.3,0,0,0,S1,50%
2023-02-28,18.53,16.66,-1.870000000000001,0.8990825688073394,-1.9189911840309184,-1.8655800388502195,-2.077660766102011,-0.0188457008244994,-0.0734149054505005,6955.57,0,0,0,S1,50%
2023-03-01,18.27,15.0,-3.27,0.8210180623973727,-2.692717409033708,-3.251252722261423,-3.171867014902639,-0.099639855942377,-0.1657397107897664,7002.77,0,0,0,S2,80%-100%
2023-03-02,18.18,17.24,-0.9400000000000012,0.9482948294829482,-0.3762483377211269,-0.6030470977851481,-1.4879375025566524,0.1493333333333333,0.0153121319199056,6972.31,0,0,0,S2,80%-100%
2023-03-03,17.98,16.69,-1.2899999999999991,0.92825361512792,-0.6476899290165871,-1.0364510924609844,-1.869959224220044,-0.0319025522041761,0.0018007202881153,6967.94,0,0,0,S2,80%-100%
2023-03-06,17.97,16.59,-1.379999999999999,0.923205342237062,-0.683962427385243,-1.109698727764137,-1.877311530577477,-0.0059916117435591,0.1060000000000001,6997.04,0,0,0,S2,80%-100%
2023-03-07,18.23,16.98,-1.25,0.9314317059791551,-0.5030778114956892,-0.943509512821222,-1.5329186635325205,0.0235081374321881,-0.0150812064965195,6855.34,0,0,0,S1,50%
2023-03-08,18.3,16.6,-1.6999999999999993,0.907103825136612,-0.8627187660440901,-1.4105627208588205,-1.7809234669992573,-0.0223792697290929,-0.0053924505692031,6891.46,0,0,0,S1,50%
2023-03-09,18.12,15.94,-2.180000000000001,0.879690949227373,-1.1904442854101094,-1.880295756356599,-2.1946376559641263,-0.0397590361445784,-0.0391802290536468,6892.86,0,0,0,S1,50%
2023-03-10,18.57,16.68,-1.8900000000000008,0.8982229402261712,-0.8541861795489805,-1.520298833176387,-1.5543098168443197,0.0464240903387704,-0.0176678445229682,6798.3,0,0,0,S1,50%
2023-03-13,18.03,16.33,-1.7000000000000028,0.9057127010537992,-0.5840859452069879,-1.2852073468413812,-1.7501178188196922,-0.0209832134292566,-0.016265060240964,6832.62,0,0,0,S1,50%
2023-03-14,18.35,17.88,-0.4700000000000024,0.9743869209809264,0.7381324792430353,0.002484980078786,-0.5336729360026372,0.0949173300673607,0.1217063989962359,6769.85,0,0,0,S1,50%
2023-03-15,17.38,16.23,-1.1499999999999986,0.9338319907940162,0.0701812276828899,-0.7068271118631062,-1.7491488006315554,-0.0922818791946308,-0.0269784172661869,6803.47,0,0,0,S1,50%
2023-03-16,17.91,17.72,-0.1900000000000012,0.9893914014517028,1.2730318052192724,0.3094823531788132,-0.5732111720572847,0.0918052988293283,0.0851194121249234,6689.78,0,0,0,S1,50%
2023-03-17,17.09,16.71,-0.379999999999999,0.9777647747220596,1.006740864366396,0.1134691341555923,-1.320512303446985,-0.0569977426636567,-0.0654362416107381,6736.37,0,0,0,S1,50%
2023-03-20,18.0,17.78,-0.2199999999999988,0.987777777777778,1.1896553510225998,0.2708331615954381,-0.4729323443910543,0.064033512866547,0.095502156500308,6721.45,0,0,0,S1,50%
2023-03-21,17.35,16.85,-0.5,0.9711815561959656,0.8624474263093691,-0.0323664929072146,-1.159361407589612,-0.0523059617547806,-0.0490970654627538,6809.39,0,0,0,S1,50%
2023-03-22,18.0,17.78,-0.2199999999999988,0.987777777777778,1.2457816698329367,0.2600990220557366,-0.4178515634553064,0.0551928783382789,0.064033512866547,6840.33,0,0,0,S1,50%
2023-03-23,17.38,16.23,-1.1499999999999986,0.9338319907940162,0.1435842079195259,-0.7085838447413889,-1.5634736076387763,-0.0871766029246344,-0.0871766029246344,6868.83,0,0,0,S1,50%
2023-03-24,16.43,15.09,-1.34,0.9184418746195984,-0.0812552718907395,-0.8852410445949497,-2.312468644705385,-0.0702402957486136,-0.1044510385756677,6867.95,0,0,0,S2,80%-100%
2023-03-27,17.07,15.65,-1.42,0.916813122437024,-0.2502536485219592,-0.9509255019572832,-1.8437572833082307,0.0371106693174287,-0.1197975253093364,6886.69,0,0,0,S2,80%-100%
2023-03-28,16.73,15.72,-1.0099999999999998,0.9396294082486552,0.2259794993114901,-0.4761927274284723,-1.7132966895285937,0.0044728434504792,-0.0314232902033271,6825.38,0,0,0,S1,50%
2023-03-29,16.72,16.09,-0.629999999999999,0.9623205741626796,0.7096926049982445,-0.0400688281284256,-1.385267499336298,0.0235368956743002,0.0662690523525513,6806.28,0,0,0,S1,50%
2023-03-30,16.4,16.02,-0.379999999999999,0.976829268292683,1.0516381547837872,0.2547294996464617,-1.3844828506031537,-0.0043505282784338,0.0236421725239615,6807.64,0,0,0,S1,50%
2023-03-31,16.34,15.97,-0.3699999999999992,0.9773561811505508,0.97158019470317,0.2832985982670183,-1.3704071103679667,-0.0031210986267165,0.0159033078880406,6875.81,0,0,0,S1,50%
2023-04-03,17.16,17.18,0.0199999999999995,1.0011655011655012,1.4158436137784307,0.758405739919826,-0.4999136767806865,0.0757670632435816,0.0677439403356121,6962.2,0,0,0,S1,50%
2023-04-04,16.87,17.27,0.3999999999999986,1.02371072910492,1.7229563556715868,1.231850146439015,-0.4249626818544279,0.0052386495925493,0.0780274656679151,6953.36,0,0,0,S0,20%
2023-04-06,17.36,17.88,0.5199999999999996,1.0299539170506913,1.6680593399345365,1.4039190036332234,0.0100342033030529,0.0353213665315574,0.1195992485911081,6983.03,0,0,0,S0,20%
2023-04-07,16.58,17.6,1.0200000000000031,1.0615199034981908,2.094091104206356,1.9412077226011069,-0.1842256665604623,-0.0156599552572705,0.0244470314318976,7042.89,0,0,0,S0,20%
2023-04-10,16.56,17.43,0.870000000000001,1.052536231884058,1.7222517033926843,1.7048897862226402,-0.3003678814693807,-0.009659090909091,0.009264620729589,6968.57,0,0,0,S0,20%
2023-04-11,16.12,17.3,1.1799999999999995,1.0732009925558312,1.9022224541161536,1.9607474401058664,-0.3743879170653906,-0.0074584050487664,-0.0324384787472035,6984.14,0,0,0,S0,20%
2023-04-12,15.72,17.22,1.4999999999999982,1.0954198473282442,1.951334481203512,2.186068026940985,-0.4125598517357436,-0.0046242774566475,-0.0215909090909092,7021.02,0,0,0,S0,20%
2023-04-13,15.22,16.8,1.58,1.1038107752956636,1.777679211407966,2.1443306294604936,-0.6878325778465414,-0.0243902439024389,-0.0361445783132529,6966.82,0,0,0,S1,50%
2023-04-14,15.03,17.08,2.049999999999999,1.1363938789088488,1.934791095852068,2.449352929073899,-0.4690847041802859,0.0166666666666666,-0.0127167630057805,7020.09,0,0,0,S0,20%
2023-04-17,16.06,17.0,0.9400000000000012,1.0585305105853051,0.7733730778540082,1.3547025957405716,-0.5123755163995428,-0.0046838407494144,-0.0127758420441346,7012.77,0,0,0,S0,20%
